date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,streak_type,streak_count,games_played_ratio,remaining_games,home_away_win_diff,month,win_rate_delta_30d,rank_delta_30d,recent20_win_rate,recent30_win_rate,games_behind_5th,wins_to_5th
2016-04-21,9,KIA,15,6,9,0,0.4,5.0,4승0무6패,2패,3-0-4,3-0-5,2016,4.0,0.0,6.0,0.4,3.0,0.0,4.0,0.42857142857142855,3.0,0.0,5.0,0.375,-1,2,0.10416666666666667,129,0.05357142857142855,4,,,,,1.5,2.0
2016-04-22,9,KIA,16,6,10,0,0.375,6.0,3승0무7패,3패,3-0-4,3-0-6,2016,3.0,0.0,7.0,0.3,3.0,0.0,4.0,0.42857142857142855,3.0,0.0,6.0,0.3333333333333333,-1,3,0.1111111111111111,128,0.09523809523809523,4,,,,,,
2016-04-23,9,KIA,17,7,10,0,0.412,6.0,4승0무6패,1승,3-0-4,4-0-6,2016,4.0,0.0,6.0,0.4,3.0,0.0,4.0,0.42857142857142855,4.0,0.0,6.0,0.4,1,1,0.11805555555555555,127,0.028571428571428525,4,,,,,,
2016-04-24,9,KIA,18,8,10,0,0.444,6.0,4승0무6패,2승,3-0-4,5-0-6,2016,4.0,0.0,6.0,0.4,3.0,0.0,4.0,0.42857142857142855,5.0,0.0,6.0,0.45454545454545453,1,2,0.125,126,-0.025974025974025983,4,,,,,,
2016-04-26,9,KIA,19,8,11,0,0.421,7.0,4승0무6패,1패,3-0-4,5-0-7,2016,4.0,0.0,6.0,0.4,3.0,0.0,4.0,0.42857142857142855,5.0,0.0,7.0,0.4166666666666667,-1,1,0.13194444444444445,125,0.011904761904761862,4,,,,,1.5,2.0
2016-04-27,9,KIA,19,8,11,0,0.421,6.5,4승0무6패,1패,3-0-4,5-0-7,2016,4.0,0.0,6.0,0.4,3.0,0.0,4.0,0.42857142857142855,5.0,0.0,7.0,0.4166666666666667,-1,1,0.13194444444444445,125,0.011904761904761862,4,,,,,,
2016-04-28,9,KIA,20,8,12,0,0.4,7.5,4승0무6패,2패,3-0-4,5-0-8,2016,4.0,0.0,6.0,0.4,3.0,0.0,4.0,0.42857142857142855,5.0,0.0,8.0,0.38461538461538464,-1,2,0.1388888888888889,124,0.04395604395604391,4,,,,,2.0,2.0
2016-04-29,9,KIA,21,9,12,0,0.429,6.5,4승0무6패,1승,4-0-4,5-0-8,2016,4.0,0.0,6.0,0.4,4.0,0.0,4.0,0.5,5.0,0.0,8.0,0.38461538461538464,1,1,0.14583333333333334,123,0.11538461538461536,4,,,0.45,,,
2016-04-30,9,KIA,22,9,13,0,0.409,7.5,4승0무6패,1패,4-0-5,5-0-8,2016,4.0,0.0,6.0,0.4,4.0,0.0,5.0,0.4444444444444444,5.0,0.0,8.0,0.38461538461538464,-1,1,0.1527777777777778,122,0.05982905982905978,4,,,0.4,,1.5,3.0
2016-05-01,9,KIA,23,9,14,0,0.391,8.5,3승0무7패,2패,4-0-6,5-0-8,2016,3.0,0.0,7.0,0.3,4.0,0.0,6.0,0.4,5.0,0.0,8.0,0.38461538461538464,-1,2,0.1597222222222222,121,0.015384615384615385,5,0.391,-3.0,0.35,,2.5,3.0
2016-05-02,9,KIA,23,9,14,0,0.391,8.5,3승0무7패,2패,4-0-6,5-0-8,2016,3.0,0.0,7.0,0.3,4.0,0.0,6.0,0.4,5.0,0.0,8.0,0.38461538461538464,-1,2,0.1597222222222222,121,0.015384615384615385,5,-0.10899999999999999,-7.0,0.35,,2.5,3.0
2016-05-03,9,KIA,24,10,14,0,0.417,8.0,4승0무6패,1승,5-0-6,5-0-8,2016,4.0,0.0,6.0,0.4,5.0,0.0,6.0,0.45454545454545453,5.0,0.0,8.0,0.38461538461538464,1,1,0.16666666666666666,120,0.0699300699300699,5,-0.08300000000000002,-5.0,0.4,,2.5,3.0
2016-05-04,7,KIA,25,11,14,0,0.44,8.0,5승0무5패,2승,6-0-6,5-0-8,2016,5.0,0.0,5.0,0.5,6.0,0.0,6.0,0.5,5.0,0.0,8.0,0.38461538461538464,1,2,0.1736111111111111,119,0.11538461538461536,5,-0.06,-3.0,0.45,,1.5,1.0
2016-05-05,6,KIA,26,12,14,0,0.462,7.0,6승0무4패,3승,7-0-6,5-0-8,2016,6.0,0.0,4.0,0.6,7.0,0.0,6.0,0.5384615384615384,5.0,0.0,8.0,0.38461538461538464,1,3,0.18055555555555555,118,0.1538461538461538,5,-0.20500000000000002,-4.0,0.45,,1.5,2.0
2016-05-06,8,KIA,27,12,15,0,0.444,7.0,5승0무5패,1패,7-0-6,5-0-9,2016,5.0,0.0,5.0,0.5,7.0,0.0,6.0,0.5384615384615384,5.0,0.0,9.0,0.35714285714285715,-1,1,0.1875,117,0.18131868131868129,5,-0.22300000000000003,-6.0,0.45,,1.5,1.0
2016-05-07,9,KIA,28,12,16,0,0.429,7.0,4승0무6패,2패,7-0-6,5-0-10,2016,4.0,0.0,6.0,0.4,7.0,0.0,6.0,0.5384615384615384,5.0,0.0,10.0,0.3333333333333333,-1,2,0.19444444444444445,116,0.20512820512820512,5,-0.07100000000000001,-4.0,0.4,,1.5,1.0
2016-05-08,9,KIA,29,12,17,0,0.414,7.0,4승0무6패,3패,7-0-6,5-0-11,2016,4.0,0.0,6.0,0.4,7.0,0.0,6.0,0.5384615384615384,5.0,0.0,11.0,0.3125,-1,3,0.2013888888888889,115,0.22596153846153844,5,0.013999999999999957,0.0,0.4,,2.0,3.0
2016-05-09,9,KIA,29,12,17,0,0.414,7.0,4승0무6패,3패,7-0-6,5-0-11,2016,4.0,0.0,6.0,0.4,7.0,0.0,6.0,0.5384615384615384,5.0,0.0,11.0,0.3125,-1,3,0.2013888888888889,115,0.22596153846153844,5,-0.08600000000000002,-4.0,0.4,,2.0,3.0
2016-05-10,9,KIA,29,12,17,0,0.414,7.5,4승0무6패,3패,7-0-6,5-0-11,2016,4.0,0.0,6.0,0.4,7.0,0.0,6.0,0.5384615384615384,5.0,0.0,11.0,0.3125,-1,3,0.2013888888888889,115,0.22596153846153844,5,-0.015000000000000013,-1.0,0.4,,2.0,3.0
2016-05-11,9,KIA,30,13,17,0,0.433,7.5,5승0무5패,1승,8-0-6,5-0-11,2016,5.0,0.0,5.0,0.5,8.0,0.0,6.0,0.5714285714285714,5.0,0.0,11.0,0.3125,1,1,0.20833333333333334,114,0.2589285714285714,5,0.0040000000000000036,-1.0,0.45,,1.0,2.0
2016-05-12,8,KIA,31,14,17,0,0.452,6.5,5승0무5패,2승,9-0-6,5-0-11,2016,5.0,0.0,5.0,0.5,9.0,0.0,6.0,0.6,5.0,0.0,11.0,0.3125,1,2,0.2152777777777778,113,0.2875,5,-0.04799999999999999,-4.0,0.45,0.4666666666666667,1.0,2.0
2016-05-13,8,KIA,32,15,17,0,0.469,6.5,6승0무4패,3승,10-0-6,5-0-11,2016,6.0,0.0,4.0,0.6,10.0,0.0,6.0,0.625,5.0,0.0,11.0,0.3125,1,3,0.2222222222222222,112,0.3125,5,0.024999999999999967,1.0,0.5,0.4666666666666667,0.5,2.0
2016-05-14,7,KIA,33,16,17,0,0.485,6.5,7승0무3패,4승,11-0-6,5-0-11,2016,7.0,0.0,3.0,0.7,11.0,0.0,6.0,0.6470588235294118,5.0,0.0,11.0,0.3125,1,4,0.22916666666666666,111,0.3345588235294118,5,0.08499999999999996,2.0,0.5,0.4666666666666667,0.0,1.0
2016-05-15,5,KIA,34,17,17,0,0.5,6.5,7승0무3패,5승,12-0-6,5-0-11,2016,7.0,0.0,3.0,0.7,12.0,0.0,6.0,0.6666666666666666,5.0,0.0,11.0,0.3125,1,5,0.2361111111111111,110,0.35416666666666663,5,0.044999999999999984,4.0,0.55,0.5,0.0,0.0
2016-05-17,7,KIA,35,17,18,0,0.486,7.5,6승0무4패,1패,12-0-6,5-0-12,2016,6.0,0.0,4.0,0.6,12.0,0.0,6.0,0.6666666666666666,5.0,0.0,12.0,0.29411764705882354,-1,1,0.24305555555555555,109,0.3725490196078431,5,0.069,2.0,0.55,0.5,0.5,0.0
2016-05-18,7,KIA,36,17,19,0,0.472,8.5,5승0무5패,2패,12-0-6,5-0-13,2016,5.0,0.0,5.0,0.5,12.0,0.0,6.0,0.6666666666666666,5.0,0.0,13.0,0.2777777777777778,-1,2,0.25,108,0.38888888888888884,5,0.05499999999999999,2.0,0.55,0.4666666666666667,1.5,1.0
2016-05-19,8,KIA,37,17,20,0,0.459,9.5,5승0무5패,3패,12-0-6,5-0-14,2016,5.0,0.0,5.0,0.5,12.0,0.0,6.0,0.6666666666666666,5.0,0.0,14.0,0.2631578947368421,-1,3,0.2569444444444444,107,0.40350877192982454,5,-0.0030000000000000027,0.0,0.5,0.4666666666666667,2.5,3.0
2016-05-20,7,KIA,38,18,20,0,0.474,9.5,6승0무4패,1승,13-0-6,5-0-14,2016,6.0,0.0,4.0,0.6,13.0,0.0,6.0,0.6842105263157895,5.0,0.0,14.0,0.2631578947368421,1,1,0.2638888888888889,106,0.4210526315789474,5,0.044999999999999984,2.0,0.5,0.4666666666666667,1.5,2.0
2016-05-21,7,KIA,39,18,21,0,0.462,10.5,6승0무4패,1패,13-0-7,5-0-14,2016,6.0,0.0,4.0,0.6,13.0,0.0,7.0,0.65,5.0,0.0,14.0,0.2631578947368421,-1,1,0.2708333333333333,105,0.38684210526315793,5,0.062,2.0,0.5,0.4666666666666667,2.5,3.0
2016-05-22,7,KIA,40,19,21,0,0.475,9.5,6승0무4패,1승,14-0-7,5-0-14,2016,6.0,0.0,4.0,0.6,14.0,0.0,7.0,0.6666666666666666,5.0,0.0,14.0,0.2631578947368421,1,1,0.2777777777777778,104,0.40350877192982454,5,0.09999999999999998,2.0,0.55,0.5,1.5,2.0
2016-05-23,7,KIA,40,19,21,0,0.475,9.5,6승0무4패,1승,14-0-7,5-0-14,2016,6.0,0.0,4.0,0.6,14.0,0.0,7.0,0.6666666666666666,5.0,0.0,14.0,0.2631578947368421,1,1,0.2777777777777778,104,0.40350877192982454,5,0.063,2.0,0.55,0.5,1.5,2.0
2016-05-24,6,KIA,41,20,21,0,0.488,9.5,6승0무4패,2승,14-0-7,6-0-14,2016,6.0,0.0,4.0,0.6,14.0,0.0,7.0,0.6666666666666666,6.0,0.0,14.0,0.3,1,2,0.2847222222222222,103,0.36666666666666664,5,0.043999999999999984,3.0,0.55,0.5,1.5,2.0
2016-05-25,8,KIA,42,20,22,0,0.476,10.5,5승0무5패,1패,14-0-7,6-0-15,2016,5.0,0.0,5.0,0.5,14.0,0.0,7.0,0.6666666666666666,6.0,0.0,15.0,0.2857142857142857,-1,1,0.2916666666666667,102,0.38095238095238093,5,0.03199999999999997,1.0,0.55,0.5,2.0,3.0
2016-05-26,7,KIA,43,21,22,0,0.488,10.5,5승0무5패,1승,14-0-7,7-0-15,2016,5.0,0.0,5.0,0.5,14.0,0.0,7.0,0.6666666666666666,7.0,0.0,15.0,0.3181818181818182,1,1,0.2986111111111111,101,0.34848484848484845,5,0.067,2.0,0.6,0.5,1.0,0.0
2016-05-27,7,KIA,44,21,23,0,0.477,11.5,4승0무6패,1패,14-0-8,7-0-15,2016,4.0,0.0,6.0,0.4,14.0,0.0,8.0,0.6363636363636364,7.0,0.0,15.0,0.3181818181818182,-1,1,0.3055555555555556,100,0.3181818181818182,5,0.055999999999999994,2.0,0.55,0.5,1.0,0.0
2016-05-28,8,KIA,45,21,24,0,0.467,12.5,4승0무6패,2패,14-0-9,7-0-15,2016,4.0,0.0,6.0,0.4,14.0,0.0,9.0,0.6086956521739131,7.0,0.0,15.0,0.3181818181818182,-1,2,0.3125,99,0.2905138339920949,5,0.067,1.0,0.5,0.5,1.0,0.0
2016-05-29,8,KIA,46,21,25,0,0.457,12.5,4승0무6패,3패,14-0-10,7-0-15,2016,4.0,0.0,6.0,0.4,14.0,0.0,10.0,0.5833333333333334,7.0,0.0,15.0,0.3181818181818182,-1,3,0.3194444444444444,98,0.2651515151515152,5,0.028000000000000025,1.0,0.45,0.5,2.0,1.0
2016-05-30,8,KIA,46,21,25,0,0.457,12.5,4승0무6패,3패,14-0-10,7-0-15,2016,4.0,0.0,6.0,0.4,14.0,0.0,10.0,0.5833333333333334,7.0,0.0,15.0,0.3181818181818182,-1,3,0.3194444444444444,98,0.2651515151515152,5,0.04800000000000004,1.0,0.45,0.5,2.0,1.0
2016-05-31,8,KIA,47,21,25,1,0.457,13.0,4승1무5패,3패,14-0-10,7-1-15,2016,4.0,1.0,5.0,0.4,14.0,0.0,10.0,0.5833333333333334,7.0,1.0,15.0,0.30434782608695654,-1,3,0.3263888888888889,97,0.27898550724637683,5,0.066,1.0,0.47368421052631576,0.4827586206896552,2.0,1.0
2016-06-01,8,KIA,48,22,25,1,0.468,12.0,4승1무5패,1승,14-0-10,8-1-15,2016,4.0,1.0,5.0,0.4,14.0,0.0,10.0,0.5833333333333334,8.0,1.0,15.0,0.3333333333333333,1,1,0.3333333333333333,96,0.25000000000000006,6,0.07700000000000001,1.0,0.5263157894736842,0.4827586206896552,1.0,0.0
2016-06-02,8,KIA,49,22,26,1,0.458,12.0,4승1무5패,1패,14-0-10,8-1-16,2016,4.0,1.0,5.0,0.4,14.0,0.0,10.0,0.5833333333333334,8.0,1.0,16.0,0.32,-1,1,0.3402777777777778,95,0.26333333333333336,6,0.041000000000000036,1.0,0.5263157894736842,0.4827586206896552,2.0,1.0
2016-06-03,8,KIA,50,22,27,1,0.449,13.0,3승1무6패,2패,14-0-11,8-1-16,2016,3.0,1.0,6.0,0.3,14.0,0.0,11.0,0.56,8.0,1.0,16.0,0.32,-1,2,0.3472222222222222,94,0.24000000000000005,6,0.009000000000000008,-1.0,0.47368421052631576,0.4827586206896552,2.0,1.0
2016-06-04,8,KIA,50,22,27,1,0.449,13.5,3승1무6패,2패,14-0-11,8-1-16,2016,3.0,1.0,6.0,0.3,14.0,0.0,11.0,0.56,8.0,1.0,16.0,0.32,-1,2,0.3472222222222222,94,0.24000000000000005,6,-0.013000000000000012,-2.0,0.47368421052631576,0.4827586206896552,2.0,4.0
2016-06-05,8,KIA,51,22,28,1,0.44,14.5,2승1무7패,3패,14-0-12,8-1-16,2016,2.0,1.0,7.0,0.2,14.0,0.0,12.0,0.5384615384615384,8.0,1.0,16.0,0.32,-1,3,0.3541666666666667,93,0.21846153846153843,6,-0.0040000000000000036,0.0,0.42105263157894735,0.4482758620689655,2.0,4.0
2016-06-06,8,KIA,51,22,28,1,0.44,14.5,2승1무7패,3패,14-0-12,8-1-16,2016,2.0,1.0,7.0,0.2,14.0,0.0,12.0,0.5384615384615384,8.0,1.0,16.0,0.32,-1,3,0.3541666666666667,93,0.21846153846153843,6,0.01100000000000001,1.0,0.42105263157894735,0.4482758620689655,2.0,4.0
2016-06-07,8,KIA,52,22,29,1,0.431,15.5,2승1무7패,4패,14-0-12,8-1-17,2016,2.0,1.0,7.0,0.2,14.0,0.0,12.0,0.5384615384615384,8.0,1.0,17.0,0.3076923076923077,-1,4,0.3611111111111111,92,0.23076923076923073,6,0.017000000000000015,1.0,0.3684210526315789,0.4482758620689655,2.0,4.0
2016-06-08,9,KIA,53,22,30,1,0.423,15.5,1승1무8패,5패,14-0-12,8-1-18,2016,1.0,1.0,8.0,0.1,14.0,0.0,12.0,0.5384615384615384,8.0,1.0,18.0,0.2962962962962963,-1,5,0.3680555555555556,91,0.24216524216524216,6,0.009000000000000008,0.0,0.3157894736842105,0.4482758620689655,2.5,4.0
2016-06-09,8,KIA,54,23,30,1,0.434,15.5,2승1무7패,1승,14-0-12,9-1-18,2016,2.0,1.0,7.0,0.2,14.0,0.0,12.0,0.5384615384615384,9.0,1.0,18.0,0.32142857142857145,1,1,0.375,90,0.21703296703296698,6,0.020000000000000018,1.0,0.3157894736842105,0.4482758620689655,2.0,4.0
2016-06-10,8,KIA,55,24,30,1,0.444,15.5,3승1무6패,2승,15-0-12,9-1-18,2016,3.0,1.0,6.0,0.3,15.0,0.0,12.0,0.5555555555555556,9.0,1.0,18.0,0.32142857142857145,1,2,0.3819444444444444,89,0.23412698412698413,6,0.01100000000000001,1.0,0.3684210526315789,0.4482758620689655,1.0,3.0
2016-06-11,8,KIA,56,24,31,1,0.436,15.5,3승1무6패,1패,15-0-13,9-1-18,2016,3.0,1.0,6.0,0.3,15.0,0.0,13.0,0.5357142857142857,9.0,1.0,18.0,0.32142857142857145,-1,1,0.3888888888888889,88,0.21428571428571425,6,-0.016000000000000014,0.0,0.3684210526315789,0.41379310344827586,1.5,3.0
2016-06-12,8,KIA,57,24,32,1,0.429,16.5,3승0무7패,2패,15-0-14,9-1-18,2016,3.0,0.0,7.0,0.3,15.0,0.0,14.0,0.5172413793103449,9.0,1.0,18.0,0.32142857142857145,-1,2,0.3958333333333333,87,0.1958128078817734,6,-0.03999999999999998,0.0,0.3684210526315789,0.41379310344827586,2.0,4.0
2016-06-14,9,KIA,58,24,33,1,0.421,17.5,2승0무8패,3패,15-0-15,9-1-18,2016,2.0,0.0,8.0,0.2,15.0,0.0,15.0,0.5,9.0,1.0,18.0,0.32142857142857145,-1,3,0.4027777777777778,86,0.17857142857142855,6,-0.07900000000000001,-4.0,0.3157894736842105,0.41379310344827586,2.0,4.0
2016-06-15,9,KIA,59,24,34,1,0.414,18.5,2승0무8패,4패,15-0-16,9-1-18,2016,2.0,0.0,8.0,0.2,15.0,0.0,16.0,0.4838709677419355,9.0,1.0,18.0,0.32142857142857145,-1,4,0.4097222222222222,85,0.16244239631336405,6,-0.08600000000000002,-4.0,0.3157894736842105,0.41379310344827586,3.0,5.0
2016-06-16,9,KIA,60,24,35,1,0.407,19.5,2승0무8패,5패,15-0-17,9-1-18,2016,2.0,0.0,8.0,0.2,15.0,0.0,17.0,0.46875,9.0,1.0,18.0,0.32142857142857145,-1,5,0.4166666666666667,84,0.14732142857142855,6,-0.07900000000000001,-2.0,0.2631578947368421,0.3793103448275862,4.0,3.0
2016-06-17,9,KIA,61,25,35,1,0.417,18.5,3승0무7패,1승,15-0-17,10-1-18,2016,3.0,0.0,7.0,0.3,15.0,0.0,17.0,0.46875,10.0,1.0,18.0,0.3448275862068966,1,1,0.4236111111111111,83,0.12392241379310343,6,-0.05499999999999999,-2.0,0.2631578947368421,0.3793103448275862,3.0,2.0
2016-06-18,9,KIA,62,25,36,1,0.41,19.5,3승0무7패,1패,15-0-17,10-1-19,2016,3.0,0.0,7.0,0.3,15.0,0.0,17.0,0.46875,10.0,1.0,19.0,0.3333333333333333,-1,1,0.4305555555555556,82,0.13541666666666669,6,-0.049000000000000044,-1.0,0.2631578947368421,0.3448275862068966,4.0,3.0
2016-06-19,8,KIA,63,26,36,1,0.419,19.5,4승0무6패,1승,15-0-17,11-1-19,2016,4.0,0.0,6.0,0.4,15.0,0.0,17.0,0.46875,11.0,1.0,19.0,0.3548387096774194,1,1,0.4375,81,0.11391129032258063,6,-0.05499999999999999,-1.0,0.2631578947368421,0.3448275862068966,3.0,2.0
2016-06-21,8,KIA,64,27,36,1,0.429,19.5,4승0무6패,2승,16-0-17,11-1-19,2016,4.0,0.0,6.0,0.4,16.0,0.0,17.0,0.48484848484848486,11.0,1.0,19.0,0.3548387096774194,1,2,0.4444444444444444,80,0.1300097751710655,6,-0.045999999999999985,-1.0,0.3157894736842105,0.3448275862068966,3.0,2.0
2016-06-22,8,KIA,65,27,37,1,0.422,20.0,3승0무7패,1패,16-0-18,11-1-19,2016,3.0,0.0,7.0,0.3,16.0,0.0,18.0,0.47058823529411764,11.0,1.0,19.0,0.3548387096774194,-1,1,0.4513888888888889,79,0.11574952561669827,6,-0.05299999999999999,-1.0,0.3157894736842105,0.3448275862068966,3.0,2.0
2016-06-23,8,KIA,66,28,37,1,0.431,19.0,4승0무6패,1승,17-0-18,11-1-19,2016,4.0,0.0,6.0,0.4,17.0,0.0,18.0,0.4857142857142857,11.0,1.0,19.0,0.3548387096774194,1,1,0.4583333333333333,78,0.13087557603686634,6,-0.056999999999999995,-2.0,0.3684210526315789,0.3793103448275862,2.0,1.0
2016-06-24,7,KIA,67,29,37,1,0.439,18.0,5승0무5패,2승,17-0-18,12-1-19,2016,5.0,0.0,5.0,0.5,17.0,0.0,18.0,0.4857142857142857,12.0,1.0,19.0,0.375,1,2,0.4652777777777778,77,0.11071428571428571,6,-0.03699999999999998,1.0,0.4,0.41379310344827586,2.0,1.0
2016-06-25,6,KIA,68,30,37,1,0.448,18.0,6승0무4패,3승,17-0-18,13-1-19,2016,6.0,0.0,4.0,0.6,17.0,0.0,18.0,0.4857142857142857,13.0,1.0,19.0,0.3939393939393939,1,3,0.4722222222222222,76,0.09177489177489179,6,-0.03999999999999998,1.0,0.4,0.41379310344827586,1.0,0.0
2016-06-26,6,KIA,69,31,37,1,0.456,17.0,7승0무3패,4승,17-0-18,14-1-19,2016,7.0,0.0,3.0,0.7,17.0,0.0,18.0,0.4857142857142857,14.0,1.0,19.0,0.4117647058823529,1,4,0.4791666666666667,75,0.07394957983193279,6,-0.020999999999999963,1.0,0.45,0.4482758620689655,1.0,0.0
2016-06-28,5,KIA,70,32,37,1,0.464,17.0,8승0무2패,5승,18-0-18,14-1-19,2016,8.0,0.0,2.0,0.8,18.0,0.0,18.0,0.5,14.0,1.0,19.0,0.4117647058823529,1,5,0.4861111111111111,74,0.08823529411764708,6,0.007000000000000006,3.0,0.5,0.4482758620689655,0.0,0.0
2016-06-29,5,KIA,71,33,37,1,0.471,16.0,8승0무2패,6승,19-0-18,14-1-19,2016,8.0,0.0,2.0,0.8,19.0,0.0,18.0,0.5135135135135135,14.0,1.0,19.0,0.4117647058823529,1,6,0.4930555555555556,73,0.10174880763116056,6,0.013999999999999957,3.0,0.55,0.4482758620689655,0.0,0.0
2016-06-30,6,KIA,72,33,38,1,0.465,17.0,8승0무2패,1패,19-0-19,14-1-19,2016,8.0,0.0,2.0,0.8,19.0,0.0,19.0,0.5,14.0,1.0,19.0,0.4117647058823529,-1,1,0.5,72,0.08823529411764708,6,0.008000000000000007,2.0,0.55,0.4482758620689655,0.5,2.0
2016-07-01,7,KIA,73,33,39,1,0.458,17.5,7승0무3패,2패,19-0-19,14-1-20,2016,7.0,0.0,3.0,0.7,19.0,0.0,19.0,0.5,14.0,1.0,20.0,0.4,-1,2,0.5069444444444444,71,0.09999999999999998,7,-0.010000000000000009,1.0,0.55,0.41379310344827586,1.0,2.0
2016-07-02,7,KIA,74,33,40,1,0.452,18.5,6승0무4패,3패,19-0-19,14-1-21,2016,6.0,0.0,4.0,0.6,19.0,0.0,19.0,0.5,14.0,1.0,21.0,0.3888888888888889,-1,3,0.5138888888888888,70,0.1111111111111111,7,-0.006000000000000005,1.0,0.5,0.41379310344827586,1.5,2.0
