순위,선수ID,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA
15,76290,김현수,LG,0.304,140,595,526,75,160,37,0,11,230,82,0,9,54,9,6,52,11,0.437,0.370,0.807,49,0.329,0.000
16,78513,전준우,롯데,0.301,141,606,545,85,164,30,1,22,262,83,1,7,46,2,7,71,19,0.481,0.359,0.840,45,0.279,0.000
17,78168,서건창,키움,0.300,113,486,426,67,128,23,3,2,163,41,3,5,49,1,3,50,5,0.383,0.373,0.756,35,0.344,0.333
18,72443,최형우,KIA,0.300,136,555,456,65,137,31,1,17,221,86,0,7,85,6,7,77,13,0.485,0.413,0.898,38,0.263,0.000
19,61404,김헌곤,삼성,0.297,114,467,411,57,122,20,1,5,159,46,5,6,37,1,8,41,18,0.387,0.361,0.748,33,0.313,0.000
20,77532,손아섭,롯데,0.295,134,568,512,78,151,22,1,10,205,63,1,2,52,1,1,92,6,0.400,0.360,0.760,41,0.293,0.200
21,76849,이명기,NC,0.293,139,547,484,62,142,17,3,2,171,36,7,4,48,2,4,66,12,0.353,0.359,0.712,39,0.269,0.000
22,75334,오재일,두산,0.293,130,529,467,76,137,29,1,21,231,102,0,4,55,1,3,99,5,0.495,0.369,0.864,39,0.344,0.000
23,67450,러프,삼성,0.292,133,568,472,80,138,35,2,22,243,101,0,9,80,6,7,87,18,0.515,0.396,0.911,39,0.317,0.000
24,75847,최정,SK,0.292,141,606,503,86,147,27,0,29,261,99,0,8,69,6,26,92,4,0.519,0.399,0.918,40,0.333,0.000
25,78603,김선빈,KIA,0.292,121,447,394,55,115,22,0,3,146,40,5,4,43,0,1,26,7,0.371,0.360,0.731,32,0.297,0.500
26,78288,최재훈,한화,0.290,135,451,373,47,108,18,0,3,135,31,4,4,56,0,14,61,9,0.362,0.398,0.760,28,0.225,0.000
27,79240,허경민,두산,0.288,133,540,475,71,137,25,1,4,176,60,3,11,34,2,17,36,16,0.371,0.350,0.721,37,0.324,1.000
28,78135,이형종,LG,0.286,120,482,419,56,120,24,1,13,185,63,1,10,42,1,10,78,9,0.442,0.358,0.800,35,0.248,0.222
29,71564,이대호,롯데,0.285,135,549,485,48,138,23,1,16,211,88,0,7,47,4,10,65,19,0.435,0.355,0.790,38,0.290,0.000
30,68730,호잉,한화,0.284,124,525,476,74,135,26,2,18,219,73,1,5,38,5,5,90,6,0.460,0.340,0.800,40,0.262,0.000
31,76313,황재균,KT,0.283,124,507,448,78,127,16,3,20,209,67,0,5,52,2,2,71,10,0.467,0.357,0.824,32,0.262,0.000
32,78224,김재환,두산,0.283,136,574,495,76,140,20,5,15,215,91,0,11,63,5,5,113,7,0.434,0.362,0.796,34,0.300,0.250
33,64004,김민혁,KT,0.281,127,521,466,68,131,10,1,0,143,32,5,5,32,0,13,61,8,0.307,0.341,0.648,36,0.257,0.400
34,75125,박병호,키움,0.280,122,532,432,92,121,22,0,33,242,98,0,9,78,5,13,117,7,0.560,0.398,0.958,31,0.291,0.500
35,62244,박세혁,두산,0.279,137,505,441,58,123,19,9,4,172,63,10,6,41,1,7,68,5,0.390,0.345,0.735,29,0.291,0.000
36,67872,로맥,SK,0.276,137,589,504,86,139,28,1,29,256,95,0,6,73,3,6,117,11,0.508,0.370,0.878,39,0.266,0.000
37,79402,김상수,삼성,0.271,129,543,468,76,127,20,2,5,166,38,6,4,50,1,15,67,14,0.355,0.358,0.713,36,0.228,0.250
38,61102,유강남,LG,0.270,132,468,418,44,113,22,0,16,183,49,1,6,30,2,13,82,21,0.438,0.334,0.772,25,0.210,0.273
39,71837,김강민,SK,0.270,127,460,422,54,114,14,2,8,156,50,0,3,31,3,4,103,2,0.370,0.324,0.694,31,0.298,0.250
40,64560,이창진,KIA,0.270,133,470,400,57,108,25,1,6,153,48,4,5,57,0,4,92,8,0.383,0.363,0.746,27,0.267,0.333
41,76812,이재원,SK,0.268,139,502,451,33,121,19,0,12,176,75,1,7,34,2,9,59,16,0.390,0.327,0.717,29,0.303,0.364
42,74206,김재호,두산,0.268,130,470,377,51,101,22,0,4,135,48,8,11,67,3,7,58,10,0.358,0.379,0.737,22,0.257,0.500
43,62404,구자욱,삼성,0.267,122,526,475,66,127,27,6,15,211,71,0,6,38,2,7,88,5,0.444,0.327,0.771,32,0.302,0.500
44,79231,정수빈,두산,0.265,123,513,441,75,117,19,5,0,146,41,4,5,57,0,6,60,6,0.331,0.354,0.685,30,0.245,0.500
45,62895,한유섬,SK,0.265,125,502,427,52,113,20,0,12,169,52,0,0,55,4,20,100,6,0.396,0.375,0.771,28,0.264,0.300
46,76753,송광민,한화,0.264,122,486,454,50,120,21,0,7,162,51,3,5,21,0,3,91,18,0.357,0.298,0.655,35,0.261,0.333
47,68743,정은원,한화,0.262,142,624,564,83,148,27,6,8,211,57,6,6,48,0,0,101,6,0.374,0.317,0.691,44,0.241,0.333
48,64646,박찬호,KIA,0.260,133,541,504,60,131,15,4,2,160,49,5,2,26,0,4,83,8,0.317,0.300,0.617,36,0.308,0.000
49,73136,이성열,한화,0.256,129,476,414,60,106,21,1,21,192,85,1,4,48,1,9,114,7,0.464,0.343,0.807,25,0.314,0.077
50,79109,오지환,LG,0.252,134,547,473,63,119,23,5,9,179,53,7,3,57,1,7,113,7,0.378,0.339,0.717,32,0.256,0.000
51,73113,박경수,KT,0.247,137,490,421,43,104,24,0,10,158,65,4,6,55,1,4,102,14,0.375,0.335,0.710,24,0.281,0.154
52,76802,김성현,SK,0.246,144,472,426,45,105,16,2,1,128,34,8,3,33,0,2,43,15,0.300,0.302,0.602,24,0.216,0.000
53,75566,이원석,삼성,0.246,111,455,395,44,97,20,0,19,174,76,2,7,43,0,8,73,10,0.441,0.327,0.768,24,0.304,0.000
54,62415,박해민,삼성,0.239,144,581,506,64,121,16,7,5,166,44,12,3,58,0,2,82,4,0.328,0.318,0.646,34,0.239,0.143
55,78756,오선진,한화,0.224,122,453,392,37,88,16,0,3,113,36,10,3,38,0,10,72,8,0.288,0.307,0.595,22,0.263,0.000
3,63440,이흥련,두산,0.310,27,44,42,3,13,2,1,0,17,5,0,0,2,0,0,12,1,0.405,0.341,0.746,2,0.222,0.222
8,76267,최주환,두산,0.277,87,325,285,27,79,13,0,4,104,47,0,11,28,0,1,35,10,0.365,0.332,0.697,23,0.281,0.250
11,62234,류지혁,두산,0.250,118,316,276,36,69,6,2,0,79,34,6,3,24,0,7,40,6,0.286,0.323,0.609,19,0.263,0.250
12,63257,김인태,두산,0.233,26,70,60,6,14,2,1,2,24,7,1,1,8,0,0,12,2,0.400,0.319,0.719,1,0.100,0.500
13,67207,이유찬,두산,0.231,25,13,13,6,3,0,0,0,3,1,0,0,0,0,0,3,0,0.231,0.231,0.462,0,0.286,0.000
14,61208,정진호,두산,0.208,66,110,96,13,20,0,0,1,23,3,3,0,11,0,0,24,2,0.240,0.290,0.530,4,0.200,0.200
15,64086,신성현,두산,0.195,35,54,41,9,8,0,0,1,11,6,0,2,10,0,1,14,0,0.268,0.352,0.620,1,0.188,0.333
16,64260,김경호,두산,0.192,32,27,26,4,5,1,0,0,6,2,1,0,0,0,0,7,0,0.231,0.192,0.423,0,0.125,0.250
17,61104,정병곤,두산,0.185,20,31,27,6,5,1,0,0,6,4,0,0,2,0,2,4,2,0.222,0.290,0.512,0,0.333,0.000
18,79290,국해성,두산,0.171,21,41,35,2,6,3,0,0,9,2,0,0,5,0,1,13,3,0.257,0.293,0.550,1,0.111,0.167
19,63202,장승현,두산,0.171,35,46,41,3,7,2,0,0,9,3,0,1,3,0,1,13,0,0.220,0.239,0.459,1,0.000,0.000
20,63559,백동훈,두산,0.170,41,52,47,8,8,2,0,0,10,2,0,0,4,0,1,16,0,0.213,0.250,0.463,2,0.083,0.000
21,77248,오재원,두산,0.164,98,204,177,30,29,8,1,3,48,18,2,0,25,0,0,50,3,0.271,0.267,0.538,3,0.212,0.091
22,69238,김대한,두산,0.000,19,18,15,4,0,0,0,0,0,0,0,0,3,0,0,9,0,0.000,0.167,0.167,0,0.000,0.000
22,67202,박유연,두산,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
22,66203,서예일,두산,0.000,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
22,69203,송승환,두산,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
5,79365,박동원,키움,0.297,112,361,317,50,94,15,1,10,141,55,7,1,34,0,2,56,10,0.445,0.367,0.812,23,0.337,0.364
6,79456,이지영,키움,0.282,106,331,308,40,87,5,1,1,97,39,6,1,15,1,1,28,14,0.315,0.317,0.632,23,0.308,0.313
8,67304,김혜성,키움,0.276,122,387,348,57,96,16,7,0,126,32,4,4,29,1,2,85,4,0.362,0.332,0.694,22,0.271,0.000
9,65898,김웅빈,키움,0.273,4,11,11,1,3,1,0,0,4,3,0,0,0,0,0,2,2,0.364,0.273,0.637,1,0.400,0.000
10,79300,김지수,키움,0.267,69,32,30,3,8,2,0,0,10,3,0,0,2,0,0,7,1,0.333,0.313,0.646,0,0.500,0.000
11,62356,김규민,키움,0.248,94,250,222,33,55,8,1,3,74,24,0,2,22,0,4,68,4,0.333,0.324,0.657,13,0.212,0.500
12,79334,장영석,키움,0.247,119,413,372,41,92,15,0,7,128,62,0,5,27,0,9,77,14,0.344,0.310,0.654,22,0.287,0.143
13,64346,임병욱,키움,0.243,117,419,379,39,92,17,5,0,119,41,6,0,23,0,11,110,6,0.314,0.305,0.619,21,0.267,0.000
14,65399,허정협,키움,0.235,37,77,68,3,16,1,0,0,17,8,0,1,7,0,1,19,1,0.250,0.312,0.562,2,0.300,0.100
15,65357,송성문,키움,0.227,103,335,308,33,70,12,5,3,101,34,4,4,19,0,0,53,7,0.328,0.269,0.597,17,0.229,0.235
16,66354,주효상,키움,0.207,18,30,29,3,6,2,1,0,10,5,0,0,1,0,0,7,0,0.345,0.233,0.578,0,0.200,0.333
17,62353,박정음,키움,0.197,60,88,71,13,14,2,1,0,18,7,1,0,11,0,5,31,1,0.254,0.345,0.599,3,0.320,0.000
18,68330,예진원,키움,0.167,2,8,6,1,1,1,0,0,2,1,0,0,2,0,0,3,0,0.333,0.375,0.708,0,0.500,0.000
19,64340,임지열,키움,0.133,11,18,15,0,2,1,0,0,3,3,1,0,1,0,1,7,1,0.200,0.235,0.435,0,0.250,0.250
20,65304,김은성,키움,0.125,5,10,8,1,1,0,0,0,1,0,0,0,2,0,0,2,1,0.125,0.300,0.425,0,0.000,0.000
21,69306,김주형,키움,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
21,68362,추재현,키움,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
1,64803,임재현,SK,0.667,6,3,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0.667,0.667,1.334,0,0.000,0.000
4,76869,김재현,SK,0.286,83,49,42,29,12,2,1,0,16,2,3,0,4,0,0,11,0,0.381,0.348,0.729,2,0.250,0.333
5,75151,정의윤,SK,0.282,110,419,380,44,107,24,0,13,170,59,0,2,30,1,6,60,9,0.447,0.342,0.789,29,0.279,0.250
10,69860,김성민,SK,0.250,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0.250,0.250,0.500,0,0.000,0.000
10,63704,노수광,SK,0.250,117,445,388,69,97,16,1,2,121,28,9,0,46,0,2,68,1,0.312,0.333,0.645,27,0.333,0.500
13,66864,안상현,SK,0.235,65,108,102,14,24,3,0,0,27,5,1,1,4,0,0,28,3,0.265,0.262,0.527,4,0.227,0.000
14,62884,최항,SK,0.228,52,147,127,12,29,5,0,0,34,14,1,1,16,0,2,24,3,0.268,0.322,0.590,5,0.250,0.000
15,66052,남태혁,SK,0.227,12,24,22,1,5,0,0,0,5,1,0,0,2,0,0,3,3,0.227,0.292,0.519,0,0.167,0.200
15,76158,최승준,SK,0.227,10,24,22,2,5,0,0,0,5,0,0,0,2,0,0,10,1,0.227,0.292,0.519,1,0.000,0.000
17,79465,배영섭,SK,0.225,30,80,71,5,16,1,0,0,17,7,0,1,6,0,2,15,0,0.239,0.300,0.539,2,0.385,0.250
18,73209,나주환,SK,0.222,94,245,225,14,50,9,0,3,68,20,4,1,12,0,3,54,6,0.302,0.270,0.572,12,0.226,0.385
19,68868,최준우,SK,0.212,15,36,33,3,7,2,0,0,9,0,0,0,3,0,0,3,2,0.273,0.278,0.551,2,0.000,0.500
20,74846,박정권,SK,0.188,18,37,32,5,6,1,0,1,10,5,0,0,5,0,0,11,0,0.313,0.297,0.610,2,0.250,0.200
20,61869,정진기,SK,0.188,13,17,16,1,3,0,0,0,3,2,0,0,1,0,0,2,0,0.188,0.235,0.423,1,0.500,1.000
22,69825,김창평,SK,0.178,18,53,45,4,8,2,0,0,10,3,3,0,4,0,1,11,1,0.222,0.260,0.482,3,0.250,0.000
23,63123,강승호,SK,0.154,15,42,39,5,6,0,0,2,12,5,1,0,2,0,0,18,1,0.308,0.195,0.503,1,0.250,0.000
24,77243,허도환,SK,0.127,56,93,79,3,10,3,0,1,16,6,4,2,5,0,3,18,3,0.203,0.202,0.405,0,0.000,0.000
25,63450,정현,SK,0.079,27,45,38,3,3,0,0,0,3,2,0,1,6,0,0,17,1,0.079,0.200,0.279,0,0.167,0.000
26,69802,최경모,SK,0.063,17,16,16,2,1,1,0,0,2,1,0,0,0,0,0,2,0,0.125,0.063,0.188,0,0.000,0.000
27,61743,오준혁,SK,0.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
27,65869,이현석,SK,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
27,69804,채현우,SK,0.000,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
27,63895,최민재,SK,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
4,69165,페게로,LG,0.286,52,214,199,24,57,10,0,9,94,44,0,1,12,0,2,63,2,0.472,0.332,0.804,15,0.277,0.000
6,72133,박용택,LG,0.282,64,215,195,19,55,9,0,1,67,22,0,2,18,1,0,30,3,0.344,0.340,0.684,15,0.220,0.273
7,69150,조셉,LG,0.274,55,217,197,17,54,3,0,9,84,36,0,2,14,0,4,46,3,0.426,0.332,0.758,13,0.263,0.500
9,77564,김민성,LG,0.260,107,401,361,44,94,16,0,8,134,50,5,1,30,0,4,75,12,0.371,0.323,0.694,25,0.330,0.000
11,66108,홍창기,LG,0.250,23,26,24,3,6,2,0,0,8,0,0,0,1,0,1,12,1,0.333,0.308,0.641,1,0.167,0.143
12,78361,전민수,LG,0.240,75,106,96,8,23,7,0,0,30,8,1,0,9,0,0,18,4,0.313,0.305,0.618,3,0.241,0.282
13,62164,서상우,LG,0.238,13,24,21,2,5,1,0,0,6,1,0,0,3,0,0,8,1,0.286,0.333,0.619,2,0.000,0.143
14,65207,신민재,LG,0.235,81,94,81,25,19,3,0,0,22,5,1,1,8,0,3,17,0,0.272,0.323,0.595,2,0.211,0.286
15,79150,정주현,LG,0.231,129,425,376,53,87,19,2,2,116,27,16,1,31,0,1,91,10,0.309,0.291,0.600,21,0.195,0.000
16,78217,김용의,LG,0.218,114,210,179,35,39,5,3,0,50,17,4,1,24,1,2,38,1,0.279,0.316,0.595,8,0.250,0.000
17,65132,김재성,LG,0.200,3,7,5,0,1,0,0,0,1,1,0,0,2,0,0,2,0,0.200,0.429,0.629,0,0.333,0.000
18,64164,류형우,LG,0.182,10,12,11,2,2,0,0,0,2,1,0,0,1,0,0,3,1,0.182,0.250,0.432,0,0.333,0.000
19,69100,구본혁,LG,0.176,57,95,85,10,15,1,0,1,19,6,1,1,6,0,2,17,0,0.224,0.245,0.469,3,0.133,0.000
20,65109,백승현,LG,0.167,14,30,30,1,5,1,0,0,6,0,0,0,0,0,0,10,1,0.200,0.167,0.367,0,0.000,0.000
21,71184,이성우,LG,0.156,55,74,64,2,10,3,0,0,13,6,3,0,4,0,3,11,2,0.203,0.239,0.442,0,0.188,0.000
22,79530,양종민,LG,0.136,18,49,44,1,6,2,0,0,8,5,2,1,2,0,0,15,3,0.182,0.170,0.352,1,0.083,0.000
23,61114,김재율,LG,0.111,4,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.111,0.111,0.222,0,0.000,0.000
24,79198,윤진호,LG,0.102,106,62,59,6,6,2,0,1,11,5,2,0,1,0,0,13,0,0.186,0.117,0.303,0,0.188,0.000
25,65136,박지규,LG,0.091,10,18,11,2,1,0,0,0,1,1,1,0,4,0,2,7,0,0.091,0.412,0.503,0,0.000,0.000
26,71842,정상호,LG,0.083,22,24,24,1,2,1,0,0,3,2,0,0,0,0,0,11,3,0.125,0.083,0.208,1,0.250,0.000
27,67123,전준호,LG,0.000,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
1,65905,최승민,NC,0.444,24,10,9,5,4,1,0,0,5,1,0,0,1,0,0,2,0,0.556,0.500,1.056,0,0.000,0.000
2,62947,나성범,NC,0.366,23,106,93,19,34,12,1,4,60,14,0,0,12,0,1,26,2,0.645,0.443,1.088,12,0.280,0.000
5,78813,모창민,NC,0.305,101,386,341,49,104,21,2,10,159,55,0,11,31,1,3,62,8,0.466,0.358,0.824,30,0.261,0.625
7,60566,이상호,NC,0.278,102,256,234,30,65,7,0,0,72,12,8,3,9,0,2,22,10,0.308,0.306,0.614,18,0.179,0.083
8,66917,김찬형,NC,0.277,76,154,141,16,39,4,2,1,50,12,2,1,6,0,4,21,1,0.355,0.322,0.677,10,0.143,0.167
9,64984,김태진,NC,0.275,123,399,374,44,103,14,5,5,142,46,5,3,16,0,1,67,3,0.380,0.305,0.685,28,0.296,0.111
10,74465,박석민,NC,0.267,112,444,360,49,96,17,1,19,172,74,4,3,65,2,12,69,17,0.478,0.393,0.871,20,0.280,0.333
10,73213,손시헌,NC,0.267,68,149,135,17,36,4,1,2,48,10,4,0,5,0,5,23,2,0.356,0.317,0.673,11,0.300,0.250
12,62931,노진혁,NC,0.264,110,390,348,51,92,23,2,13,158,43,6,3,31,2,2,80,7,0.454,0.326,0.780,23,0.241,0.000
13,62025,이원재,NC,0.258,94,285,256,31,66,11,0,8,101,36,5,3,20,0,1,47,5,0.395,0.311,0.706,16,0.279,0.182
14,63963,권희동,NC,0.256,116,413,348,37,89,17,0,6,124,41,5,3,50,1,7,60,10,0.356,0.358,0.714,18,0.227,0.231
15,63920,김준완,NC,0.250,8,19,16,0,4,0,0,0,4,1,0,1,2,0,0,2,0,0.250,0.316,0.566,1,0.000,0.000
15,62537,윤수강,NC,0.250,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.250,0.250,0.500,0,0.000,0.000
15,68901,이인혁,NC,0.250,6,9,8,1,2,0,0,1,5,1,0,0,1,0,0,3,0,0.625,0.333,0.958,0,0.000,1.000
18,62925,강진성,NC,0.247,41,104,97,11,24,4,1,2,36,14,0,0,3,0,4,20,6,0.371,0.298,0.669,6,0.207,0.167
19,69950,베탄코트,NC,0.246,53,224,203,23,50,8,0,8,82,29,0,2,18,0,1,51,1,0.404,0.308,0.712,13,0.267,0.000
20,62934,김성욱,NC,0.230,116,333,287,38,66,16,1,9,111,36,9,5,29,1,3,69,4,0.387,0.302,0.689,18,0.297,0.250
21,69901,스몰린스키,NC,0.229,55,228,205,32,47,14,1,9,90,42,0,2,16,0,5,31,7,0.439,0.298,0.737,14,0.333,0.000
22,73306,지석훈,NC,0.228,76,169,149,15,34,9,0,2,49,15,2,2,10,1,6,37,6,0.329,0.299,0.628,6,0.150,0.000
23,76720,정범모,NC,0.225,25,45,40,4,9,1,0,2,16,4,2,0,3,0,0,15,0,0.400,0.279,0.679,1,0.125,0.000
24,68912,김형준,NC,0.224,55,119,107,13,24,5,0,2,35,9,4,0,8,0,0,24,1,0.327,0.278,0.605,7,0.122,0.125
25,78122,김태군,NC,0.182,18,28,22,0,4,0,0,0,4,1,0,0,4,0,2,8,1,0.182,0.357,0.539,0,0.143,0.000
26,79234,김진형,NC,0.150,11,23,20,2,3,1,0,0,4,2,1,2,0,0,0,4,1,0.200,0.136,0.336,0,0.000,0.333
27,68904,오영수,NC,0.125,3,8,8,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0.125,0.125,0.250,0,0.000,0.000
28,62921,박헌욱,NC,0.111,6,9,9,0,1,1,0,0,2,1,0,0,0,0,0,5,1,0.222,0.111,0.333,0,0.333,0.000
29,68906,김철호,NC,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
29,63903,유영준,NC,0.000,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
4,64012,송민섭,KT,0.302,105,64,53,24,16,0,1,0,18,4,1,1,6,0,3,13,0,0.340,0.397,0.737,2,0.308,0.000
5,64868,조용호,KT,0.293,87,211,188,15,55,6,3,0,67,19,2,0,21,0,0,28,0,0.356,0.364,0.720,10,0.306,0.393
8,64006,심우준,KT,0.279,138,433,391,54,109,13,1,3,133,28,12,1,23,0,6,68,7,0.340,0.328,0.668,24,0.253,0.500
9,64906,강민국,KT,0.273,58,94,88,12,24,0,1,0,26,7,0,0,6,0,0,17,2,0.295,0.319,0.614,5,0.259,0.000
10,63088,김진곤,KT,0.267,19,34,30,4,8,2,0,0,10,6,2,0,2,0,0,8,1,0.333,0.313,0.646,1,0.625,0.286
11,78548,장성우,KT,0.262,127,413,366,25,96,7,0,7,124,41,4,6,35,2,2,86,11,0.339,0.325,0.664,25,0.247,0.143
12,60558,오태곤,KT,0.250,123,392,352,63,88,16,1,6,124,35,3,2,31,0,4,78,8,0.352,0.316,0.668,23,0.220,0.300
14,62802,박승욱,KT,0.233,101,245,223,24,52,3,4,3,72,15,6,0,14,0,2,50,5,0.323,0.285,0.608,8,0.178,0.143
15,74215,윤석민,KT,0.231,63,178,169,4,39,4,0,2,49,17,0,2,7,0,0,24,4,0.290,0.258,0.548,7,0.216,0.167
16,64166,배정대,KT,0.203,66,84,74,15,15,4,0,0,19,6,2,0,7,0,1,23,2,0.257,0.280,0.537,3,0.263,0.000
17,64007,문상철,KT,0.200,33,68,60,8,12,1,0,2,19,7,0,2,4,0,2,26,1,0.317,0.265,0.582,2,0.176,0.111
18,77654,이준수,KT,0.194,32,49,36,3,7,1,0,0,8,3,3,0,9,0,1,11,1,0.222,0.370,0.592,2,0.200,0.000
19,67006,안치영,KT,0.167,5,7,6,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0.167,0.286,0.453,0,0.000,0.000
20,64014,김병희,KT,0.143,4,7,7,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0.143,0.143,0.286,0,0.000,0.000
20,73153,이대형,KT,0.143,18,19,14,2,2,1,0,0,3,4,0,1,4,0,0,5,0,0.214,0.316,0.530,0,0.222,0.083
22,64011,안승한,KT,0.136,36,47,44,4,6,1,0,0,7,5,1,0,1,0,1,13,1,0.159,0.174,0.333,0,0.111,0.000
23,68069,고명성,KT,0.125,30,18,16,4,2,0,0,0,2,0,0,0,2,0,0,7,1,0.125,0.222,0.347,0,0.000,0.000
23,60343,이해창,KT,0.125,30,43,40,0,5,0,0,0,5,0,0,0,2,0,1,11,0,0.125,0.186,0.311,0,0.077,0.167
25,63448,김영환,KT,0.071,13,15,14,1,1,0,0,0,1,0,0,0,1,0,0,3,1,0.071,0.133,0.204,0,0.000,0.000
26,65062,김재윤,KT,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
26,69056,박민석,KT,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
1,79608,안치홍,KIA,0.315,105,408,362,45,114,18,1,5,149,49,0,5,40,1,1,37,9,0.412,0.380,0.792,32,0.234,0.200
2,69652,터커,KIA,0.311,95,399,357,50,111,33,0,9,171,50,0,1,38,0,3,44,12,0.479,0.381,0.860,29,0.293,0.000
3,62908,황윤호,KIA,0.301,57,130,123,9,37,5,2,1,49,9,1,1,5,0,0,12,2,0.398,0.326,0.724,7,0.182,0.333
5,68646,한준수,KIA,0.300,7,20,20,2,6,2,0,0,8,2,0,0,0,0,0,2,2,0.400,0.300,0.700,2,0.400,0.000
6,70410,김주찬,KIA,0.300,100,363,337,35,101,16,0,3,126,32,1,3,17,3,5,44,6,0.374,0.340,0.714,30,0.250,0.143
8,62265,유민상,KIA,0.291,61,202,175,23,51,15,0,5,81,26,0,0,24,0,3,35,6,0.463,0.386,0.849,13,0.341,0.375
9,67644,이정훈,KIA,0.286,7,15,14,0,4,1,0,0,5,3,0,1,0,0,0,1,2,0.357,0.267,0.624,1,0.286,0.000
9,65464,최정용,KIA,0.286,8,21,21,4,6,0,0,0,6,1,0,0,0,0,0,10,0,0.286,0.286,0.572,2,0.250,0.500
13,76368,유재신,KIA,0.255,71,59,51,17,13,2,1,0,17,6,1,1,6,0,0,12,1,0.333,0.328,0.661,0,0.300,0.200
