날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20190413,10,KT,19,6,13,0,0.316,7,4승0무6패,1승,4-0-2,2-0-11
20190414,1,NC,19,13,6,0,0.684,0,8승0무2패,4승,8-0-3,5-0-3
20190414,2,SK,19,12,6,1,0.667,0.5,6승1무3패,2패,8-1-5,4-0-1
20190414,3,두산,19,12,7,0,0.632,1,5승0무5패,1승,6-0-5,6-0-2
20190414,4,키움,19,10,9,0,0.526,3,6승0무4패,1패,5-0-4,5-0-5
20190414,4,LG,19,10,9,0,0.526,3,5승0무5패,1패,5-0-3,5-0-6
20190414,6,KIA,18,8,9,1,0.471,4,5승1무4패,2승,4-0-5,4-1-4
20190414,7,한화,19,8,11,0,0.421,5,3승0무7패,1승,4-0-4,4-0-7
20190414,7,삼성,19,8,11,0,0.421,5,5승0무5패,1승,4-0-5,4-0-6
20190414,9,롯데,19,7,12,0,0.368,6,3승0무7패,6패,4-0-6,3-0-6
20190414,10,KT,20,6,14,0,0.300,7.5,4승0무6패,1패,4-0-2,2-0-12
20190416,1,두산,20,13,7,0,0.650,0,5승0무5패,2승,7-0-5,6-0-2
20190416,1,NC,20,13,7,0,0.650,0,7승0무3패,1패,8-0-4,5-0-3
20190416,3,SK,20,12,7,1,0.632,0.5,6승1무3패,3패,8-1-5,4-0-2
20190416,4,키움,20,11,9,0,0.550,2,7승0무3패,1승,5-0-4,6-0-5
20190416,4,LG,20,11,9,0,0.550,2,5승0무5패,1승,5-0-3,6-0-6
20190416,6,KIA,19,8,10,1,0.444,4,4승1무5패,1패,4-0-5,4-1-5
20190416,7,한화,20,8,12,0,0.400,5,3승0무7패,1패,4-0-4,4-0-8
20190416,7,삼성,20,8,12,0,0.400,5,4승0무6패,1패,4-0-6,4-0-6
20190416,7,롯데,20,8,12,0,0.400,5,3승0무7패,1승,5-0-6,3-0-6
20190416,10,KT,21,7,14,0,0.333,6.5,5승0무5패,1승,5-0-2,2-0-12
20190417,1,두산,21,14,7,0,0.667,0,5승0무5패,3승,8-0-5,6-0-2
20190417,2,NC,21,13,8,0,0.619,1,7승0무3패,2패,8-0-5,5-0-3
20190417,3,SK,21,12,8,1,0.600,1.5,5승1무4패,4패,8-1-5,4-0-3
20190417,4,키움,21,12,9,0,0.571,2,7승0무3패,2승,5-0-4,7-0-5
20190417,4,LG,21,12,9,0,0.571,2,6승0무4패,2승,5-0-3,7-0-6
20190417,6,한화,21,9,12,0,0.429,5,3승0무7패,1승,4-0-4,5-0-8
20190417,6,롯데,21,9,12,0,0.429,5,4승0무6패,2승,6-0-6,3-0-6
20190417,8,KIA,20,8,11,1,0.421,5,4승1무5패,2패,4-0-5,4-1-6
20190417,9,삼성,21,8,13,0,0.381,6,3승0무7패,2패,4-0-7,4-0-6
20190417,10,KT,22,7,15,0,0.318,7.5,5승0무5패,1패,5-0-3,2-0-12
20190418,1,두산,22,14,8,0,0.636,0,5승0무5패,1패,8-0-6,6-0-2
20190418,2,SK,22,13,8,1,0.619,0.5,5승1무4패,1승,8-1-5,5-0-3
20190418,3,LG,22,13,9,0,0.591,1,6승0무4패,3승,5-0-3,8-0-6
20190418,3,NC,22,13,9,0,0.591,1,6승0무4패,3패,8-0-6,5-0-3
20190418,5,키움,22,12,10,0,0.545,2,7승0무3패,1패,5-0-4,7-0-6
20190418,6,롯데,22,10,12,0,0.455,4,4승0무6패,3승,7-0-6,3-0-6
20190418,7,한화,22,9,13,0,0.409,5,3승0무7패,1패,4-0-4,5-0-9
20190418,7,삼성,22,9,13,0,0.409,5,4승0무6패,1승,5-0-7,4-0-6
20190418,9,KIA,21,8,12,1,0.400,5,4승1무5패,3패,4-0-5,4-1-7
20190418,10,KT,23,8,15,0,0.348,6.5,5승0무5패,1승,6-0-3,2-0-12
20190419,1,두산,23,15,8,0,0.652,0,6승0무4패,1승,8-0-6,7-0-2
20190419,2,NC,23,14,9,0,0.609,1,6승0무4패,1승,8-0-6,6-0-3
20190419,3,SK,23,13,9,1,0.591,1.5,4승1무5패,1패,8-1-6,5-0-3
20190419,4,키움,23,13,10,0,0.565,2,7승0무3패,1승,5-0-4,8-0-6
20190419,4,LG,23,13,10,0,0.565,2,6승0무4패,1패,5-0-4,8-0-6
20190419,6,한화,23,10,13,0,0.435,5,4승0무6패,1승,5-0-4,5-0-9
20190419,6,롯데,23,10,13,0,0.435,5,3승0무7패,1패,7-0-7,3-0-6
20190419,8,삼성,23,9,14,0,0.391,6,4승0무6패,1패,5-0-7,4-0-7
20190419,9,KIA,22,8,13,1,0.381,6,3승1무6패,4패,4-0-6,4-1-7
20190419,10,KT,24,9,15,0,0.375,6.5,5승0무5패,2승,6-0-3,3-0-12
20190420,1,두산,24,16,8,0,0.667,0,7승0무3패,2승,8-0-6,8-0-2
20190420,2,SK,24,14,9,1,0.609,1.5,4승1무5패,1승,9-1-6,5-0-3
20190420,3,키움,24,14,10,0,0.583,2,7승0무3패,2승,5-0-4,9-0-6
20190420,3,NC,24,14,10,0,0.583,2,5승0무5패,1패,8-0-6,6-0-4
20190420,5,LG,24,13,11,0,0.542,3,6승0무4패,2패,5-0-5,8-0-6
20190420,6,한화,24,11,13,0,0.458,5,4승0무6패,2승,6-0-4,5-0-9
20190420,6,롯데,24,11,13,0,0.458,5,4승0무6패,1승,8-0-7,3-0-6
20190420,8,삼성,24,9,15,0,0.375,7,4승0무6패,2패,5-0-7,4-0-8
20190420,9,KIA,23,8,14,1,0.364,7,3승1무6패,5패,4-0-7,4-1-7
20190420,10,KT,25,9,16,0,0.360,7.5,5승0무5패,1패,6-0-3,3-0-13
20190421,1,두산,25,17,8,0,0.680,0,7승0무3패,3승,8-0-6,9-0-2
20190421,2,SK,25,15,9,1,0.625,1.5,4승1무5패,2승,10-1-6,5-0-3
20190421,3,키움,25,14,11,0,0.560,3,6승0무4패,1패,5-0-4,9-0-7
20190421,3,LG,25,14,11,0,0.560,3,7승0무3패,1승,6-0-5,8-0-6
20190421,3,NC,25,14,11,0,0.560,3,5승0무5패,2패,8-0-6,6-0-5
20190421,6,한화,25,11,14,0,0.440,6,4승0무6패,1패,6-0-5,5-0-9
20190421,6,롯데,25,11,14,0,0.440,6,4승0무6패,1패,8-0-8,3-0-6
20190421,8,삼성,25,10,15,0,0.400,7,4승0무6패,1승,5-0-7,5-0-8
20190421,9,KT,26,10,16,0,0.385,7.5,6승0무4패,1승,6-0-3,4-0-13
20190421,10,KIA,24,8,15,1,0.348,8,2승1무7패,6패,4-0-8,4-1-7
20190423,1,두산,26,18,8,0,0.692,0,7승0무3패,4승,8-0-6,10-0-2
20190423,2,SK,25,15,9,1,0.625,2,4승1무5패,2승,10-1-6,5-0-3
20190423,3,LG,26,15,11,0,0.577,3,7승0무3패,2승,7-0-5,8-0-6
20190423,3,NC,26,15,11,0,0.577,3,5승0무5패,1승,8-0-6,7-0-5
20190423,5,키움,26,14,12,0,0.538,4,6승0무4패,2패,5-0-5,9-0-7
20190423,6,한화,25,11,14,0,0.440,6.5,4승0무6패,1패,6-0-5,5-0-9
20190423,6,롯데,25,11,14,0,0.440,6.5,4승0무6패,1패,8-0-8,3-0-6
20190423,8,삼성,25,10,15,0,0.400,7.5,4승0무6패,1승,5-0-7,5-0-8
20190423,9,KT,27,10,17,0,0.370,8.5,5승0무5패,1패,6-0-4,4-0-13
20190423,10,KIA,25,8,16,1,0.333,9,2승1무7패,7패,4-0-8,4-1-8
20190424,1,두산,27,18,9,0,0.667,0,7승0무3패,1패,8-0-6,10-0-3
20190424,2,SK,26,16,9,1,0.640,1,4승1무5패,3승,10-1-6,6-0-3
20190424,3,LG,27,16,11,0,0.593,2,7승0무3패,3승,8-0-5,8-0-6
20190424,3,NC,27,16,11,0,0.593,2,5승0무5패,2승,8-0-6,8-0-5
20190424,5,키움,27,15,12,0,0.556,3,6승0무4패,1승,6-0-5,9-0-7
20190424,6,한화,26,12,14,0,0.462,5.5,5승0무5패,1승,7-0-5,5-0-9
20190424,7,롯데,26,11,15,0,0.423,6.5,4승0무6패,2패,8-0-8,3-0-7
20190424,8,삼성,26,10,16,0,0.385,7.5,4승0무6패,1패,5-0-8,5-0-8
20190424,9,KT,28,10,18,0,0.357,8.5,5승0무5패,2패,6-0-5,4-0-13
20190424,10,KIA,26,8,17,1,0.320,9,2승0무8패,8패,4-0-8,4-1-9
20190425,1,SK,27,17,9,1,0.654,0,5승0무5패,4승,10-1-6,7-0-3
20190425,2,두산,28,18,10,0,0.643,0,7승0무3패,2패,8-0-6,10-0-4
20190425,3,LG,27,16,11,0,0.593,1.5,7승0무3패,3승,8-0-5,8-0-6
20190425,3,NC,27,16,11,0,0.593,1.5,5승0무5패,2승,8-0-6,8-0-5
20190425,5,키움,28,16,12,0,0.571,2,6승0무4패,2승,7-0-5,9-0-7
20190425,6,한화,26,12,14,0,0.462,5,5승0무5패,1승,7-0-5,5-0-9
20190425,7,롯데,26,11,15,0,0.423,6,4승0무6패,2패,8-0-8,3-0-7
20190425,8,삼성,27,10,17,0,0.370,7.5,3승0무7패,2패,5-0-9,5-0-8
20190425,9,KT,28,10,18,0,0.357,8,5승0무5패,2패,6-0-5,4-0-13
20190425,10,KIA,26,8,17,1,0.320,8.5,2승0무8패,8패,4-0-8,4-1-9
20190426,1,SK,28,18,9,1,0.667,0,6승0무4패,5승,10-1-6,8-0-3
20190426,2,두산,29,19,10,0,0.655,0,7승0무3패,1승,9-0-6,10-0-4
20190426,3,LG,27,16,11,0,0.593,2,7승0무3패,3승,8-0-5,8-0-6
20190426,3,NC,27,16,11,0,0.593,2,5승0무5패,2승,8-0-6,8-0-5
20190426,5,키움,29,17,12,0,0.586,2,7승0무3패,3승,8-0-5,9-0-7
20190426,6,한화,26,12,14,0,0.462,5.5,5승0무5패,1승,7-0-5,5-0-9
20190426,7,롯데,27,11,16,0,0.407,7,4승0무6패,3패,8-0-8,3-0-8
20190426,8,삼성,27,10,17,0,0.370,8,3승0무7패,2패,5-0-9,5-0-8
20190426,9,KT,29,10,19,0,0.345,9,4승0무6패,3패,6-0-6,4-0-13
20190426,10,KIA,27,8,18,1,0.308,9.5,1승0무9패,9패,4-0-8,4-1-10
20190427,1,SK,29,19,9,1,0.679,0,7승0무3패,6승,10-1-6,9-0-3
20190427,2,두산,30,20,10,0,0.667,0,7승0무3패,2승,10-0-6,10-0-4
20190427,3,LG,28,17,11,0,0.607,2,7승0무3패,4승,8-0-5,9-0-6
20190427,3,NC,28,17,11,0,0.607,2,5승0무5패,3승,9-0-6,8-0-5
