순위,선수ID,선수명,팀명,ERA,GS,Wgs,Wgr,GF,SVO,TS,GDP,GO,AO,GO/AO
13,64001,고영표,KT,5.40,5,1,0,0,0,0,1,27,19,1.42
14,73117,우규민,KT,9.64,0,0,0,4,1,0,0,4,8,0.50
15,56066,박지훈,KT,81.00,0,0,0,0,0,0,0,0,0,-
1,64596,김유영,LG,0.00,0,0,0,0,0,0,0,2,2,1.00
1,61145,이우찬,LG,0.00,0,0,0,0,0,0,0,1,3,0.33
3,50106,유영찬,LG,0.75,0,0,0,12,12,0,1,8,15,0.53
5,51111,송승기,LG,1.42,5,1,0,0,0,0,1,22,34,0.65
6,55121,박시원,LG,2.70,0,0,0,3,0,0,0,5,4,1.25
7,63145,배재준,LG,2.84,0,0,1,0,1,0,1,4,6,0.67
8,69134,이정용,LG,3.00,2,0,0,1,0,0,0,21,15,1.40
9,63950,장현식,LG,3.21,0,0,3,1,7,0,3,17,10,1.70
10,55167,김영우,LG,3.72,0,0,0,3,4,0,0,5,12,0.42
11,68159,성동현,LG,3.86,0,0,0,3,0,0,0,2,3,0.67
12,75867,김진성,LG,4.26,0,0,3,0,3,0,2,4,24,0.17
14,51526,우강훈,LG,5.11,0,0,0,0,11,0,2,15,5,3.00
15,61101,임찬규,LG,5.40,5,1,0,0,0,0,2,27,31,0.87
16,51154,김진수,LG,5.79,0,0,1,2,0,0,0,2,5,0.40
17,63248,함덕주,LG,6.00,0,0,0,0,2,0,0,7,15,0.47
18,55146,치리노스,LG,6.75,4,1,0,0,0,0,2,23,7,3.29
19,65109,백승현,LG,9.00,0,0,0,1,0,0,0,3,0,-
1,69839,백승건,SSG,0.00,0,0,0,1,1,0,0,1,5,0.20
1,66858,정동윤,SSG,0.00,0,0,0,1,0,0,0,1,1,1.00
3,53892,이로운,SSG,0.77,0,0,3,0,2,0,1,8,17,0.47
4,51897,조병현,SSG,0.87,0,0,1,7,5,1,0,4,17,0.24
5,62869,문승원,SSG,1.15,0,0,1,2,1,0,0,24,15,1.60
6,68043,김민,SSG,1.35,0,0,3,2,5,0,2,16,8,2.00
7,68856,최민준,SSG,1.54,5,1,0,0,0,0,5,28,16,1.75
8,73211,노경은,SSG,1.86,0,0,1,1,3,0,1,10,12,0.83
9,68092,한두솔,SSG,2.89,0,0,0,4,0,0,0,9,14,0.64
10,51867,김건우,SSG,3.60,5,3,0,0,0,0,5,23,28,0.82
12,51895,장지훈,SSG,5.25,0,0,0,2,0,0,0,17,13,1.31
13,56841,베니지아노,SSG,6.38,5,0,0,0,0,0,2,28,23,1.22
14,52868,이기순,SSG,7.36,1,0,1,3,0,0,0,7,9,0.78
15,50812,박시후,SSG,8.10,0,0,0,1,1,0,0,9,11,0.82
16,56823,타케다,SSG,8.59,4,1,0,0,0,0,1,18,11,1.64
17,52809,전영준,SSG,9.00,0,0,0,2,1,1,3,6,9,0.67
18,65343,김택형,SSG,40.50,0,0,0,0,1,0,0,0,1,0.00
1,62360,김태훈,삼성,0.00,0,0,0,0,1,0,1,5,3,1.67
2,50464,이승민,삼성,1.26,0,0,1,1,4,0,1,15,16,0.94
4,62754,임기영,삼성,1.74,0,0,0,7,0,0,0,13,11,1.18
5,77446,백정현,삼성,2.53,0,0,1,2,4,0,1,13,13,1.00
6,56460,장찬희,삼성,2.70,1,0,2,0,0,0,1,16,21,0.76
7,65062,김재윤,삼성,2.89,0,0,1,6,6,0,0,7,12,0.58
8,55455,배찬승,삼성,3.48,0,0,1,2,2,0,1,13,13,1.00
9,69446,원태인,삼성,4.11,3,0,0,0,0,0,2,18,16,1.13
10,67421,최지광,삼성,4.26,0,0,1,2,4,0,0,7,7,1.00
12,56415,미야지,삼성,5.56,0,0,0,2,4,0,1,8,15,0.53
13,65320,최원태,삼성,6.16,4,0,0,0,0,0,6,20,14,1.43
14,60146,이승현,삼성,6.75,0,0,3,3,4,0,1,8,11,0.73
15,68415,양창섭,삼성,7.07,3,1,0,1,0,0,1,14,15,0.93
16,54404,육선엽,삼성,11.57,0,0,0,0,0,0,0,2,1,2.00
17,51454,이승현,삼성,14.81,3,0,0,0,0,0,0,12,11,1.09
1,61643,홍건희,KIA,0.00,0,0,0,0,0,0,0,2,6,0.33
2,54610,성영탁,KIA,0.60,0,0,0,6,7,2,0,15,14,1.07
4,60768,이태양,KIA,1.42,0,0,1,2,2,0,0,10,22,0.45
4,51994,한재승,KIA,1.42,0,0,0,4,0,0,0,5,9,0.56
6,63342,조상우,KIA,3.18,0,0,1,3,4,0,1,10,15,0.67
7,76225,김건국,KIA,3.38,0,0,0,3,0,0,0,3,5,0.60
9,77637,양현종,KIA,3.91,5,2,0,0,0,0,1,28,29,0.97
10,52639,최지민,KIA,4.26,0,0,0,0,0,0,0,5,6,0.83
11,69620,김기훈,KIA,5.40,0,0,0,1,0,0,0,0,3,0.00
12,50662,정해영,KIA,5.87,0,0,1,2,4,0,0,7,8,0.88
13,65769,김범수,KIA,6.55,0,0,0,2,7,0,0,8,12,0.67
14,51648,이의리,KIA,7.23,6,1,0,0,0,0,1,16,26,0.62
15,55610,김태형,KIA,7.98,4,0,0,0,0,0,2,21,12,1.75
16,52641,황동하,KIA,8.62,1,0,1,0,1,0,0,14,21,0.67
17,55267,홍민규,KIA,9.58,0,0,1,2,1,0,0,9,12,0.75
18,68928,김시훈,KIA,13.50,0,0,0,1,0,0,0,1,3,0.33
18,66609,전상현,KIA,13.50,0,0,0,0,3,0,0,3,4,0.75
1,54906,원종해,NC,0.00,0,0,0,3,1,0,1,13,5,2.60
2,64995,배재환,NC,0.66,0,0,2,0,5,0,2,10,16,0.63
3,52992,이준혁,NC,0.93,0,0,0,1,0,0,1,17,4,4.25
5,52902,임지민,NC,3.07,0,0,1,2,6,0,0,8,18,0.44
6,69969,전사민,NC,3.12,0,0,1,4,1,0,0,14,5,2.80
7,56928,버하겐,NC,3.47,5,1,0,0,0,0,1,21,25,0.84
8,63959,임정호,NC,3.86,0,0,0,1,0,0,0,2,4,0.50
9,67954,김진호,NC,4.66,0,0,0,1,4,0,0,9,13,0.69
10,56966,테일러,NC,4.91,5,1,0,0,0,0,4,24,18,1.33
11,68902,신민혁,NC,5.11,5,0,0,0,0,0,2,21,36,0.58
12,68900,김영규,NC,5.25,0,0,0,1,4,0,0,9,15,0.60
13,56911,토다,NC,5.48,5,1,0,0,0,0,2,24,26,0.92
14,65949,류진욱,NC,7.84,0,0,1,9,4,0,0,11,9,1.22
15,53919,신영우,NC,9.00,0,0,1,0,1,0,1,5,1,5.00
16,53973,목지훈,NC,11.25,0,0,0,2,0,0,0,3,5,0.60
17,68639,하준영,NC,13.50,0,0,0,1,0,0,0,0,0,-
18,54904,손주환,NC,21.60,0,0,0,1,0,0,0,1,4,0.25
1,65639,박정수,두산,0.00,0,0,0,2,0,0,2,2,1,2.00
1,67266,박치국,두산,0.00,0,0,0,1,1,0,1,2,2,1.00
1,67263,최원준,두산,0.00,0,0,0,1,0,0,1,2,2,1.00
4,54263,김택연,두산,0.87,0,0,0,6,3,1,0,5,14,0.36
6,52202,윤태호,두산,1.93,0,0,1,7,2,1,2,8,11,0.73
7,52043,벤자민,두산,2.31,2,0,0,0,0,0,1,12,8,1.50
8,68830,김정우,두산,2.38,0,0,0,0,3,0,0,9,11,0.82
11,55215,양재훈,두산,4.26,0,0,0,4,3,0,1,15,6,2.50
12,51264,최승용,두산,4.62,5,0,0,0,0,0,2,24,34,0.71
13,66291,이영하,두산,4.82,1,0,2,2,0,0,0,8,7,1.14
14,50234,플렉센,두산,5.40,2,0,0,0,0,0,1,6,7,0.86
15,52204,이병헌,두산,8.03,0,0,0,0,6,0,1,16,10,1.60
16,53259,최준호,두산,9.00,0,0,0,0,0,0,0,1,1,1.00
17,56218,타무라,두산,10.00,0,0,1,2,1,0,0,9,9,1.00
18,77211,이용찬,두산,10.13,0,0,1,1,1,0,0,6,5,1.20
19,68249,박신지,두산,11.70,0,0,0,0,0,0,1,8,12,0.67
20,52206,최지강,두산,13.50,0,0,0,1,0,0,0,5,3,1.67
1,55764,권민규,한화,0.00,0,0,0,1,0,0,1,6,4,1.50
1,53706,박재규,한화,0.00,0,0,0,0,0,0,0,1,0,-
1,69205,이교훈,한화,0.00,0,0,0,0,0,0,0,0,0,-
4,65616,이민우,한화,1.35,0,0,0,0,1,0,1,11,8,1.38
5,54768,조동욱,한화,2.08,0,0,0,1,1,0,1,7,9,0.78
7,76715,류현진,한화,2.96,4,2,0,0,0,0,2,15,35,0.43
8,56724,화이트,한화,3.86,1,0,0,0,0,0,0,5,1,5.00
9,63765,김종수,한화,4.09,0,0,0,0,2,0,2,12,9,1.33
9,56760,쿠싱,한화,4.09,1,0,1,7,1,0,1,9,12,0.75
11,56769,강건우,한화,4.50,0,0,0,2,0,0,1,6,13,0.46
11,52731,박준영,한화,4.50,0,0,0,5,1,0,3,8,10,0.80
13,52701,문동주,한화,4.94,5,1,0,0,0,0,3,29,21,1.38
15,65117,이상규,한화,6.23,0,0,0,0,0,0,0,5,3,1.67
16,54729,황준서,한화,6.57,3,0,0,1,0,0,1,8,12,0.67
17,55743,정우주,한화,6.94,0,0,0,1,5,0,2,6,8,0.75
18,50705,강재민,한화,7.71,0,0,0,0,0,0,0,1,5,0.20
19,53754,김서현,한화,9.00,0,0,1,5,2,0,0,11,7,1.57
19,69213,윤산흠,한화,9.00,0,0,0,0,1,0,2,5,6,0.83
21,67703,박상원,한화,10.80,0,0,0,0,4,0,0,7,9,0.78
22,50710,김범준,한화,13.50,0,0,0,0,0,0,0,1,0,-
23,54702,원종혁,한화,19.29,0,0,1,2,0,0,0,1,4,0.25
24,54705,김도빈,한화,22.50,0,0,0,1,0,0,0,4,2,2.00
25,65056,엄상백,한화,27.00,0,0,0,0,0,0,0,0,1,0.00
1,56318,박준현,키움,0.00,1,1,0,0,0,0,1,7,4,1.75
1,55301,이준우,키움,0.00,0,0,0,2,0,0,1,1,7,0.14
3,76118,원종현,키움,1.00,0,0,0,3,0,0,0,12,10,1.20
4,51761,배동현,키움,2.55,2,2,2,0,1,0,1,17,30,0.57
5,68341,안우진,키움,3.00,3,0,0,0,0,0,1,6,5,1.20
6,55394,박정훈,키움,3.18,0,0,1,0,6,0,1,18,4,4.50
8,67116,오석주,키움,3.45,2,0,0,0,0,0,0,14,18,0.78
9,63512,박진형,키움,3.48,0,0,1,4,1,0,1,12,8,1.50
10,56348,유토,키움,3.86,0,0,0,7,10,0,1,9,14,0.64
11,64350,하영민,키움,4.01,5,2,0,0,0,0,3,20,30,0.67
12,56334,와일스,키움,4.13,4,0,0,0,0,0,0,29,25,1.16
13,51301,김성진,키움,4.35,0,0,0,0,4,0,2,13,7,1.86
14,67391,김재웅,키움,5.56,0,0,0,6,9,1,1,14,13,1.08
15,56345,정다훈,키움,5.79,0,0,0,3,0,0,0,4,9,0.44
16,53301,박윤성,키움,7.71,0,0,0,0,2,0,1,5,0,-
17,54362,전준표,키움,10.38,0,0,0,1,0,0,0,6,3,2.00
18,55313,정현우,키움,10.80,1,0,0,0,0,0,1,5,6,0.83
19,55377,정세영,키움,12.60,2,0,0,1,0,0,0,5,20,0.25
20,54368,김연주,키움,19.29,1,0,0,0,0,0,0,3,2,1.50
20,52395,윤석원,키움,19.29,0,0,0,0,0,0,0,3,3,1.00
1,55503,이영재,롯데,0.00,0,0,0,1,0,0,0,0,1,0.00
1,54537,정현수,롯데,0.00,0,0,0,0,0,0,0,0,0,-
1,68260,현도훈,롯데,0.00,0,0,1,1,1,0,1,15,8,1.88
7,50556,최준용,롯데,3.27,0,0,0,7,7,0,1,10,12,0.83
9,65522,김강현,롯데,3.86,0,0,0,4,0,0,0,4,5,0.80
9,56536,박정민,롯데,3.86,0,0,1,3,4,0,0,6,15,0.40
12,56523,비슬리,롯데,4.44,5,1,0,0,0,0,0,18,21,0.86
13,68242,정철원,롯데,4.50,0,0,0,1,2,0,0,8,9,0.89
14,68036,최이준,롯데,5.87,0,0,0,0,0,0,1,9,5,1.80
15,56548,쿄야마,롯데,6.52,0,0,0,2,0,0,1,8,7,1.14
16,54503,박준우,롯데,7.20,0,0,0,1,0,0,0,4,5,0.80
17,62528,김원중,롯데,7.45,0,0,0,3,2,1,1,14,10,1.40
18,56567,신동건,롯데,18.00,0,0,0,0,0,0,0,0,2,0.00
18,66451,최충연,롯데,18.00,0,0,0,1,0,0,0,3,0,-
20,67588,윤성빈,롯데,19.29,0,0,0,1,0,0,0,4,2,2.00
21,52530,이민석,롯데,21.21,0,0,0,1,0,0,0,7,3,2.33
