date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,streak_type,streak_count,games_played_ratio,remaining_games,home_away_win_diff,month,win_rate_delta_30d,rank_delta_30d,recent20_win_rate,recent30_win_rate,games_behind_5th,wins_to_5th
2019-04-04,9,KIA,11,4,7,0,0.364,5.0,4승0무6패,2패,2-0-3,2-0-4,2019,4.0,0.0,6.0,0.4,2.0,0.0,3.0,0.4,2.0,0.0,4.0,0.3333333333333333,-1,2,0.0763888888888889,133,0.06666666666666671,4,,,,,,
2019-04-05,7,KIA,12,5,7,0,0.417,4.0,5승0무5패,1승,3-0-3,2-0-4,2019,5.0,0.0,5.0,0.5,3.0,0.0,3.0,0.5,2.0,0.0,4.0,0.3333333333333333,1,1,0.08333333333333333,132,0.16666666666666669,4,,,,,1.0,1.0
2019-04-06,8,KIA,13,5,8,0,0.385,4.0,5승0무5패,1패,3-0-4,2-0-4,2019,5.0,0.0,5.0,0.5,3.0,0.0,4.0,0.42857142857142855,2.0,0.0,4.0,0.3333333333333333,-1,1,0.09027777777777778,131,0.09523809523809523,4,,,,,,
2019-04-07,8,KIA,13,5,8,0,0.385,4.5,5승0무5패,1패,3-0-4,2-0-4,2019,5.0,0.0,5.0,0.5,3.0,0.0,4.0,0.42857142857142855,2.0,0.0,4.0,0.3333333333333333,-1,1,0.09027777777777778,131,0.09523809523809523,4,,,,,,
2019-04-09,8,KIA,13,5,8,0,0.385,4.5,5승0무5패,1패,3-0-4,2-0-4,2019,5.0,0.0,5.0,0.5,3.0,0.0,4.0,0.42857142857142855,2.0,0.0,4.0,0.3333333333333333,-1,1,0.09027777777777778,131,0.09523809523809523,4,,,,,,
2019-04-10,8,KIA,14,6,8,0,0.429,4.5,5승0무5패,1승,4-0-4,2-0-4,2019,5.0,0.0,5.0,0.5,4.0,0.0,4.0,0.5,2.0,0.0,4.0,0.3333333333333333,1,1,0.09722222222222222,130,0.16666666666666669,4,,,,,0.5,1.0
2019-04-11,8,KIA,15,6,9,0,0.4,5.5,4승0무6패,1패,4-0-5,2-0-4,2019,4.0,0.0,6.0,0.4,4.0,0.0,5.0,0.4444444444444444,2.0,0.0,4.0,0.3333333333333333,-1,1,0.10416666666666667,129,0.1111111111111111,4,,,,,,
2019-04-12,9,KIA,16,6,9,1,0.4,5.5,4승1무5패,1패,4-0-5,2-1-4,2019,4.0,1.0,5.0,0.4,4.0,0.0,5.0,0.4444444444444444,2.0,1.0,4.0,0.2857142857142857,-1,1,0.1111111111111111,128,0.15873015873015872,4,,,,,,
2019-04-13,6,KIA,17,7,9,1,0.438,4.5,5승1무4패,1승,4-0-5,3-1-4,2019,5.0,1.0,4.0,0.5,4.0,0.0,5.0,0.4444444444444444,3.0,1.0,4.0,0.375,1,1,0.11805555555555555,127,0.06944444444444442,4,,,,,,
2019-04-14,6,KIA,18,8,9,1,0.471,4.0,5승1무4패,2승,4-0-5,4-1-4,2019,5.0,1.0,4.0,0.5,4.0,0.0,5.0,0.4444444444444444,4.0,1.0,4.0,0.4444444444444444,1,2,0.125,126,0.0,4,,,,,,
2019-04-16,6,KIA,19,8,10,1,0.444,4.0,4승1무5패,1패,4-0-5,4-1-5,2019,4.0,1.0,5.0,0.4,4.0,0.0,5.0,0.4444444444444444,4.0,1.0,5.0,0.4,-1,1,0.13194444444444445,125,0.0444444444444444,4,,,,,,
2019-04-17,8,KIA,20,8,11,1,0.421,5.0,4승1무5패,2패,4-0-5,4-1-6,2019,4.0,1.0,5.0,0.4,4.0,0.0,5.0,0.4444444444444444,4.0,1.0,6.0,0.36363636363636365,-1,2,0.1388888888888889,124,0.08080808080808077,4,,,,,,
2019-04-18,9,KIA,21,8,12,1,0.4,5.0,4승1무5패,3패,4-0-5,4-1-7,2019,4.0,1.0,5.0,0.4,4.0,0.0,5.0,0.4444444444444444,4.0,1.0,7.0,0.3333333333333333,-1,3,0.14583333333333334,123,0.1111111111111111,4,,,0.42105263157894735,,3.0,4.0
2019-04-19,9,KIA,22,8,13,1,0.381,6.0,3승1무6패,4패,4-0-6,4-1-7,2019,3.0,1.0,6.0,0.3,4.0,0.0,6.0,0.4,4.0,1.0,7.0,0.3333333333333333,-1,4,0.1527777777777778,122,0.06666666666666671,4,,,0.42105263157894735,,,
2019-04-20,9,KIA,23,8,14,1,0.364,7.0,3승1무6패,5패,4-0-7,4-1-7,2019,3.0,1.0,6.0,0.3,4.0,0.0,7.0,0.36363636363636365,4.0,1.0,7.0,0.3333333333333333,-1,5,0.1597222222222222,121,0.03030303030303033,4,,,0.42105263157894735,,4.0,5.0
2019-04-21,10,KIA,24,8,15,1,0.348,8.0,2승1무7패,6패,4-0-8,4-1-7,2019,2.0,1.0,7.0,0.2,4.0,0.0,8.0,0.3333333333333333,4.0,1.0,7.0,0.3333333333333333,-1,6,0.16666666666666666,120,0.0,4,,,0.3684210526315789,,,
2019-04-23,10,KIA,25,8,16,1,0.333,9.0,2승1무7패,7패,4-0-8,4-1-8,2019,2.0,1.0,7.0,0.2,4.0,0.0,8.0,0.3333333333333333,4.0,1.0,8.0,0.3076923076923077,-1,7,0.1736111111111111,119,0.025641025641025605,4,0.333,-1.0,0.3157894736842105,,5.0,6.0
2019-04-24,10,KIA,26,8,17,1,0.32,9.0,2승0무8패,8패,4-0-8,4-1-9,2019,2.0,0.0,8.0,0.2,4.0,0.0,8.0,0.3333333333333333,4.0,1.0,9.0,0.2857142857142857,-1,8,0.18055555555555555,118,0.047619047619047616,4,0.32,-1.0,0.3157894736842105,,6.0,7.0
2019-04-25,10,KIA,26,8,17,1,0.32,8.5,2승0무8패,8패,4-0-8,4-1-9,2019,2.0,0.0,8.0,0.2,4.0,0.0,8.0,0.3333333333333333,4.0,1.0,9.0,0.2857142857142857,-1,8,0.18055555555555555,118,0.047619047619047616,4,0.32,-1.0,0.3157894736842105,,6.5,8.0
2019-04-26,10,KIA,27,8,18,1,0.308,9.5,1승0무9패,9패,4-0-8,4-1-10,2019,1.0,0.0,9.0,0.1,4.0,0.0,8.0,0.3333333333333333,4.0,1.0,10.0,0.26666666666666666,-1,9,0.1875,117,0.06666666666666665,4,0.057999999999999996,-2.0,0.3157894736842105,,7.5,9.0
2019-04-27,9,KIA,28,9,18,1,0.333,9.5,1승0무9패,1승,4-0-8,5-1-10,2019,1.0,0.0,9.0,0.1,4.0,0.0,8.0,0.3333333333333333,5.0,1.0,10.0,0.3125,1,1,0.19444444444444445,116,0.020833333333333315,4,-0.067,-3.0,0.3157894736842105,,6.5,8.0
2019-04-28,10,KIA,29,9,19,1,0.321,10.5,1승0무9패,1패,4-0-8,5-1-11,2019,1.0,0.0,9.0,0.1,4.0,0.0,8.0,0.3333333333333333,5.0,1.0,11.0,0.29411764705882354,-1,1,0.2013888888888889,115,0.039215686274509776,4,-0.01200000000000001,-3.0,0.2631578947368421,,7.5,9.0
2019-04-30,8,KIA,30,10,19,1,0.345,9.5,2승0무8패,1승,5-0-8,5-1-11,2019,2.0,0.0,8.0,0.2,5.0,0.0,8.0,0.38461538461538464,5.0,1.0,11.0,0.29411764705882354,1,1,0.20833333333333334,114,0.0904977375565611,4,-0.030000000000000027,-2.0,0.3157894736842105,,7.5,9.0
2019-05-01,9,KIA,31,10,20,1,0.333,10.5,2승0무8패,1패,5-0-9,5-1-11,2019,2.0,0.0,8.0,0.2,5.0,0.0,9.0,0.35714285714285715,5.0,1.0,11.0,0.29411764705882354,-1,1,0.2152777777777778,113,0.06302521008403361,5,-0.04199999999999998,-3.0,0.3157894736842105,0.3448275862068966,7.5,9.0
2019-05-02,8,KIA,32,11,20,1,0.355,9.5,3승0무7패,1승,6-0-9,5-1-11,2019,3.0,0.0,7.0,0.3,6.0,0.0,9.0,0.4,5.0,1.0,11.0,0.29411764705882354,1,1,0.2222222222222222,112,0.10588235294117648,5,-0.08900000000000002,-2.0,0.3157894736842105,0.3793103448275862,7.5,9.0
2019-05-03,7,KIA,33,12,20,1,0.375,9.5,4승0무6패,2승,6-0-9,6-1-11,2019,4.0,0.0,6.0,0.4,6.0,0.0,9.0,0.4,6.0,1.0,11.0,0.3333333333333333,1,2,0.22916666666666666,111,0.06666666666666671,5,-0.025000000000000022,0.0,0.3684210526315789,0.41379310344827586,7.5,9.0
2019-05-04,7,KIA,34,12,21,1,0.364,10.5,4승0무6패,1패,6-0-9,6-1-12,2019,4.0,0.0,6.0,0.4,6.0,0.0,9.0,0.4,6.0,1.0,12.0,0.3157894736842105,-1,1,0.2361111111111111,110,0.08421052631578951,5,0.0,2.0,0.3157894736842105,0.3793103448275862,7.5,9.0
2019-05-05,7,KIA,35,12,22,1,0.353,11.5,4승0무6패,2패,6-0-9,6-1-13,2019,4.0,0.0,6.0,0.4,6.0,0.0,9.0,0.4,6.0,1.0,13.0,0.3,-1,2,0.24305555555555555,109,0.10000000000000003,5,-0.064,0.0,0.3157894736842105,0.3448275862068966,8.5,10.0
2019-05-07,8,KIA,36,12,23,1,0.343,12.5,4승0무6패,3패,6-0-9,6-1-14,2019,4.0,0.0,6.0,0.4,6.0,0.0,9.0,0.4,6.0,1.0,14.0,0.2857142857142857,-1,3,0.25,108,0.11428571428571432,5,-0.04199999999999998,0.0,0.3,0.3448275862068966,8.5,10.0
2019-05-08,8,KIA,37,12,24,1,0.333,13.5,4승0무6패,4패,6-0-9,6-1-15,2019,4.0,0.0,6.0,0.4,6.0,0.0,9.0,0.4,6.0,1.0,15.0,0.2727272727272727,-1,4,0.2569444444444444,107,0.12727272727272732,5,-0.05199999999999999,0.0,0.25,0.3448275862068966,9.5,11.0
2019-05-09,8,KIA,38,13,24,1,0.351,12.5,4승0무6패,1승,6-0-9,7-1-15,2019,4.0,0.0,6.0,0.4,6.0,0.0,9.0,0.4,7.0,1.0,15.0,0.30434782608695654,1,1,0.2638888888888889,106,0.09565217391304348,5,-0.03400000000000003,0.0,0.25,0.3448275862068966,,
2019-05-10,9,KIA,39,13,25,1,0.342,13.5,4승0무6패,1패,6-0-10,7-1-15,2019,4.0,0.0,6.0,0.4,6.0,0.0,10.0,0.375,7.0,1.0,15.0,0.30434782608695654,-1,1,0.2708333333333333,105,0.07065217391304346,5,-0.08699999999999997,-1.0,0.25,0.3103448275862069,8.5,9.0
2019-05-11,9,KIA,40,13,26,1,0.333,14.5,3승0무7패,2패,6-0-11,7-1-15,2019,3.0,0.0,7.0,0.3,6.0,0.0,11.0,0.35294117647058826,7.0,1.0,15.0,0.30434782608695654,-1,2,0.2777777777777778,104,0.04859335038363172,5,-0.067,-1.0,0.25,0.3103448275862069,,
2019-05-12,10,KIA,41,13,27,1,0.325,15.5,3승0무7패,3패,6-0-12,7-1-15,2019,3.0,0.0,7.0,0.3,6.0,0.0,12.0,0.3333333333333333,7.0,1.0,15.0,0.30434782608695654,-1,3,0.2847222222222222,103,0.028985507246376774,5,-0.07500000000000001,-1.0,0.25,0.3103448275862069,9.5,10.0
2019-05-14,10,KIA,42,13,28,1,0.317,15.5,2승0무8패,4패,6-0-13,7-1-15,2019,2.0,0.0,8.0,0.2,6.0,0.0,13.0,0.3157894736842105,7.0,1.0,15.0,0.30434782608695654,-1,4,0.2916666666666667,102,0.011441647597253968,5,-0.15399999999999997,-4.0,0.25,0.27586206896551724,10.5,12.0
2019-05-15,10,KIA,43,13,29,1,0.31,16.5,1승0무9패,5패,6-0-14,7-1-15,2019,1.0,0.0,9.0,0.1,6.0,0.0,14.0,0.3,7.0,1.0,15.0,0.30434782608695654,-1,5,0.2986111111111111,101,-0.004347826086956552,5,-0.16099999999999998,-4.0,0.25,0.27586206896551724,10.5,12.0
2019-05-16,10,KIA,44,13,30,1,0.302,16.5,1승0무9패,6패,6-0-15,7-1-15,2019,1.0,0.0,9.0,0.1,6.0,0.0,15.0,0.2857142857142857,7.0,1.0,15.0,0.30434782608695654,-1,6,0.3055555555555556,100,-0.018633540372670843,5,-0.14200000000000002,-4.0,0.25,0.2413793103448276,10.5,12.0
2019-05-17,10,KIA,45,14,30,1,0.318,16.5,2승0무8패,1승,6-0-15,8-1-15,2019,2.0,0.0,8.0,0.2,6.0,0.0,15.0,0.2857142857142857,8.0,1.0,15.0,0.3333333333333333,1,1,0.3125,99,-0.047619047619047616,5,-0.10299999999999998,-2.0,0.3,0.27586206896551724,10.5,12.0
2019-05-18,10,KIA,46,14,31,1,0.311,17.5,2승0무8패,1패,6-0-15,8-1-16,2019,2.0,0.0,8.0,0.2,6.0,0.0,15.0,0.2857142857142857,8.0,1.0,16.0,0.32,-1,1,0.3194444444444444,98,-0.03428571428571431,5,-0.08900000000000002,-1.0,0.3,0.26666666666666666,10.5,11.0
2019-05-19,10,KIA,47,15,31,1,0.326,17.0,3승0무7패,1승,6-0-15,9-1-16,2019,3.0,0.0,7.0,0.3,6.0,0.0,15.0,0.2857142857142857,9.0,1.0,16.0,0.34615384615384615,1,1,0.3263888888888889,97,-0.06043956043956045,5,-0.05499999999999999,-1.0,0.35,0.26666666666666666,10.0,10.0
2019-05-21,10,KIA,48,16,31,1,0.34,16.0,3승0무7패,2승,7-0-15,9-1-16,2019,3.0,0.0,7.0,0.3,7.0,0.0,15.0,0.3181818181818182,9.0,1.0,16.0,0.34615384615384615,1,2,0.3333333333333333,96,-0.02797202797202797,5,-0.007999999999999952,0.0,0.35,0.26666666666666666,9.0,9.0
2019-05-22,9,KIA,49,17,31,1,0.354,15.0,4승0무6패,3승,8-0-15,9-1-16,2019,4.0,0.0,6.0,0.4,8.0,0.0,15.0,0.34782608695652173,9.0,1.0,16.0,0.34615384615384615,1,3,0.3402777777777778,95,0.0016722408026755842,5,0.006000000000000005,1.0,0.4,0.3,8.0,8.0
2019-05-23,9,KIA,50,18,31,1,0.367,14.0,5승0무5패,4승,9-0-15,9-1-16,2019,5.0,0.0,5.0,0.5,9.0,0.0,15.0,0.375,9.0,1.0,16.0,0.34615384615384615,1,4,0.3472222222222222,94,0.028846153846153855,5,0.033999999999999975,1.0,0.4,0.3333333333333333,8.0,8.0
2019-05-24,9,KIA,51,19,31,1,0.38,14.0,6승0무4패,5승,10-0-15,9-1-16,2019,6.0,0.0,4.0,0.6,10.0,0.0,15.0,0.4,9.0,1.0,16.0,0.34615384615384615,1,5,0.3541666666666667,93,0.05384615384615388,5,0.06,1.0,0.45,0.36666666666666664,7.0,7.0
2019-05-25,9,KIA,52,20,31,1,0.392,13.0,7승0무3패,6승,11-0-15,9-1-16,2019,7.0,0.0,3.0,0.7,11.0,0.0,15.0,0.4230769230769231,9.0,1.0,16.0,0.34615384615384615,1,6,0.3611111111111111,92,0.07692307692307693,5,0.07200000000000001,1.0,0.45,0.4,7.0,7.0
2019-05-26,9,KIA,53,21,31,1,0.404,13.0,8승0무2패,7승,12-0-15,9-1-16,2019,8.0,0.0,2.0,0.8,12.0,0.0,15.0,0.4444444444444444,9.0,1.0,16.0,0.34615384615384615,1,7,0.3680555555555556,91,0.09829059829059827,5,0.09600000000000003,1.0,0.45,0.43333333333333335,7.0,7.0
2019-05-28,9,KIA,54,21,32,1,0.396,14.0,8승0무2패,1패,12-0-15,9-1-17,2019,8.0,0.0,2.0,0.8,12.0,0.0,15.0,0.4444444444444444,9.0,1.0,17.0,0.3333333333333333,-1,1,0.375,90,0.1111111111111111,5,0.07500000000000001,1.0,0.45,0.43333333333333335,7.0,7.0
2019-05-29,9,KIA,55,22,32,1,0.407,14.0,8승0무2패,1승,12-0-15,10-1-17,2019,8.0,0.0,2.0,0.8,12.0,0.0,15.0,0.4444444444444444,10.0,1.0,17.0,0.35714285714285715,1,1,0.3819444444444444,89,0.08730158730158727,5,0.08599999999999997,1.0,0.5,0.4666666666666667,7.0,7.0
2019-05-30,8,KIA,56,23,32,1,0.418,13.0,9승0무1패,2승,12-0-15,11-1-17,2019,9.0,0.0,1.0,0.9,12.0,0.0,15.0,0.4444444444444444,11.0,1.0,17.0,0.3793103448275862,1,2,0.3888888888888889,88,0.06513409961685823,5,0.07300000000000001,0.0,0.55,0.5,6.5,8.0
2019-05-31,6,KIA,57,24,32,1,0.429,13.0,9승0무1패,3승,13-0-15,11-1-17,2019,9.0,0.0,1.0,0.9,13.0,0.0,15.0,0.4642857142857143,11.0,1.0,17.0,0.3793103448275862,1,3,0.3958333333333333,87,0.08497536945812811,5,0.09599999999999997,3.0,0.6,0.5333333333333333,5.5,7.0
2019-06-01,8,KIA,58,24,33,1,0.421,13.0,8승0무2패,1패,13-0-16,11-1-17,2019,8.0,0.0,2.0,0.8,13.0,0.0,16.0,0.4482758620689655,11.0,1.0,17.0,0.3793103448275862,-1,1,0.4027777777777778,86,0.06896551724137934,6,0.066,0.0,0.55,0.5,6.5,8.0
2019-06-02,9,KIA,59,24,34,1,0.414,14.0,7승0무3패,2패,13-0-17,11-1-17,2019,7.0,0.0,3.0,0.7,13.0,0.0,17.0,0.43333333333333335,11.0,1.0,17.0,0.3793103448275862,-1,2,0.4097222222222222,85,0.05402298850574716,6,0.03899999999999998,-2.0,0.55,0.5,7.5,9.0
2019-06-04,9,KIA,60,24,35,1,0.407,15.0,6승0무4패,3패,13-0-18,11-1-17,2019,6.0,0.0,4.0,0.6,13.0,0.0,18.0,0.41935483870967744,11.0,1.0,17.0,0.3793103448275862,-1,3,0.4166666666666667,84,0.04004449388209125,6,0.05399999999999999,-2.0,0.55,0.4666666666666667,7.5,9.0
2019-06-05,9,KIA,61,24,36,1,0.4,16.0,5승0무5패,4패,13-0-19,11-1-17,2019,5.0,0.0,5.0,0.5,13.0,0.0,19.0,0.40625,11.0,1.0,17.0,0.3793103448275862,-1,4,0.4236111111111111,83,0.026939655172413812,6,0.04700000000000004,-2.0,0.55,0.4666666666666667,7.5,9.0
2019-06-06,8,KIA,62,25,36,1,0.41,15.0,5승0무5패,1승,14-0-19,11-1-17,2019,5.0,0.0,5.0,0.5,14.0,0.0,19.0,0.42424242424242425,11.0,1.0,17.0,0.3793103448275862,1,1,0.4305555555555556,82,0.044932079414838066,6,0.06699999999999995,0.0,0.6,0.4666666666666667,7.0,7.0
2019-06-07,9,KIA,63,25,37,1,0.403,16.0,4승0무6패,1패,14-0-19,11-1-18,2019,4.0,0.0,6.0,0.4,14.0,0.0,19.0,0.42424242424242425,11.0,1.0,18.0,0.36666666666666664,-1,1,0.4375,81,0.05757575757575761,6,0.07,-1.0,0.6,0.43333333333333335,7.5,9.0
2019-06-08,9,KIA,64,25,38,1,0.397,17.0,4승0무6패,2패,14-0-19,11-1-19,2019,4.0,0.0,6.0,0.4,14.0,0.0,19.0,0.42424242424242425,11.0,1.0,19.0,0.3548387096774194,-1,2,0.4444444444444444,80,0.06940371456500488,6,0.04600000000000004,-1.0,0.6,0.43333333333333335,8.5,10.0
2019-06-09,9,KIA,65,25,39,1,0.391,17.0,3승0무7패,3패,14-0-19,11-1-20,2019,3.0,0.0,7.0,0.3,14.0,0.0,19.0,0.42424242424242425,11.0,1.0,20.0,0.34375,-1,3,0.4513888888888889,79,0.08049242424242425,6,0.04899999999999999,0.0,0.55,0.43333333333333335,9.5,11.0
2019-06-11,9,KIA,66,26,39,1,0.4,17.0,3승0무7패,1승,15-0-19,11-1-20,2019,3.0,0.0,7.0,0.3,15.0,0.0,19.0,0.4411764705882353,11.0,1.0,20.0,0.34375,1,1,0.4583333333333333,78,0.09742647058823528,6,0.07500000000000001,1.0,0.6,0.4666666666666667,9.0,9.0
2019-06-12,9,KIA,67,27,39,1,0.409,17.0,3승0무7패,2승,16-0-19,11-1-20,2019,3.0,0.0,7.0,0.3,16.0,0.0,19.0,0.45714285714285713,11.0,1.0,20.0,0.34375,1,2,0.4652777777777778,77,0.11339285714285713,6,0.08399999999999996,1.0,0.6,0.5,8.0,8.0
2019-06-13,9,KIA,68,28,39,1,0.418,16.0,4승0무6패,3승,17-0-19,11-1-20,2019,4.0,0.0,6.0,0.4,17.0,0.0,19.0,0.4722222222222222,11.0,1.0,20.0,0.34375,1,3,0.4722222222222222,76,0.1284722222222222,6,0.10099999999999998,1.0,0.6,0.5,8.0,8.0
2019-06-14,8,KIA,68,28,39,1,0.418,16.5,4승0무6패,3승,17-0-19,11-1-20,2019,4.0,0.0,6.0,0.4,17.0,0.0,19.0,0.4722222222222222,11.0,1.0,20.0,0.34375,1,3,0.4722222222222222,76,0.1284722222222222,6,0.10799999999999998,2.0,0.6,0.5,7.5,8.0
2019-06-15,9,KIA,69,28,40,1,0.412,17.5,4승0무6패,1패,17-0-19,11-1-21,2019,4.0,0.0,6.0,0.4,17.0,0.0,19.0,0.4722222222222222,11.0,1.0,21.0,0.3333333333333333,-1,1,0.4791666666666667,75,0.1388888888888889,6,0.10999999999999999,1.0,0.55,0.5,7.5,8.0
2019-06-16,9,KIA,70,28,41,1,0.406,18.5,4승0무6패,2패,17-0-19,11-1-22,2019,4.0,0.0,6.0,0.4,17.0,0.0,19.0,0.4722222222222222,11.0,1.0,22.0,0.3235294117647059,-1,2,0.4861111111111111,74,0.1486928104575163,6,0.08800000000000002,1.0,0.5,0.5,7.5,8.0
2019-06-18,8,KIA,71,29,41,1,0.414,17.5,5승0무5패,1승,18-0-19,11-1-22,2019,5.0,0.0,5.0,0.5,18.0,0.0,19.0,0.4864864864864865,11.0,1.0,22.0,0.3235294117647059,1,1,0.4930555555555556,73,0.16295707472178061,6,0.08799999999999997,2.0,0.5,0.5333333333333333,6.5,7.0
2019-06-19,8,KIA,72,29,42,1,0.408,18.5,4승0무6패,1패,18-0-20,11-1-22,2019,4.0,0.0,6.0,0.4,18.0,0.0,20.0,0.47368421052631576,11.0,1.0,22.0,0.3235294117647059,-1,1,0.5,72,0.15015479876160986,6,0.08199999999999996,2.0,0.45,0.5333333333333333,6.5,7.0
2019-06-20,7,KIA,73,30,42,1,0.417,17.5,5승0무5패,1승,19-0-20,11-1-22,2019,5.0,0.0,5.0,0.5,19.0,0.0,20.0,0.48717948717948717,11.0,1.0,22.0,0.3235294117647059,1,1,0.5069444444444444,71,0.16365007541478127,6,0.07699999999999996,3.0,0.45,0.5666666666666667,5.5,6.0
2019-06-21,8,KIA,74,30,43,1,0.411,18.5,5승0무5패,1패,19-0-20,11-1-23,2019,5.0,0.0,5.0,0.5,19.0,0.0,20.0,0.48717948717948717,11.0,1.0,23.0,0.3142857142857143,-1,1,0.5138888888888888,70,0.1728937728937729,6,0.056999999999999995,1.0,0.45,0.5666666666666667,5.5,6.0
2019-06-22,7,KIA,75,31,43,1,0.419,18.5,6승0무4패,1승,19-0-20,12-1-23,2019,6.0,0.0,4.0,0.6,19.0,0.0,20.0,0.48717948717948717,12.0,1.0,23.0,0.3333333333333333,1,1,0.5208333333333334,69,0.15384615384615385,6,0.05199999999999999,2.0,0.45,0.5666666666666667,5.5,6.0
2019-06-23,7,KIA,76,32,43,1,0.427,18.5,6승0무4패,2승,19-0-20,13-1-23,2019,6.0,0.0,4.0,0.6,19.0,0.0,20.0,0.48717948717948717,13.0,1.0,23.0,0.35135135135135137,1,2,0.5277777777777778,68,0.1358281358281358,6,0.046999999999999986,2.0,0.45,0.6,4.5,5.0
2019-06-25,8,KIA,77,32,44,1,0.421,19.5,5승0무5패,1패,19-0-20,13-1-24,2019,5.0,0.0,5.0,0.5,19.0,0.0,20.0,0.48717948717948717,13.0,1.0,24.0,0.34210526315789475,-1,1,0.5347222222222222,67,0.14507422402159242,6,0.01699999999999996,1.0,0.4,0.5666666666666667,4.5,5.0
2019-06-26,7,KIA,78,33,44,1,0.429,19.5,5승0무5패,1승,19-0-20,14-1-24,2019,5.0,0.0,5.0,0.5,19.0,0.0,20.0,0.48717948717948717,14.0,1.0,24.0,0.358974358974359,1,1,0.5416666666666666,66,0.1282051282051282,6,0.024999999999999967,2.0,0.45,0.5666666666666667,4.0,4.0
2019-06-27,8,KIA,79,33,45,1,0.423,19.5,5승0무5패,1패,19-0-20,14-1-25,2019,5.0,0.0,5.0,0.5,19.0,0.0,20.0,0.48717948717948717,14.0,1.0,25.0,0.35,-1,1,0.5486111111111112,65,0.1371794871794872,6,0.02699999999999997,1.0,0.45,0.5333333333333333,5.0,5.0
2019-06-28,8,KIA,80,33,46,1,0.418,19.5,5승0무5패,2패,19-0-20,14-1-26,2019,5.0,0.0,5.0,0.5,19.0,0.0,20.0,0.48717948717948717,14.0,1.0,26.0,0.34146341463414637,-1,2,0.5555555555555556,64,0.1457160725453408,6,0.01100000000000001,1.0,0.45,0.5,5.0,5.0
