date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,streak_type,streak_count,games_played_ratio,remaining_games,home_away_win_diff,month,win_rate_delta_30d,rank_delta_30d,recent20_win_rate,recent30_win_rate,games_behind_5th,wins_to_5th,prev_team_avg,prev_team_runs,prev_team_hits,prev_team_hr,prev_team_rbi,prev_team_tb,prev_team_pa,prev_team_ab,prev_team_obp,prev_team_slg,prev_team_ops,prev_team_bb,prev_team_so,prev_team_era,prev_team_whip,prev_team_runs_allowed,prev_team_er,prev_team_hr_allowed,prev_team_bb_allowed,prev_team_so_pitcher,prev_team_ip,prev_team_errors,prev_team_fpct,prev_team_dp,prev_team_pb,prev_team_sb_allowed,prev_team_cs_defense,prev_team_cs_rate,prev_team_sba,prev_team_sb,prev_team_cs,prev_team_sb_rate,prev_team_oob,prev_team_runner_pko,prev_run_differential,prev_pythagorean_win_rate,prev_k_bb_ratio,prev_iso,prev_bb_rate,prev_top5_hitter_avg,prev_top5_hitter_hr_sum,prev_top5_hitter_rbi_sum,prev_top5_hitter_ops_avg,prev_top3_hitter_ops_avg,prev_ops_concentration,prev_top5_hitter_obp_avg,prev_top5_hitter_slg_avg,prev_top5_pitcher_era_avg,prev_top5_pitcher_whip_avg,prev_top5_pitcher_ip_sum,prev_top5_pitcher_so_sum,prev_ace_era,prev_ace_era_gap,avg3yr_pythagorean_win_rate,trend_pythagorean_win_rate,avg3yr_run_differential,trend_run_differential,avg3yr_team_era,trend_team_era,avg3yr_top5_pitcher_era_avg,trend_top5_pitcher_era_avg,avg3yr_k_bb_ratio,trend_k_bb_ratio,avg3yr_top5_hitter_ops_avg,trend_top5_hitter_ops_avg,avg3yr_ace_era,trend_ace_era,avg3yr_iso,trend_iso,avg3yr_ops_concentration,trend_ops_concentration,avg3yr_bb_rate,trend_bb_rate,dyn_pythagorean_win_rate,dyn_run_differential,dyn_team_era,dyn_k_bb_ratio,dyn_top5_hitter_ops_avg,dyn_ace_era,dyn_iso,dyn_ops_concentration,dyn_bb_rate
2026-04-14,1,LG,14,10,4,0,0.714,0.0,9승0무1패,8승,6-0-3,4-0-1,2026,9.0,0.0,1.0,0.9,6.0,0.0,3.0,0.6666666666666666,4.0,0.0,1.0,0.8,1,8,0.0972222222222222,130,-0.1333333333333334,4,,,,,,,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5446660537801248,132.70833333333334,3.6381944444444447,1.8762063391840786,0.727037037037037,2.271990740740741,0.11344907407407401,0.9348641124668622,0.09504340561721344
2026-04-15,2,LG,15,10,5,0,0.667,0.5,8승0무2패,1패,6-0-4,4-0-1,2026,8.0,0.0,2.0,0.8,6.0,0.0,4.0,0.6,4.0,0.0,1.0,0.8,-1,1,0.1041666666666666,129,-0.2,4,,,,,,,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.540476314904893,131.6875,3.610208333333334,1.8617739827288167,0.7214444444444444,2.2545138888888894,0.11257638888888882,0.9276728500632709,0.09431230249708103
2026-04-16,2,LG,16,11,5,0,0.688,0.5,9승0무1패,1승,7-0-4,4-0-1,2026,9.0,0.0,1.0,0.9,7.0,0.0,4.0,0.6363636363636364,4.0,0.0,1.0,0.8,1,1,0.1111111111111111,128,-0.1636363636363637,4,,,,,,,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5362865760296612,130.66666666666666,3.582222222222222,1.8473416262735542,0.7158518518518519,2.2370370370370374,0.11170370370370364,0.9204815876596797,0.09358119937694862
2026-04-17,3,LG,16,11,5,0,0.688,0.5,9승0무1패,1승,7-0-4,4-0-1,2026,9.0,0.0,1.0,0.9,7.0,0.0,4.0,0.6363636363636364,4.0,0.0,1.0,0.8,1,1,0.1111111111111111,128,-0.1636363636363637,4,,,,,-2.0,0.0,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5362865760296612,130.66666666666666,3.582222222222222,1.8473416262735542,0.7158518518518519,2.2370370370370374,0.11170370370370364,0.9204815876596797,0.09358119937694862
2026-04-18,3,LG,17,11,6,0,0.647,1.5,8승0무2패,1패,7-0-4,4-0-2,2026,8.0,0.0,2.0,0.8,7.0,0.0,4.0,0.6363636363636364,4.0,0.0,2.0,0.6666666666666666,-1,1,0.1180555555555555,127,-0.0303030303030302,4,,,,,-1.5,0.0,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5320968371544296,129.64583333333334,3.554236111111112,1.8329092698182925,0.7102592592592594,2.219560185185186,0.11083101851851847,0.9132903252560886,0.09285009625681621
2026-04-19,3,LG,18,12,6,0,0.667,0.5,8승0무2패,1승,7-0-4,5-0-2,2026,8.0,0.0,2.0,0.8,7.0,0.0,4.0,0.6363636363636364,5.0,0.0,2.0,0.7142857142857143,1,1,0.125,126,-0.0779220779220779,4,,,,,-2.5,0.0,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5279070982791978,128.625,3.52625,1.81847691336303,0.7046666666666667,2.202083333333334,0.10995833333333327,0.9060990628524972,0.0921189931366838
2026-04-21,2,LG,19,13,6,0,0.684,0.5,8승0무2패,2승,8-0-4,5-0-2,2026,8.0,0.0,2.0,0.8,8.0,0.0,4.0,0.6666666666666666,5.0,0.0,2.0,0.7142857142857143,1,2,0.1319444444444444,125,-0.0476190476190476,4,,,,,-3.5,0.0,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5237173594039661,127.60416666666667,3.4982638888888893,1.804044556907768,0.6990740740740741,2.184606481481482,0.10908564814814808,0.898907800448906,0.09138789001655138
2026-04-22,2,LG,20,14,6,0,0.7,0.5,8승0무2패,3승,9-0-4,5-0-2,2026,8.0,0.0,2.0,0.8,9.0,0.0,4.0,0.6923076923076923,5.0,0.0,2.0,0.7142857142857143,1,3,0.1388888888888889,124,-0.021978021978022,4,,,,,-4.5,0.0,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5195276205287344,126.58333333333334,3.470277777777778,1.789612200452506,0.6934814814814815,2.1671296296296303,0.1082129629629629,0.8917165380453147,0.09065678689641898
2026-04-23,2,LG,21,14,7,0,0.667,1.5,7승0무3패,1패,9-0-5,5-0-2,2026,7.0,0.0,3.0,0.7,9.0,0.0,5.0,0.6428571428571429,5.0,0.0,2.0,0.7142857142857143,-1,1,0.1458333333333333,123,-0.0714285714285714,4,,,0.7,,-4.5,0.0,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5153378816535027,125.56250000000001,3.442291666666667,1.775179843997244,0.687888888888889,2.1496527777777783,0.10734027777777773,0.8845252756417236,0.08992568377628657
2026-04-24,2,LG,22,15,7,0,0.682,0.5,7승0무3패,1승,9-0-5,6-0-2,2026,7.0,0.0,3.0,0.7,9.0,0.0,5.0,0.6428571428571429,6.0,0.0,2.0,0.75,1,1,0.1527777777777778,122,-0.1071428571428571,4,,,0.75,,-4.5,0.0,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5111481427782709,124.54166666666667,3.414305555555556,1.7607474875419815,0.6822962962962963,2.1321759259259263,0.10646759259259253,0.8773340132381322,0.08919458065615415
2026-04-25,1,LG,23,16,7,0,0.696,0.0,7승0무3패,2승,9-0-5,7-0-2,2026,7.0,0.0,3.0,0.7,9.0,0.0,5.0,0.6428571428571429,7.0,0.0,2.0,0.7777777777777778,1,2,0.1597222222222222,121,-0.1349206349206348,4,,,0.8,,-4.5,0.0,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5069584039030391,123.52083333333333,3.3863194444444447,1.7463151310867195,0.6767037037037037,2.1146990740740743,0.10559490740740735,0.870142750834541,0.08846347753602174
2026-04-26,2,LG,24,16,8,0,0.667,0.5,6승0무4패,1패,9-0-5,7-0-3,2026,6.0,0.0,4.0,0.6,9.0,0.0,5.0,0.6428571428571429,7.0,0.0,3.0,0.7,-1,1,0.1666666666666666,120,-0.057142857142857,4,,,0.75,,-4.0,0.0,0.278,788,1366,130,732,2013,5713,4919,0.361,0.409,0.77,604,975,3.79,1.35,584,539,91,491,1080,1279.3333333333333,92,0.983,137,7,95,23,19.5,170,121,49,71.2,49,7,204,0.6454719334719334,2.19959266802444,0.1309999999999999,0.1057237878522667,0.2935999999999999,43,372,0.7778,0.7873333333333333,1.0122567926630668,0.3807999999999999,0.3969999999999999,3.338,1.27,705.0,564,2.4,0.9380000000000002,0.603322398033369,0.0935295029990408,147.0,124.0,4.03,-0.8399999999999999,3.692,-0.7779999999999996,2.0782593295577487,0.154224047986633,0.8053333333333333,-0.0547999999999999,2.516666666666667,-0.5700000000000003,0.1256666666666666,-1.1102230246251563e-16,1.0355417861171397,-0.0658919782553415,0.1052788492990672,-0.0018744654228423,0.5027686650278075,122.5,3.358333333333334,1.7318827746314573,0.6711111111111111,2.0972222222222228,0.10472222222222216,0.8629514884309497,0.08773237441588934
2026-03-28,1,NC,1,1,0,0,1.0,0.0,1승0무0패,1승,1-0-0,0-0-0,2026,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0069444444444444,143,1.0,3,,,,,,,0.26,732,1254,128,685,1921,5570,4816,0.344,0.399,0.743,504,1090,4.82,1.5,766,680,146,621,1075,1270.0,116,0.978,119,7,80,36,31.0,250,186,64,74.4,45,14,-34,0.4773147570774466,1.7310789049919484,0.139,0.0904847396768402,0.2656,47,271,0.7572,0.8029999999999999,1.060486001056524,0.3588,0.3984,4.074,1.334,631.6666666666667,581,3.27,0.8039999999999998,0.5024205273475434,-0.0049017980862569,0.0,-6.0,4.55,-0.1799999999999997,3.951333333333333,-0.2059999999999995,1.951317333701075,-0.2670378558366768,0.7982666666666667,-0.0839999999999999,2.5866666666666664,0.7799999999999998,0.1366666666666666,-0.0149999999999998,1.0303823990783385,0.0757816105033459,0.089178380609098,0.001375828785751,0.4989314959076299,0.0,4.518402777777777,1.9377665188837065,0.7927231481481481,2.5687037037037035,0.13571759259259253,1.0232269657514057,0.0885590862993126
2026-03-29,5,NC,2,1,1,0,0.5,1.0,1승0무1패,1패,1-0-1,0-0-0,2026,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,-1,1,0.0138888888888888,142,0.5,3,,,,,0.0,0.0,0.26,732,1254,128,685,1921,5570,4816,0.344,0.399,0.743,504,1090,4.82,1.5,766,680,146,621,1075,1270.0,116,0.978,119,7,80,36,31.0,250,186,64,74.4,45,14,-34,0.4773147570774466,1.7310789049919484,0.139,0.0904847396768402,0.2656,47,271,0.7572,0.8029999999999999,1.060486001056524,0.3588,0.3984,4.074,1.334,631.6666666666667,581,3.27,0.8039999999999998,0.5024205273475434,-0.0049017980862569,0.0,-6.0,4.55,-0.1799999999999997,3.951333333333333,-0.2059999999999995,1.951317333701075,-0.2670378558366768,0.7982666666666667,-0.0839999999999999,2.5866666666666664,0.7799999999999998,0.1366666666666666,-0.0149999999999998,1.0303823990783385,0.0757816105033459,0.089178380609098,0.001375828785751,0.49544246446771645,0.0,4.486805555555556,1.924215704066338,0.7871796296296297,2.5507407407407405,0.13476851851851845,1.0160715324244727,0.0879397919895272
2026-03-31,3,NC,3,2,1,0,0.667,1.0,2승0무1패,1승,2-0-1,0-0-0,2026,2.0,0.0,1.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,0.0208333333333333,141,0.6666666666666666,3,,,,,,,0.26,732,1254,128,685,1921,5570,4816,0.344,0.399,0.743,504,1090,4.82,1.5,766,680,146,621,1075,1270.0,116,0.978,119,7,80,36,31.0,250,186,64,74.4,45,14,-34,0.4773147570774466,1.7310789049919484,0.139,0.0904847396768402,0.2656,47,271,0.7572,0.8029999999999999,1.060486001056524,0.3588,0.3984,4.074,1.334,631.6666666666667,581,3.27,0.8039999999999998,0.5024205273475434,-0.0049017980862569,0.0,-6.0,4.55,-0.1799999999999997,3.951333333333333,-0.2059999999999995,1.951317333701075,-0.2670378558366768,0.7982666666666667,-0.0839999999999999,2.5866666666666664,0.7799999999999998,0.1366666666666666,-0.0149999999999998,1.0303823990783385,0.0757816105033459,0.089178380609098,0.001375828785751,0.4919534330278029,0.0,4.455208333333333,1.9106648892489695,0.7816361111111112,2.5327777777777776,0.13381944444444438,1.0089160990975399,0.08732049767974179
2026-04-01,2,NC,4,3,1,0,0.75,1.0,3승0무1패,2승,3-0-1,0-0-0,2026,3.0,0.0,1.0,0.75,3.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,1,2,0.0277777777777777,140,0.75,4,,,,,,,0.26,732,1254,128,685,1921,5570,4816,0.344,0.399,0.743,504,1090,4.82,1.5,766,680,146,621,1075,1270.0,116,0.978,119,7,80,36,31.0,250,186,64,74.4,45,14,-34,0.4773147570774466,1.7310789049919484,0.139,0.0904847396768402,0.2656,47,271,0.7572,0.8029999999999999,1.060486001056524,0.3588,0.3984,4.074,1.334,631.6666666666667,581,3.27,0.8039999999999998,0.5024205273475434,-0.0049017980862569,0.0,-6.0,4.55,-0.1799999999999997,3.951333333333333,-0.2059999999999995,1.951317333701075,-0.2670378558366768,0.7982666666666667,-0.0839999999999999,2.5866666666666664,0.7799999999999998,0.1366666666666666,-0.0149999999999998,1.0303823990783385,0.0757816105033459,0.089178380609098,0.001375828785751,0.48846440158788945,0.0,4.423611111111112,1.8971140744316008,0.7760925925925927,2.514814814814815,0.13287037037037033,1.001760665770607,0.08670120336995639
2026-04-02,2,NC,5,4,1,0,0.8,1.0,4승0무1패,3승,4-0-1,0-0-0,2026,4.0,0.0,1.0,0.8,4.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1,3,0.0347222222222222,139,0.8,4,,,,,-2.0,0.0,0.26,732,1254,128,685,1921,5570,4816,0.344,0.399,0.743,504,1090,4.82,1.5,766,680,146,621,1075,1270.0,116,0.978,119,7,80,36,31.0,250,186,64,74.4,45,14,-34,0.4773147570774466,1.7310789049919484,0.139,0.0904847396768402,0.2656,47,271,0.7572,0.8029999999999999,1.060486001056524,0.3588,0.3984,4.074,1.334,631.6666666666667,581,3.27,0.8039999999999998,0.5024205273475434,-0.0049017980862569,0.0,-6.0,4.55,-0.1799999999999997,3.951333333333333,-0.2059999999999995,1.951317333701075,-0.2670378558366768,0.7982666666666667,-0.0839999999999999,2.5866666666666664,0.7799999999999998,0.1366666666666666,-0.0149999999999998,1.0303823990783385,0.0757816105033459,0.089178380609098,0.001375828785751,0.4849753701479759,0.0,4.392013888888889,1.8835632596142322,0.7705490740740741,2.4968518518518517,0.13192129629629623,0.9946052324436739,0.08608190906017098
2026-04-03,1,NC,6,5,1,0,0.833,0.0,5승0무1패,4승,4-0-1,1-0-0,2026,5.0,0.0,1.0,0.8333333333333334,4.0,0.0,1.0,0.8,1.0,0.0,0.0,1.0,1,4,0.0416666666666666,138,-0.1999999999999999,4,,,,,-2.0,0.0,0.26,732,1254,128,685,1921,5570,4816,0.344,0.399,0.743,504,1090,4.82,1.5,766,680,146,621,1075,1270.0,116,0.978,119,7,80,36,31.0,250,186,64,74.4,45,14,-34,0.4773147570774466,1.7310789049919484,0.139,0.0904847396768402,0.2656,47,271,0.7572,0.8029999999999999,1.060486001056524,0.3588,0.3984,4.074,1.334,631.6666666666667,581,3.27,0.8039999999999998,0.5024205273475434,-0.0049017980862569,0.0,-6.0,4.55,-0.1799999999999997,3.951333333333333,-0.2059999999999995,1.951317333701075,-0.2670378558366768,0.7982666666666667,-0.0839999999999999,2.5866666666666664,0.7799999999999998,0.1366666666666666,-0.0149999999999998,1.0303823990783385,0.0757816105033459,0.089178380609098,0.001375828785751,0.48148633870806246,0.0,4.360416666666667,1.8700124447968636,0.7650055555555556,2.4788888888888887,0.13097222222222216,0.9874497991167411,0.08546261475038558
2026-04-04,1,NC,7,6,1,0,0.857,0.0,6승0무1패,5승,4-0-1,2-0-0,2026,6.0,0.0,1.0,0.8571428571428571,4.0,0.0,1.0,0.8,2.0,0.0,0.0,1.0,1,5,0.0486111111111111,137,-0.1999999999999999,4,,,,,-2.0,0.0,0.26,732,1254,128,685,1921,5570,4816,0.344,0.399,0.743,504,1090,4.82,1.5,766,680,146,621,1075,1270.0,116,0.978,119,7,80,36,31.0,250,186,64,74.4,45,14,-34,0.4773147570774466,1.7310789049919484,0.139,0.0904847396768402,0.2656,47,271,0.7572,0.8029999999999999,1.060486001056524,0.3588,0.3984,4.074,1.334,631.6666666666667,581,3.27,0.8039999999999998,0.5024205273475434,-0.0049017980862569,0.0,-6.0,4.55,-0.1799999999999997,3.951333333333333,-0.2059999999999995,1.951317333701075,-0.2670378558366768,0.7982666666666667,-0.0839999999999999,2.5866666666666664,0.7799999999999998,0.1366666666666666,-0.0149999999999998,1.0303823990783385,0.0757816105033459,0.089178380609098,0.001375828785751,0.47799730726814893,0.0,4.328819444444445,1.8564616299794952,0.7594620370370371,2.4609259259259257,0.13002314814814808,0.9802943657898082,0.08484332044060018
2026-04-05,2,NC,8,6,2,0,0.75,1.0,6승0무2패,1패,4-0-1,2-0-1,2026,6.0,0.0,2.0,0.75,4.0,0.0,1.0,0.8,2.0,0.0,1.0,0.6666666666666666,-1,1,0.0555555555555555,136,0.1333333333333334,4,,,,,-2.0,0.0,0.26,732,1254,128,685,1921,5570,4816,0.344,0.399,0.743,504,1090,4.82,1.5,766,680,146,621,1075,1270.0,116,0.978,119,7,80,36,31.0,250,186,64,74.4,45,14,-34,0.4773147570774466,1.7310789049919484,0.139,0.0904847396768402,0.2656,47,271,0.7572,0.8029999999999999,1.060486001056524,0.3588,0.3984,4.074,1.334,631.6666666666667,581,3.27,0.8039999999999998,0.5024205273475434,-0.0049017980862569,0.0,-6.0,4.55,-0.1799999999999997,3.951333333333333,-0.2059999999999995,1.951317333701075,-0.2670378558366768,0.7982666666666667,-0.0839999999999999,2.5866666666666664,0.7799999999999998,0.1366666666666666,-0.0149999999999998,1.0303823990783385,0.0757816105033459,0.089178380609098,0.001375828785751,0.47450827582823546,0.0,4.2972222222222225,1.8429108151621265,0.7539185185185187,2.442962962962963,0.12907407407407404,0.9731389324628753,0.08422402613081478
2026-04-07,3,NC,9,6,3,0,0.667,1.0,6승0무3패,2패,4-0-2,2-0-1,2026,6.0,0.0,3.0,0.6666666666666666,4.0,0.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,-1,2,0.0625,135,0.0,4,,,,,-1.0,0.0,0.26,732,1254,128,685,1921,5570,4816,0.344,0.399,0.743,504,1090,4.82,1.5,766,680,146,621,1075,1270.0,116,0.978,119,7,80,36,31.0,250,186,64,74.4,45,14,-34,0.4773147570774466,1.7310789049919484,0.139,0.0904847396768402,0.2656,47,271,0.7572,0.8029999999999999,1.060486001056524,0.3588,0.3984,4.074,1.334,631.6666666666667,581,3.27,0.8039999999999998,0.5024205273475434,-0.0049017980862569,0.0,-6.0,4.55,-0.1799999999999997,3.951333333333333,-0.2059999999999995,1.951317333701075,-0.2670378558366768,0.7982666666666667,-0.0839999999999999,2.5866666666666664,0.7799999999999998,0.1366666666666666,-0.0149999999999998,1.0303823990783385,0.0757816105033459,0.089178380609098,0.001375828785751,0.47101924438832193,0.0,4.265625,1.8293600003447579,0.748375,2.425,0.12812499999999993,0.9659834991359424,0.08360473182102937
