date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,streak_type,streak_count,games_played_ratio,month,win_rate_delta_30d,rank_delta_30d,recent20_win_rate,recent30_win_rate,games_behind_5th,prev_team_avg,prev_team_runs,prev_team_hits,prev_team_hr,prev_team_rbi,prev_team_tb,prev_team_pa,prev_team_ab,prev_team_obp,prev_team_slg,prev_team_ops,prev_team_bb,prev_team_so,prev_team_era,prev_team_whip,prev_team_runs_allowed,prev_team_er,prev_team_hr_allowed,prev_team_bb_allowed,prev_team_so_pitcher,prev_team_ip,prev_team_errors,prev_team_fpct,prev_team_dp,prev_team_pb,prev_team_sb_allowed,prev_team_cs_defense,prev_team_cs_rate,prev_team_sba,prev_team_sb,prev_team_cs,prev_team_sb_rate,prev_team_oob,prev_team_runner_pko,prev_top5_hitter_avg,prev_top5_hitter_hr_sum,prev_top5_hitter_rbi_sum,prev_top5_hitter_ops_avg,prev_top5_hitter_obp_avg,prev_top5_hitter_slg_avg,prev_top5_pitcher_era_avg,prev_top5_pitcher_whip_avg,prev_top5_pitcher_ip_sum,prev_top5_pitcher_so_sum,final_rank,postseason
2023-04-01,6,KIA,1,0,1,0,0.0,1.0,0승0무1패,1패,0-0-0,0-0-1,2023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,1,0.0069444444444444,4,,,,,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-02,2,KIA,2,1,1,0,0.5,1.0,1승0무1패,1승,0-0-0,1-0-1,2023,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1,1,0.0138888888888888,4,,,,,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-04,6,KIA,2,1,1,0,0.5,0.5,1승0무1패,1승,0-0-0,1-0-1,2023,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1,1,0.0138888888888888,4,,,,,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-05,4,KIA,2,1,1,0,0.5,1.0,1승0무1패,1승,0-0-0,1-0-1,2023,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1,1,0.0138888888888888,4,,,,,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-06,5,KIA,2,1,1,0,0.5,0.5,1승0무1패,1승,0-0-0,1-0-1,2023,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1,1,0.0138888888888888,4,,,,,0.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-07,8,KIA,3,1,2,0,0.333,1.5,1승0무2패,1패,0-0-1,1-0-1,2023,1.0,0.0,2.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,-1,1,0.0208333333333333,4,,,,,0.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-08,6,KIA,4,2,2,0,0.5,1.5,2승0무2패,1승,1-0-1,1-0-1,2023,2.0,0.0,2.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,1,1,0.0277777777777777,4,,,,,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-09,6,KIA,5,2,3,0,0.4,2.5,2승0무3패,1패,1-0-2,1-0-1,2023,2.0,0.0,3.0,0.4,1.0,0.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.5,-1,1,0.0347222222222222,4,,,,,1.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-11,7,KIA,6,2,4,0,0.333,3.5,2승0무4패,2패,1-0-3,1-0-1,2023,2.0,0.0,4.0,0.3333333333333333,1.0,0.0,3.0,0.25,1.0,0.0,1.0,0.5,-1,2,0.0416666666666666,4,,,,,1.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-12,5,KIA,7,3,4,0,0.429,3.5,3승0무4패,1승,2-0-3,1-0-1,2023,3.0,0.0,4.0,0.4285714285714285,2.0,0.0,3.0,0.4,1.0,0.0,1.0,0.5,1,1,0.0486111111111111,4,,,,,0.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-13,8,KIA,8,3,5,0,0.375,3.5,3승0무5패,1패,2-0-4,1-0-1,2023,3.0,0.0,5.0,0.375,2.0,0.0,4.0,0.3333333333333333,1.0,0.0,1.0,0.5,-1,1,0.0555555555555555,4,,,,,1.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-14,9,KIA,9,3,6,0,0.333,4.5,3승0무6패,2패,2-0-4,1-0-2,2023,3.0,0.0,6.0,0.3333333333333333,2.0,0.0,4.0,0.3333333333333333,1.0,0.0,2.0,0.3333333333333333,-1,2,0.0625,4,,,,,1.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-15,10,KIA,10,3,7,0,0.3,4.5,3승0무7패,3패,2-0-4,1-0-3,2023,3.0,0.0,7.0,0.3,2.0,0.0,4.0,0.3333333333333333,1.0,0.0,3.0,0.25,-1,3,0.0694444444444444,4,,,,,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-16,10,KIA,11,3,8,0,0.273,4.5,3승0무7패,4패,2-0-4,1-0-4,2023,3.0,0.0,7.0,0.3,2.0,0.0,4.0,0.3333333333333333,1.0,0.0,4.0,0.2,-1,4,0.0763888888888889,4,,,,,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-18,10,KIA,12,3,9,0,0.25,5.5,2승0무8패,5패,2-0-4,1-0-5,2023,2.0,0.0,8.0,0.2,2.0,0.0,4.0,0.3333333333333333,1.0,0.0,5.0,0.1666666666666666,-1,5,0.0833333333333333,4,,,,,3.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-19,10,KIA,13,4,9,0,0.308,4.5,3승0무7패,1승,2-0-4,2-0-5,2023,3.0,0.0,7.0,0.3,2.0,0.0,4.0,0.3333333333333333,2.0,0.0,5.0,0.2857142857142857,1,1,0.0902777777777777,4,,,,,3.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-20,10,KIA,14,4,10,0,0.286,5.5,2승0무8패,1패,2-0-4,2-0-6,2023,2.0,0.0,8.0,0.2,2.0,0.0,4.0,0.3333333333333333,2.0,0.0,6.0,0.25,-1,1,0.0972222222222222,4,,,,,3.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-21,9,KIA,15,5,10,0,0.333,5.5,3승0무7패,1승,3-0-4,2-0-6,2023,3.0,0.0,7.0,0.3,3.0,0.0,4.0,0.4285714285714285,2.0,0.0,6.0,0.25,1,1,0.1041666666666666,4,,,,,2.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-22,9,KIA,16,6,10,0,0.375,5.5,4승0무6패,2승,4-0-4,2-0-6,2023,4.0,0.0,6.0,0.4,4.0,0.0,4.0,0.5,2.0,0.0,6.0,0.25,1,2,0.1111111111111111,4,,,,,2.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-23,8,KIA,17,7,10,0,0.412,4.5,4승0무6패,3승,5-0-4,2-0-6,2023,4.0,0.0,6.0,0.4,5.0,0.0,4.0,0.5555555555555556,2.0,0.0,6.0,0.25,1,3,0.1180555555555555,4,,,,,1.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-25,8,KIA,18,7,11,0,0.389,5.5,4승0무6패,1패,5-0-5,2-0-6,2023,4.0,0.0,6.0,0.4,5.0,0.0,5.0,0.5,2.0,0.0,6.0,0.25,-1,1,0.125,4,,,,,2.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-26,7,KIA,19,8,11,0,0.421,4.5,5승0무5패,1승,6-0-5,2-0-6,2023,5.0,0.0,5.0,0.5,6.0,0.0,5.0,0.5454545454545454,2.0,0.0,6.0,0.25,1,1,0.1319444444444444,4,,,,,1.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-27,7,KIA,20,9,11,0,0.45,4.5,6승0무4패,2승,7-0-5,2-0-6,2023,6.0,0.0,4.0,0.6,7.0,0.0,5.0,0.5833333333333334,2.0,0.0,6.0,0.25,1,2,0.1388888888888889,4,,,,,1.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-28,7,KIA,21,10,11,0,0.476,3.5,7승0무3패,3승,7-0-5,3-0-6,2023,7.0,0.0,3.0,0.7,7.0,0.0,5.0,0.5833333333333334,3.0,0.0,6.0,0.3333333333333333,1,3,0.1458333333333333,4,,,0.5,,0.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-29,5,KIA,22,11,11,0,0.5,3.5,8승0무2패,4승,7-0-5,4-0-6,2023,8.0,0.0,2.0,0.8,7.0,0.0,5.0,0.5833333333333334,4.0,0.0,6.0,0.4,1,4,0.1527777777777778,4,,,0.5,,0.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-04-30,5,KIA,23,12,11,0,0.522,2.5,8승0무2패,5승,7-0-5,5-0-6,2023,8.0,0.0,2.0,0.8,7.0,0.0,5.0,0.5833333333333334,5.0,0.0,6.0,0.4545454545454545,1,5,0.1597222222222222,4,,,0.55,,0.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-02,6,KIA,24,12,12,0,0.5,3.5,8승0무2패,1패,7-0-6,5-0-6,2023,8.0,0.0,2.0,0.8,7.0,0.0,6.0,0.5384615384615384,5.0,0.0,6.0,0.4545454545454545,-1,1,0.1666666666666666,5,0.0,-4.0,0.5,,0.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-03,4,KIA,25,13,12,0,0.52,2.5,8승0무2패,1승,8-0-6,5-0-6,2023,8.0,0.0,2.0,0.8,8.0,0.0,6.0,0.5714285714285714,5.0,0.0,6.0,0.4545454545454545,1,1,0.1736111111111111,5,0.02,-2.0,0.55,,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-04,4,KIA,25,13,12,0,0.52,3.0,8승0무2패,1승,8-0-6,5-0-6,2023,8.0,0.0,2.0,0.8,8.0,0.0,6.0,0.5714285714285714,5.0,0.0,6.0,0.4545454545454545,1,1,0.1736111111111111,5,0.02,2.0,0.55,,-0.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-05,4,KIA,25,13,12,0,0.52,3.5,8승0무2패,1승,8-0-6,5-0-6,2023,8.0,0.0,2.0,0.8,8.0,0.0,6.0,0.5714285714285714,5.0,0.0,6.0,0.4545454545454545,1,1,0.1736111111111111,5,0.02,0.0,0.55,,-0.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-06,4,KIA,25,13,12,0,0.52,4.0,8승0무2패,1승,8-0-6,5-0-6,2023,8.0,0.0,2.0,0.8,8.0,0.0,6.0,0.5714285714285714,5.0,0.0,6.0,0.4545454545454545,1,1,0.1736111111111111,5,0.02,1.0,0.55,,-0.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-07,4,KIA,25,13,12,0,0.52,4.5,8승0무2패,1승,8-0-6,5-0-6,2023,8.0,0.0,2.0,0.8,8.0,0.0,6.0,0.5714285714285714,5.0,0.0,6.0,0.4545454545454545,1,1,0.1736111111111111,5,0.187,4.0,0.55,,-0.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-09,4,KIA,26,14,12,0,0.538,3.5,8승0무2패,2승,9-0-6,5-0-6,2023,8.0,0.0,2.0,0.8,9.0,0.0,6.0,0.6,5.0,0.0,6.0,0.4545454545454545,1,2,0.1805555555555555,5,0.138,2.0,0.6,,-0.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-10,5,KIA,27,14,13,0,0.519,4.5,7승0무3패,1패,9-0-7,5-0-6,2023,7.0,0.0,3.0,0.7,9.0,0.0,7.0,0.5625,5.0,0.0,6.0,0.4545454545454545,-1,1,0.1875,5,0.119,1.0,0.55,,0.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-11,5,KIA,28,14,14,0,0.5,5.5,7승0무3패,2패,9-0-8,5-0-6,2023,7.0,0.0,3.0,0.7,9.0,0.0,8.0,0.5294117647058824,5.0,0.0,6.0,0.4545454545454545,-1,2,0.1944444444444444,5,0.1669999999999999,2.0,0.55,,0.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-12,7,KIA,29,14,15,0,0.483,5.5,6승0무4패,3패,9-0-8,5-0-7,2023,6.0,0.0,4.0,0.6,9.0,0.0,8.0,0.5294117647058824,5.0,0.0,7.0,0.4166666666666667,-1,3,0.2013888888888889,5,0.0539999999999999,-2.0,0.55,,0.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-13,7,KIA,30,14,16,0,0.467,6.5,5승0무5패,4패,9-0-8,5-0-8,2023,5.0,0.0,5.0,0.5,9.0,0.0,8.0,0.5294117647058824,5.0,0.0,8.0,0.3846153846153846,-1,4,0.2083333333333333,5,0.092,1.0,0.55,,1.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-14,7,KIA,31,14,17,0,0.452,7.0,4승0무6패,5패,9-0-8,5-0-9,2023,4.0,0.0,6.0,0.4,9.0,0.0,8.0,0.5294117647058824,5.0,0.0,9.0,0.3571428571428571,-1,5,0.2152777777777778,5,0.119,2.0,0.55,0.4666666666666667,2.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-16,6,KIA,32,15,17,0,0.469,5.5,4승0무6패,1승,9-0-8,6-0-9,2023,4.0,0.0,6.0,0.4,9.0,0.0,8.0,0.5294117647058824,6.0,0.0,9.0,0.4,1,1,0.2222222222222222,5,0.1959999999999999,4.0,0.6,0.4666666666666667,2.0,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-17,6,KIA,33,16,17,0,0.485,6.0,4승0무6패,2승,9-0-8,7-0-9,2023,4.0,0.0,6.0,0.4,9.0,0.0,8.0,0.5294117647058824,7.0,0.0,9.0,0.4375,1,2,0.2291666666666666,5,0.2119999999999999,4.0,0.6,0.5,1.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-18,6,KIA,33,16,17,0,0.485,6.0,4승0무6패,2승,9-0-8,7-0-9,2023,4.0,0.0,6.0,0.4,9.0,0.0,8.0,0.5294117647058824,7.0,0.0,9.0,0.4375,1,2,0.2291666666666666,5,0.235,4.0,0.6,0.5,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-19,6,KIA,34,17,17,0,0.5,5.0,5승0무5패,3승,10-0-8,7-0-9,2023,5.0,0.0,5.0,0.5,10.0,0.0,8.0,0.5555555555555556,7.0,0.0,9.0,0.4375,1,3,0.2361111111111111,5,0.192,4.0,0.65,0.5,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-20,6,KIA,35,18,17,0,0.514,5.0,5승0무5패,4승,11-0-8,7-0-9,2023,5.0,0.0,5.0,0.5,11.0,0.0,8.0,0.5789473684210527,7.0,0.0,9.0,0.4375,1,4,0.2430555555555555,5,0.228,4.0,0.65,0.5333333333333333,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-21,6,KIA,36,18,18,0,0.5,6.0,4승0무6패,1패,11-0-9,7-0-9,2023,4.0,0.0,6.0,0.4,11.0,0.0,9.0,0.55,7.0,0.0,9.0,0.4375,-1,1,0.25,5,0.1669999999999999,3.0,0.6,0.5333333333333333,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-23,6,KIA,37,18,19,0,0.486,7.0,4승0무6패,2패,11-0-9,7-0-10,2023,4.0,0.0,6.0,0.4,11.0,0.0,9.0,0.55,7.0,0.0,10.0,0.4117647058823529,-1,2,0.2569444444444444,5,0.074,2.0,0.55,0.5,0.5,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
2023-05-24,6,KIA,38,19,19,0,0.5,6.0,5승0무5패,1승,11-0-9,8-0-10,2023,5.0,0.0,5.0,0.5,11.0,0.0,9.0,0.55,8.0,0.0,10.0,0.4444444444444444,1,1,0.2638888888888889,5,0.088,2.0,0.6,0.5333333333333333,,0.272,720,1361,113,677,1988,5703,5000,0.349,0.398,0.747,542,983,4.2,1.42,679,597,120,526,1042,1279.6666666666667,107,0.98,111,8,64,41,39.0,137,103,34,75.2,57,5,0.2908,59,351,0.7906,0.3678,0.4227999999999999,3.855,1.28,329.33333333333337,302,6,0
