season,team,team_avg,team_runs,team_hits,team_hr,team_rbi,team_tb,team_pa,team_ab,team_obp,team_slg,team_ops,team_bb,team_so,team_era,team_whip,team_runs_allowed,team_er,team_hr_allowed,team_bb_allowed,team_so_pitcher,team_ip,team_errors,team_fpct,team_dp,team_pb,team_sb_allowed,team_cs_defense,team_cs_rate,team_sba,team_sb,team_cs,team_sb_rate,team_oob,team_runner_pko,run_differential,pythagorean_win_rate,k_bb_ratio,iso,bb_rate,top5_hitter_avg,top5_hitter_hr_sum,top5_hitter_rbi_sum,top5_hitter_ops_avg,top3_hitter_ops_avg,ops_concentration,top5_hitter_obp_avg,top5_hitter_slg_avg,top5_pitcher_era_avg,top5_pitcher_whip_avg,top5_pitcher_ip_sum,top5_pitcher_so_sum,ace_era,ace_era_gap
2024,KIA,0.301,858,1542,163,812,2353,5812,5124,0.369,0.459,0.828,529,915,4.4,1.48,759,629,141,539,1125,1288.0,146,0.973,133,10,108,31,22.3,169,125,44,74.0,45,4,99,0.5609958506224066,2.0871985157699444,0.15800000000000003,0.09101858224363386,0.30720000000000003,100,432,0.8684,0.8969999999999999,1.0329341317365268,0.37479999999999997,0.4936,3.8400000000000007,1.3960000000000001,581.0,481,2.53,1.310000000000001
2024,롯데,0.285,802,1454,125,757,2196,5766,5110,0.352,0.43,0.782,494,1079,5.05,1.53,791,719,139,523,1131,1280.6666666666667,123,0.977,143,3,89,36,28.8,147,105,42,71.4,54,13,11,0.5069048810569909,2.1625239005736137,0.14500000000000002,0.0856746444675685,0.3116,67,431,0.8602000000000001,0.8556666666666667,0.994729907773386,0.38160000000000005,0.47859999999999997,4.494000000000001,1.388,681.6666666666666,619,3.35,1.1440000000000006
2024,LG,0.283,808,1394,115,765,2035,5725,4919,0.366,0.414,0.78,616,969,4.63,1.49,728,657,126,529,1082,1277.0,102,0.981,135,10,126,40,24.1,250,171,79,68.4,61,12,80,0.5519424304728926,2.045368620037807,0.131,0.10759825327510918,0.3026,73,431,0.8326,0.8976666666666667,1.0781487709184083,0.3792,0.4533999999999999,4.116,1.394,686.6666666666666,577,2.97,1.1459999999999995
2024,KT,0.279,767,1413,145,722,2114,5808,5072,0.355,0.417,0.772,580,1123,5.11,1.47,804,729,155,443,1118,1284.3333333333333,116,0.978,110,14,142,38,21.1,88,61,27,69.3,37,4,-37,0.4764611789860736,2.523702031602709,0.13799999999999996,0.09986225895316804,0.28419999999999995,97,406,0.8150000000000001,0.8403333333333333,1.0310838445807768,0.36,0.45499999999999996,4.752,1.362,661.0,623,3.52,1.2319999999999998
2024,두산,0.276,789,1375,150,743,2110,5680,4975,0.35,0.424,0.774,510,1077,4.82,1.49,748,688,135,585,1083,1283.6666666666667,84,0.984,109,15,97,28,22.4,234,184,50,78.6,56,4,41,0.5266563735961591,1.8512820512820514,0.14799999999999996,0.0897887323943662,0.2814,102,421,0.8191999999999998,0.7816666666666666,0.9541829427083335,0.3534,0.46580000000000005,4.582000000000001,1.3539999999999999,490.33333333333326,418,2.08,2.5020000000000007
2024,NC,0.274,773,1371,172,737,2143,5757,5009,0.353,0.428,0.781,513,1200,5.0,1.51,801,708,137,531,1061,1275.6666666666667,108,0.979,115,8,86,51,37.2,137,104,33,75.9,47,10,-28,0.48221655516370354,1.9981167608286252,0.15399999999999997,0.0891089108910891,0.2954,93,380,0.8412,0.8283333333333333,0.9847043905531779,0.3744,0.4668,4.279999999999999,1.3199999999999998,601.3333333333334,516,2.49,1.7899999999999991
2024,SSG,0.273,756,1367,152,724,2102,5647,5001,0.342,0.42,0.762,470,1095,5.25,1.55,814,740,163,630,1195,1269.6666666666667,119,0.977,123,11,119,40,25.2,188,149,39,79.3,32,3,-58,0.46310767405755626,1.8968253968253967,0.14699999999999996,0.08323003364618381,0.29239999999999994,103,428,0.8472000000000002,0.9020000000000001,1.0646836638338055,0.3644,0.4828,4.746,1.44,622.6666666666667,595,2.9,1.8460000000000005
2024,한화,0.27,745,1351,127,698,1992,5702,5005,0.347,0.398,0.745,530,1077,4.98,1.53,780,706,128,511,1130,1274.6666666666667,105,0.98,132,12,110,43,28.1,110,69,41,62.7,44,7,-35,0.47706126308098934,2.2113502935420746,0.128,0.09294984216064539,0.2818,93,369,0.8140000000000001,0.8190000000000001,1.0061425061425062,0.36079999999999995,0.4532,4.659999999999999,1.4860000000000002,526.0,482,2.65,2.0099999999999993
2024,삼성,0.269,770,1336,185,734,2129,5697,4975,0.346,0.428,0.774,531,1150,4.68,1.45,719,667,164,477,980,1282.6666666666667,81,0.984,105,8,114,50,30.5,142,113,29,79.6,39,4,51,0.5342110408420514,2.0545073375262053,0.15899999999999997,0.09320695102685624,0.2948,97,373,0.8568,0.8796666666666667,1.0266884531590414,0.3746,0.4822,4.216,1.34,629.6666666666666,515,3.43,0.786
2024,키움,0.264,672,1326,104,641,1908,5671,5015,0.337,0.38,0.717,492,1141,5.16,1.5,796,729,150,497,921,1272.6666666666667,104,0.98,129,10,117,40,25.5,84,71,13,84.5,33,3,-124,0.4161297456690011,1.8531187122736419,0.11599999999999999,0.08675718568153765,0.3038,67,380,0.8288,0.8276666666666667,0.9986325611325612,0.3736,0.45520000000000005,4.598,1.42,667.3333333333334,534,3.36,1.238
