date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,streak_type,streak_count,games_played_ratio,remaining_games,home_away_win_diff,month,win_rate_delta_30d,rank_delta_30d,recent20_win_rate,recent30_win_rate,games_behind_5th,wins_to_5th
2025-04-11,9,KIA,16,6,10,0,0.375,7.5,4승0무6패,2패,3-0-5,3-0-5,2025,4.0,0.0,6.0,0.4,3.0,0.0,5.0,0.375,3.0,0.0,5.0,0.375,-1,2,0.1111111111111111,128,0.0,4,,,,,1.0,1.0
2025-04-12,10,KIA,16,6,10,0,0.375,8.0,4승0무6패,2패,3-0-5,3-0-5,2025,4.0,0.0,6.0,0.4,3.0,0.0,5.0,0.375,3.0,0.0,5.0,0.375,-1,2,0.1111111111111111,128,0.0,4,,,,,1.5,2.0
2025-04-13,9,KIA,17,7,10,0,0.412,7.0,5승0무5패,1승,4-0-5,3-0-5,2025,5.0,0.0,5.0,0.5,4.0,0.0,5.0,0.4444444444444444,3.0,0.0,5.0,0.375,1,1,0.11805555555555555,127,0.06944444444444442,4,,,,,0.5,1.0
2025-04-15,7,KIA,18,8,10,0,0.444,7.0,5승0무5패,2승,5-0-5,3-0-5,2025,5.0,0.0,5.0,0.5,5.0,0.0,5.0,0.5,3.0,0.0,5.0,0.375,1,2,0.125,126,0.125,4,,,,,0.5,1.0
2025-04-16,8,KIA,19,8,11,0,0.421,8.0,5승0무5패,1패,5-0-6,3-0-5,2025,5.0,0.0,5.0,0.5,5.0,0.0,6.0,0.45454545454545453,3.0,0.0,5.0,0.375,-1,1,0.13194444444444445,125,0.07954545454545453,4,,,,,,
2025-04-17,7,KIA,20,9,11,0,0.45,7.0,5승0무5패,1승,6-0-6,3-0-5,2025,5.0,0.0,5.0,0.5,6.0,0.0,6.0,0.5,3.0,0.0,5.0,0.375,1,1,0.1388888888888889,124,0.125,4,,,,,1.0,0.0
2025-04-18,8,KIA,21,9,12,0,0.429,8.0,5승0무5패,1패,6-0-6,3-0-6,2025,5.0,0.0,5.0,0.5,6.0,0.0,6.0,0.5,3.0,0.0,6.0,0.3333333333333333,-1,1,0.14583333333333334,123,0.16666666666666669,4,,,0.4,,,
2025-04-19,6,KIA,22,10,12,0,0.455,8.0,6승0무4패,1승,6-0-6,4-0-6,2025,6.0,0.0,4.0,0.6,6.0,0.0,6.0,0.5,4.0,0.0,6.0,0.4,1,1,0.1527777777777778,122,0.09999999999999998,4,,,0.45,,,
2025-04-20,6,KIA,23,11,12,0,0.478,7.0,6승0무4패,2승,6-0-6,5-0-6,2025,6.0,0.0,4.0,0.6,6.0,0.0,6.0,0.5,5.0,0.0,6.0,0.45454545454545453,1,2,0.1597222222222222,121,0.04545454545454547,4,,,0.45,,0.5,1.0
2025-04-22,6,KIA,23,11,12,0,0.478,6.5,6승0무4패,2승,6-0-6,5-0-6,2025,6.0,0.0,4.0,0.6,6.0,0.0,6.0,0.5,5.0,0.0,6.0,0.45454545454545453,1,2,0.1597222222222222,121,0.04545454545454547,4,-0.02200000000000002,-2.0,0.45,,0.5,1.0
2025-04-23,7,KIA,24,11,13,0,0.458,7.5,5승0무5패,1패,6-0-6,5-0-7,2025,5.0,0.0,5.0,0.5,6.0,0.0,6.0,0.5,5.0,0.0,7.0,0.4166666666666667,-1,1,0.16666666666666666,120,0.08333333333333331,4,-0.04199999999999998,-3.0,0.45,,,
2025-04-24,7,KIA,25,11,14,0,0.44,7.5,5승0무5패,2패,6-0-6,5-0-8,2025,5.0,0.0,5.0,0.5,6.0,0.0,6.0,0.5,5.0,0.0,8.0,0.38461538461538464,-1,2,0.1736111111111111,119,0.11538461538461536,4,-0.22700000000000004,-4.0,0.45,,2.0,2.0
2025-04-25,7,KIA,26,11,15,0,0.423,8.5,5승0무5패,3패,6-0-7,5-0-8,2025,5.0,0.0,5.0,0.5,6.0,0.0,7.0,0.46153846153846156,5.0,0.0,8.0,0.38461538461538464,-1,3,0.18055555555555555,118,0.07692307692307693,4,-0.07700000000000001,-3.0,0.45,,3.0,4.0
2025-04-26,7,KIA,27,12,15,0,0.444,7.5,5승0무5패,1승,7-0-7,5-0-8,2025,5.0,0.0,5.0,0.5,7.0,0.0,7.0,0.5,5.0,0.0,8.0,0.38461538461538464,1,1,0.1875,117,0.11538461538461536,4,0.043999999999999984,-1.0,0.5,,2.0,2.0
2025-04-27,7,KIA,28,13,15,0,0.464,6.5,5승0무5패,2승,8-0-7,5-0-8,2025,5.0,0.0,5.0,0.5,8.0,0.0,7.0,0.5333333333333333,5.0,0.0,8.0,0.38461538461538464,1,2,0.19444444444444445,116,0.1487179487179487,4,0.131,0.0,0.5,,1.0,1.0
2025-04-29,6,KIA,29,14,15,0,0.483,5.5,6승0무4패,3승,9-0-7,5-0-8,2025,6.0,0.0,4.0,0.6,9.0,0.0,7.0,0.5625,5.0,0.0,8.0,0.38461538461538464,1,3,0.2013888888888889,115,0.17788461538461536,4,0.10799999999999998,1.0,0.55,,1.0,1.0
2025-04-30,6,KIA,30,14,16,0,0.467,5.5,5승0무5패,1패,9-0-8,5-0-8,2025,5.0,0.0,5.0,0.5,9.0,0.0,8.0,0.5294117647058824,5.0,0.0,8.0,0.38461538461538464,-1,1,0.20833333333333334,114,0.14479638009049772,4,0.09200000000000003,1.0,0.5,,2.0,2.0
2025-05-01,7,KIA,30,14,16,0,0.467,5.5,5승0무5패,1패,9-0-8,5-0-8,2025,5.0,0.0,5.0,0.5,9.0,0.0,8.0,0.5294117647058824,5.0,0.0,8.0,0.38461538461538464,-1,1,0.20833333333333334,114,0.14479638009049772,5,0.09200000000000003,0.0,0.5,,2.0,2.0
2025-05-02,7,KIA,31,14,17,0,0.452,5.5,5승0무5패,2패,9-0-9,5-0-8,2025,5.0,0.0,5.0,0.5,9.0,0.0,9.0,0.5,5.0,0.0,8.0,0.38461538461538464,-1,2,0.2152777777777778,113,0.11538461538461536,5,0.119,1.0,0.5,0.43333333333333335,2.0,2.0
2025-05-03,7,KIA,31,14,17,0,0.452,6.0,5승0무5패,2패,9-0-9,5-0-8,2025,5.0,0.0,5.0,0.5,9.0,0.0,9.0,0.5,5.0,0.0,8.0,0.38461538461538464,-1,2,0.2152777777777778,113,0.11538461538461536,5,0.05199999999999999,0.0,0.5,0.43333333333333335,2.5,3.0
2025-05-04,7,KIA,32,14,18,0,0.438,7.0,4승0무6패,3패,9-0-10,5-0-8,2025,4.0,0.0,6.0,0.4,9.0,0.0,10.0,0.47368421052631576,5.0,0.0,8.0,0.38461538461538464,-1,3,0.2222222222222222,112,0.08906882591093113,5,0.07400000000000001,2.0,0.5,0.43333333333333335,3.5,4.0
2025-05-05,7,KIA,33,15,18,0,0.455,6.0,4승0무6패,1승,9-0-10,6-0-8,2025,4.0,0.0,6.0,0.4,9.0,0.0,10.0,0.47368421052631576,6.0,0.0,8.0,0.42857142857142855,1,1,0.22916666666666666,111,0.045112781954887216,5,0.09100000000000003,2.0,0.5,0.43333333333333335,2.5,3.0
2025-05-06,6,KIA,34,16,18,0,0.471,6.0,5승0무5패,2승,9-0-10,7-0-8,2025,5.0,0.0,5.0,0.5,9.0,0.0,10.0,0.47368421052631576,7.0,0.0,8.0,0.4666666666666667,1,2,0.2361111111111111,110,0.007017543859649089,5,0.13799999999999996,3.0,0.5,0.4666666666666667,1.5,2.0
2025-05-07,6,KIA,35,16,19,0,0.457,7.0,5승0무5패,1패,9-0-10,7-0-9,2025,5.0,0.0,5.0,0.5,9.0,0.0,10.0,0.47368421052631576,7.0,0.0,9.0,0.4375,-1,1,0.24305555555555555,109,0.03618421052631576,5,0.124,3.0,0.5,0.4666666666666667,1.5,2.0
2025-05-09,6,KIA,35,16,19,0,0.457,7.5,5승0무5패,1패,9-0-10,7-0-9,2025,5.0,0.0,5.0,0.5,9.0,0.0,10.0,0.47368421052631576,7.0,0.0,9.0,0.4375,-1,1,0.24305555555555555,109,0.03618421052631576,5,0.028000000000000025,0.0,0.5,0.4666666666666667,1.5,2.0
2025-05-10,6,KIA,36,17,19,0,0.472,7.5,6승0무4패,1승,9-0-10,8-0-9,2025,6.0,0.0,4.0,0.6,9.0,0.0,10.0,0.47368421052631576,8.0,0.0,9.0,0.47058823529411764,1,1,0.25,108,0.0030959752321981227,5,0.07199999999999995,1.0,0.55,0.5,0.5,1.0
2025-05-11,8,KIA,38,17,21,0,0.447,9.0,4승0무6패,2패,9-0-10,8-0-11,2025,4.0,0.0,6.0,0.4,9.0,0.0,10.0,0.47368421052631576,8.0,0.0,11.0,0.42105263157894735,-1,2,0.2638888888888889,106,0.05263157894736842,5,0.07200000000000001,1.0,0.45,0.4666666666666667,1.0,2.0
2025-05-13,7,KIA,39,18,21,0,0.462,8.0,4승0무6패,1승,10-0-10,8-0-11,2025,4.0,0.0,6.0,0.4,10.0,0.0,10.0,0.5,8.0,0.0,11.0,0.42105263157894735,1,1,0.2708333333333333,105,0.07894736842105265,5,0.050000000000000044,2.0,0.5,0.5,1.0,1.0
2025-05-14,8,KIA,40,18,22,0,0.45,9.0,4승0무6패,1패,10-0-11,8-0-11,2025,4.0,0.0,6.0,0.4,10.0,0.0,11.0,0.47619047619047616,8.0,0.0,11.0,0.42105263157894735,-1,1,0.2777777777777778,104,0.05513784461152882,5,0.038000000000000034,1.0,0.45,0.4666666666666667,1.0,2.0
2025-05-15,7,KIA,41,19,22,0,0.463,9.0,5승0무5패,1승,11-0-11,8-0-11,2025,5.0,0.0,5.0,0.5,11.0,0.0,11.0,0.5,8.0,0.0,11.0,0.42105263157894735,1,1,0.2847222222222222,103,0.07894736842105265,5,0.019000000000000017,0.0,0.5,0.5,1.0,1.0
2025-05-17,4,KIA,43,21,22,0,0.488,7.0,6승0무4패,3승,13-0-11,8-0-11,2025,6.0,0.0,4.0,0.6,13.0,0.0,11.0,0.5416666666666666,8.0,0.0,11.0,0.42105263157894735,1,3,0.2986111111111111,101,0.12061403508771928,5,0.03799999999999998,3.0,0.5,0.5333333333333333,,
2025-05-18,4,KIA,44,22,22,0,0.5,7.0,6승0무4패,4승,14-0-11,8-0-11,2025,6.0,0.0,4.0,0.6,14.0,0.0,11.0,0.56,8.0,0.0,11.0,0.42105263157894735,1,4,0.3055555555555556,100,0.1389473684210527,5,0.07100000000000001,4.0,0.55,0.5333333333333333,,
2025-05-20,5,KIA,45,22,23,0,0.489,8.0,6승0무4패,1패,14-0-11,8-0-12,2025,6.0,0.0,4.0,0.6,14.0,0.0,11.0,0.56,8.0,0.0,12.0,0.4,-1,1,0.3125,99,0.16000000000000003,5,0.01100000000000001,1.0,0.55,0.5333333333333333,0.0,0.0
2025-05-21,8,KIA,46,22,24,0,0.478,8.5,5승0무5패,2패,14-0-11,8-0-13,2025,5.0,0.0,5.0,0.5,14.0,0.0,11.0,0.56,8.0,0.0,13.0,0.38095238095238093,-1,2,0.3194444444444444,98,0.17904761904761912,5,0.0,-2.0,0.55,0.5333333333333333,1.0,1.0
2025-05-22,7,KIA,47,23,24,0,0.489,7.5,6승0무4패,1승,14-0-11,9-0-13,2025,6.0,0.0,4.0,0.6,14.0,0.0,11.0,0.56,9.0,0.0,13.0,0.4090909090909091,1,1,0.3263888888888889,97,0.15090909090909094,5,0.01100000000000001,-1.0,0.55,0.5333333333333333,0.5,0.0
2025-05-23,4,KIA,48,24,24,0,0.5,7.5,7승0무3패,2승,14-0-11,10-0-13,2025,7.0,0.0,3.0,0.7,14.0,0.0,11.0,0.56,10.0,0.0,13.0,0.43478260869565216,1,2,0.3333333333333333,96,0.1252173913043479,5,0.04199999999999998,3.0,0.55,0.5333333333333333,,
2025-05-24,8,KIA,49,24,25,0,0.49,7.5,6승0무4패,1패,14-0-11,10-0-14,2025,6.0,0.0,4.0,0.6,14.0,0.0,11.0,0.56,10.0,0.0,14.0,0.4166666666666667,-1,1,0.3402777777777778,95,0.14333333333333337,5,0.04999999999999999,-1.0,0.5,0.5333333333333333,1.0,1.0
2025-05-25,8,KIA,50,24,26,0,0.48,8.5,6승0무4패,2패,14-0-11,10-0-15,2025,6.0,0.0,4.0,0.6,14.0,0.0,11.0,0.56,10.0,0.0,15.0,0.4,-1,2,0.3472222222222222,94,0.16000000000000003,5,0.056999999999999995,-1.0,0.5,0.5,1.0,0.0
2025-05-27,8,KIA,51,25,26,0,0.49,8.5,6승0무4패,1승,15-0-11,10-0-15,2025,6.0,0.0,4.0,0.6,15.0,0.0,11.0,0.5769230769230769,10.0,0.0,15.0,0.4,1,1,0.3541666666666667,93,0.17692307692307685,5,0.025999999999999968,-1.0,0.55,0.5333333333333333,1.0,2.0
2025-05-28,7,KIA,52,26,26,0,0.5,7.5,6승0무4패,2승,16-0-11,10-0-15,2025,6.0,0.0,4.0,0.6,16.0,0.0,11.0,0.5925925925925926,10.0,0.0,15.0,0.4,1,2,0.3611111111111111,92,0.19259259259259254,5,0.035999999999999976,0.0,0.6,0.5333333333333333,0.5,0.0
2025-05-29,7,KIA,53,26,26,1,0.5,8.0,5승1무4패,2승,16-1-11,10-0-15,2025,5.0,1.0,4.0,0.5,16.0,1.0,11.0,0.5714285714285714,10.0,0.0,15.0,0.4,1,2,0.3680555555555556,91,0.17142857142857137,5,0.017000000000000015,-1.0,0.5789473684210527,0.5172413793103449,1.0,1.0
2025-05-30,7,KIA,54,26,27,1,0.491,8.0,4승1무5패,1패,16-1-11,10-0-16,2025,4.0,1.0,5.0,0.4,16.0,1.0,11.0,0.5714285714285714,10.0,0.0,16.0,0.38461538461538464,-1,1,0.375,90,0.18681318681318676,5,0.023999999999999966,-1.0,0.5263157894736842,0.5172413793103449,2.0,3.0
2025-05-31,7,KIA,55,26,28,1,0.481,8.0,4승1무5패,2패,16-1-11,10-0-17,2025,4.0,1.0,5.0,0.4,16.0,1.0,11.0,0.5714285714285714,10.0,0.0,17.0,0.37037037037037035,-1,2,0.3819444444444444,89,0.20105820105820105,5,0.013999999999999957,0.0,0.5263157894736842,0.5172413793103449,3.0,4.0
2025-06-01,7,KIA,56,27,28,1,0.491,7.0,5승1무4패,1승,16-1-11,11-0-17,2025,5.0,1.0,4.0,0.5,16.0,1.0,11.0,0.5714285714285714,11.0,0.0,17.0,0.39285714285714285,1,1,0.3888888888888889,88,0.17857142857142855,6,0.03899999999999998,0.0,0.5263157894736842,0.5517241379310345,2.5,3.0
2025-06-03,7,KIA,57,28,28,1,0.5,7.0,5승1무4패,2승,16-1-11,12-0-17,2025,5.0,1.0,4.0,0.5,16.0,1.0,11.0,0.5714285714285714,12.0,0.0,17.0,0.41379310344827586,1,2,0.3958333333333333,87,0.15763546798029554,6,0.062,0.0,0.55,0.5517241379310345,2.0,3.0
2025-06-04,7,KIA,58,29,28,1,0.509,6.0,5승1무4패,3승,16-1-11,13-0-17,2025,5.0,1.0,4.0,0.5,16.0,1.0,11.0,0.5714285714285714,13.0,0.0,17.0,0.43333333333333335,1,3,0.4027777777777778,86,0.13809523809523805,6,0.05399999999999999,0.0,0.631578947368421,0.5517241379310345,1.0,2.0
2025-06-05,7,KIA,59,29,29,1,0.5,7.0,5승1무4패,1패,16-1-11,13-0-18,2025,5.0,1.0,4.0,0.5,16.0,1.0,11.0,0.5714285714285714,13.0,0.0,18.0,0.41935483870967744,-1,1,0.4097222222222222,85,0.15207373271889396,6,0.029000000000000026,-1.0,0.5789473684210527,0.5172413793103449,2.0,3.0
2025-06-06,7,KIA,60,30,29,1,0.508,6.0,6승1무3패,1승,17-1-11,13-0-18,2025,6.0,1.0,3.0,0.6,17.0,1.0,11.0,0.5862068965517241,13.0,0.0,18.0,0.41935483870967744,1,1,0.4166666666666667,84,0.16685205784204665,6,0.05099999999999999,-1.0,0.631578947368421,0.5517241379310345,,
2025-06-07,7,KIA,61,30,30,1,0.5,6.0,5승1무4패,1패,17-1-12,13-0-18,2025,5.0,1.0,4.0,0.5,17.0,1.0,12.0,0.5666666666666667,13.0,0.0,18.0,0.41935483870967744,-1,1,0.4236111111111111,83,0.14731182795698922,6,0.04299999999999998,-1.0,0.5789473684210527,0.5517241379310345,2.0,3.0
2025-06-08,7,KIA,62,31,30,1,0.508,6.0,5승1무4패,1승,18-1-12,13-0-18,2025,5.0,1.0,4.0,0.5,18.0,1.0,12.0,0.5806451612903226,13.0,0.0,18.0,0.41935483870967744,1,1,0.4305555555555556,82,0.16129032258064518,6,0.05099999999999999,-1.0,0.6,0.5862068965517241,1.5,2.0
2025-06-10,7,KIA,63,31,31,1,0.5,6.0,5승0무5패,1패,18-1-13,13-0-18,2025,5.0,0.0,5.0,0.5,18.0,1.0,13.0,0.5625,13.0,0.0,18.0,0.41935483870967744,-1,1,0.4375,81,0.14314516129032256,6,0.05299999999999999,1.0,0.5263157894736842,0.5517241379310345,,
2025-06-11,7,KIA,64,32,31,1,0.508,6.0,6승0무4패,1승,19-1-13,13-0-18,2025,6.0,0.0,4.0,0.6,19.0,1.0,13.0,0.5757575757575758,13.0,0.0,18.0,0.41935483870967744,1,1,0.4444444444444444,80,0.15640273704789837,6,0.061,1.0,0.5263157894736842,0.5517241379310345,1.5,2.0
2025-06-12,7,KIA,65,32,32,1,0.5,7.0,6승0무4패,1패,19-1-14,13-0-18,2025,6.0,0.0,4.0,0.6,19.0,1.0,14.0,0.5588235294117647,13.0,0.0,18.0,0.41935483870967744,-1,1,0.4513888888888889,79,0.13946869070208728,6,0.03799999999999998,0.0,0.5263157894736842,0.5517241379310345,1.5,2.0
2025-06-13,7,KIA,66,32,33,1,0.492,7.5,5승0무5패,2패,19-1-14,13-0-19,2025,5.0,0.0,5.0,0.5,19.0,1.0,14.0,0.5588235294117647,13.0,0.0,19.0,0.40625,-1,2,0.4583333333333333,78,0.15257352941176472,6,0.04199999999999998,1.0,0.5263157894736842,0.5172413793103449,2.0,2.0
2025-06-14,7,KIA,67,33,33,1,0.5,7.0,5승0무5패,1승,19-1-14,14-0-19,2025,5.0,0.0,5.0,0.5,19.0,1.0,14.0,0.5588235294117647,14.0,0.0,19.0,0.42424242424242425,1,1,0.4652777777777778,77,0.13458110516934046,6,0.03699999999999998,0.0,0.5263157894736842,0.5333333333333333,2.0,2.0
2025-06-15,7,KIA,68,34,33,1,0.507,6.5,5승0무5패,2승,19-1-14,15-0-19,2025,5.0,0.0,5.0,0.5,19.0,1.0,14.0,0.5588235294117647,15.0,0.0,19.0,0.4411764705882353,1,2,0.4722222222222222,76,0.11764705882352944,6,0.043999999999999984,0.0,0.5263157894736842,0.5862068965517241,1.5,2.0
2025-06-17,7,KIA,69,35,33,1,0.515,6.5,6승0무4패,3승,20-1-14,15-0-19,2025,6.0,0.0,4.0,0.6,20.0,1.0,14.0,0.5714285714285714,15.0,0.0,19.0,0.4411764705882353,1,3,0.4791666666666667,75,0.13025210084033612,6,0.015000000000000013,-3.0,0.5789473684210527,0.5862068965517241,1.0,1.0
2025-06-18,5,KIA,70,36,33,1,0.522,5.5,6승0무4패,4승,21-1-14,15-0-19,2025,6.0,0.0,4.0,0.6,21.0,1.0,14.0,0.5833333333333334,15.0,0.0,19.0,0.4411764705882353,1,4,0.4861111111111111,74,0.1421568627450981,6,0.02200000000000002,-1.0,0.631578947368421,0.6206896551724138,0.0,0.0
2025-06-19,5,KIA,71,37,33,1,0.529,4.5,7승0무3패,5승,22-1-14,15-0-19,2025,7.0,0.0,3.0,0.7,22.0,1.0,14.0,0.5945945945945946,15.0,0.0,19.0,0.4411764705882353,1,5,0.4930555555555556,73,0.15341812400635935,6,0.040000000000000036,0.0,0.631578947368421,0.6206896551724138,0.0,0.0
2025-06-20,4,KIA,71,37,33,1,0.529,4.5,7승0무3패,5승,22-1-14,15-0-19,2025,7.0,0.0,3.0,0.7,22.0,1.0,14.0,0.5945945945945946,15.0,0.0,19.0,0.4411764705882353,1,5,0.4930555555555556,73,0.15341812400635935,6,0.051000000000000045,4.0,0.631578947368421,0.6206896551724138,0.0,1.0
2025-06-21,4,KIA,72,37,33,2,0.529,4.5,6승1무3패,5승,22-1-14,15-1-19,2025,6.0,1.0,3.0,0.6,22.0,1.0,14.0,0.5945945945945946,15.0,1.0,19.0,0.42857142857142855,1,5,0.5,72,0.16602316602316608,6,0.040000000000000036,3.0,0.6111111111111112,0.6206896551724138,0.0,1.0
2025-06-22,4,KIA,73,38,33,2,0.535,4.5,7승1무2패,6승,22-1-14,16-1-19,2025,7.0,1.0,2.0,0.7,22.0,1.0,14.0,0.5945945945945946,16.0,1.0,19.0,0.4444444444444444,1,6,0.5069444444444444,71,0.1501501501501502,6,0.03500000000000003,0.0,0.631578947368421,0.6071428571428571,-1.0,0.0
2025-06-24,4,KIA,74,38,34,2,0.528,5.0,6승1무3패,1패,22-1-14,16-1-20,2025,6.0,1.0,3.0,0.6,22.0,1.0,14.0,0.5945945945945946,16.0,1.0,20.0,0.43243243243243246,-1,1,0.5138888888888888,70,0.16216216216216217,6,0.04800000000000004,4.0,0.631578947368421,0.5714285714285714,-0.5,0.0
2025-06-25,4,KIA,75,39,34,2,0.534,4.0,7승1무2패,1승,22-1-14,17-1-20,2025,7.0,1.0,2.0,0.7,22.0,1.0,14.0,0.5945945945945946,17.0,1.0,20.0,0.4473684210526316,1,1,0.5208333333333334,69,0.14722617354196305,6,0.05400000000000005,4.0,0.6842105263157895,0.6071428571428571,-0.5,0.0
2025-06-26,4,KIA,76,39,34,3,0.534,4.5,7승2무1패,1승,22-1-14,17-2-20,2025,7.0,2.0,1.0,0.7,22.0,1.0,14.0,0.5945945945945946,17.0,2.0,20.0,0.4358974358974359,1,1,0.5277777777777778,68,0.15869715869715872,6,0.04400000000000004,4.0,0.6666666666666666,0.6296296296296297,-1.0,0.0
2025-06-27,4,KIA,77,39,35,3,0.527,4.5,6승2무2패,1패,22-1-14,17-2-21,2025,6.0,2.0,2.0,0.6,22.0,1.0,14.0,0.5945945945945946,17.0,2.0,21.0,0.425,-1,1,0.5347222222222222,67,0.16959459459459464,6,0.027000000000000024,3.0,0.6111111111111112,0.5925925925925926,-0.5,0.0
2025-06-28,4,KIA,78,40,35,3,0.533,4.5,6승2무2패,1승,22-1-14,18-2-21,2025,6.0,2.0,2.0,0.6,22.0,1.0,14.0,0.5945945945945946,18.0,2.0,21.0,0.43902439024390244,1,1,0.5416666666666666,66,0.1555702043506922,6,0.03300000000000003,3.0,0.6111111111111112,0.5925925925925926,-0.5,0.0
2025-06-29,4,KIA,79,41,35,3,0.539,3.5,6승2무2패,2승,22-1-14,19-2-21,2025,6.0,2.0,2.0,0.6,22.0,1.0,14.0,0.5945945945945946,19.0,2.0,21.0,0.4523809523809524,1,2,0.5486111111111112,65,0.14221364221364224,6,0.04800000000000004,3.0,0.6666666666666666,0.6296296296296297,-1.5,0.0
