날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20200520,8,삼성,14,5,9,0,0.357,6.5,4승0무6패,1승,3-0-5,2-0-4
20200520,8,한화,14,5,9,0,0.357,6.5,3승0무7패,2패,3-0-3,2-0-6
20200520,10,SK,13,2,11,0,0.154,9,1승0무9패,1승,1-0-5,1-0-6
20200521,1,NC,14,12,2,0,0.857,0,8승0무2패,1승,4-0-1,8-0-1
20200521,2,LG,14,9,5,0,0.643,3,8승0무2패,1승,6-0-3,3-0-2
20200521,3,키움,15,9,6,0,0.600,3.5,5승0무5패,1승,6-0-3,3-0-3
20200521,4,두산,14,8,6,0,0.571,4,6승0무4패,1패,2-0-3,6-0-3
20200521,5,KIA,15,8,7,0,0.533,4.5,7승0무3패,3승,5-0-4,3-0-3
20200521,6,롯데,14,7,7,0,0.500,5,3승0무7패,4패,3-0-2,4-0-5
20200521,7,KT,14,6,8,0,0.429,6,5승0무5패,1패,5-0-4,1-0-4
20200521,8,한화,15,6,9,0,0.400,6.5,4승0무6패,1승,3-0-3,3-0-6
20200521,9,삼성,15,5,10,0,0.333,7.5,3승0무7패,1패,3-0-6,2-0-4
20200521,10,SK,14,2,12,0,0.143,10,1승0무9패,1패,1-0-5,1-0-7
20200522,1,NC,15,12,3,0,0.800,0,8승0무2패,1패,4-0-2,8-0-1
20200522,2,LG,15,10,5,0,0.667,2,8승0무2패,2승,7-0-3,3-0-2
20200522,3,두산,15,9,6,0,0.600,3,6승0무4패,1승,2-0-3,7-0-3
20200522,4,키움,16,9,7,0,0.563,3.5,4승0무6패,1패,6-0-3,3-0-4
20200522,4,KIA,16,9,7,0,0.563,3.5,7승0무3패,4승,5-0-4,4-0-3
20200522,6,롯데,15,8,7,0,0.533,4,3승0무7패,1승,4-0-2,4-0-5
20200522,7,한화,16,7,9,0,0.438,5.5,5승0무5패,2승,3-0-3,4-0-6
20200522,8,KT,15,6,9,0,0.400,6,5승0무5패,2패,5-0-4,1-0-5
20200522,9,삼성,16,5,11,0,0.313,7.5,3승0무7패,2패,3-0-7,2-0-4
20200522,10,SK,15,2,13,0,0.133,10,1승0무9패,2패,1-0-6,1-0-7
20200523,1,NC,16,13,3,0,0.813,0,8승0무2패,1승,5-0-2,8-0-1
20200523,2,두산,16,10,6,0,0.625,3,6승0무4패,2승,2-0-3,8-0-3
20200523,2,LG,16,10,6,0,0.625,3,7승0무3패,1패,7-0-4,3-0-2
20200523,4,키움,17,10,7,0,0.588,3.5,4승0무6패,1승,6-0-3,4-0-4
20200523,4,KIA,17,10,7,0,0.588,3.5,7승0무3패,5승,5-0-4,5-0-3
20200523,6,롯데,16,8,8,0,0.500,5,3승0무7패,1패,4-0-3,4-0-5
20200523,7,KT,16,7,9,0,0.438,6,6승0무4패,1승,5-0-4,2-0-5
20200523,8,한화,17,7,10,0,0.412,6.5,5승0무5패,1패,3-0-3,4-0-7
20200523,9,삼성,17,5,12,0,0.294,8.5,3승0무7패,3패,3-0-8,2-0-4
20200523,10,SK,16,2,14,0,0.125,11,1승0무9패,3패,1-0-7,1-0-7
20200524,1,NC,17,14,3,0,0.824,0,8승0무2패,2승,6-0-2,8-0-1
20200524,2,LG,17,11,6,0,0.647,3,7승0무3패,1승,8-0-4,3-0-2
20200524,3,두산,17,10,7,0,0.588,4,6승0무4패,1패,2-0-3,8-0-4
20200524,4,키움,18,10,8,0,0.556,4.5,4승0무6패,1패,6-0-3,4-0-5
20200524,4,KIA,18,10,8,0,0.556,4.5,6승0무4패,1패,5-0-4,5-0-4
20200524,6,롯데,17,9,8,0,0.529,5,3승0무7패,1승,5-0-3,4-0-5
20200524,7,KT,17,7,10,0,0.412,7,6승0무4패,1패,5-0-4,2-0-6
20200524,8,한화,18,7,11,0,0.389,7.5,5승0무5패,2패,3-0-3,4-0-8
20200524,9,삼성,18,6,12,0,0.333,8.5,3승0무7패,1승,4-0-8,2-0-4
20200524,10,SK,17,3,14,0,0.176,11,2승0무8패,1승,2-0-7,1-0-7
20200526,1,NC,18,15,3,0,0.833,0,8승0무2패,3승,7-0-2,8-0-1
20200526,2,LG,18,12,6,0,0.667,3,7승0무3패,2승,8-0-4,4-0-2
20200526,3,두산,18,11,7,0,0.611,4,6승0무4패,1승,3-0-3,8-0-4
20200526,4,KIA,19,11,8,0,0.579,4.5,7승0무3패,1승,5-0-4,6-0-4
20200526,5,롯데,18,10,8,0,0.556,5,4승0무6패,2승,6-0-3,4-0-5
20200526,6,키움,19,10,9,0,0.526,5.5,4승0무6패,2패,6-0-3,4-0-6
20200526,7,KT,18,7,11,0,0.389,8,6승0무4패,2패,5-0-5,2-0-6
20200526,8,한화,19,7,12,0,0.368,8.5,4승0무6패,3패,3-0-4,4-0-8
20200526,9,삼성,19,6,13,0,0.316,9.5,2승0무8패,1패,4-0-8,2-0-5
20200526,10,SK,18,3,15,0,0.167,12,2승0무8패,1패,2-0-7,1-0-8
20200527,1,NC,19,16,3,0,0.842,0,8승0무2패,4승,8-0-2,8-0-1
20200527,2,LG,19,13,6,0,0.684,3,7승0무3패,3승,8-0-4,5-0-2
20200527,3,두산,19,12,7,0,0.632,4,6승0무4패,2승,4-0-3,8-0-4
20200527,4,KIA,20,11,9,0,0.550,5.5,7승0무3패,1패,5-0-4,6-0-5
20200527,5,롯데,19,10,9,0,0.526,6,4승0무6패,1패,6-0-4,4-0-5
20200527,6,키움,20,10,10,0,0.500,6.5,4승0무6패,3패,6-0-3,4-0-7
20200527,7,KT,19,8,11,0,0.421,8,6승0무4패,1승,6-0-5,2-0-6
20200527,8,삼성,20,7,13,0,0.350,9.5,3승0무7패,1승,4-0-8,3-0-5
20200527,8,한화,20,7,13,0,0.350,9.5,3승0무7패,4패,3-0-5,4-0-8
20200527,10,SK,19,3,16,0,0.158,13,2승0무8패,2패,2-0-7,1-0-9
20200528,1,NC,20,17,3,0,0.850,0,8승0무2패,5승,9-0-2,8-0-1
20200528,2,LG,20,14,6,0,0.700,3,7승0무3패,4승,8-0-4,6-0-2
20200528,3,두산,20,12,8,0,0.600,5,6승0무4패,1패,4-0-4,8-0-4
20200528,4,KIA,21,11,10,0,0.524,6.5,6승0무4패,2패,5-0-4,6-0-6
20200528,5,롯데,20,10,10,0,0.500,7,3승0무7패,2패,6-0-5,4-0-5
20200528,6,키움,21,10,11,0,0.476,7.5,4승0무6패,4패,6-0-3,4-0-8
20200528,7,KT,20,9,11,0,0.450,8,6승0무4패,2승,7-0-5,2-0-6
20200528,8,삼성,21,8,13,0,0.381,9.5,4승0무6패,2승,4-0-8,4-0-5
20200528,9,한화,21,7,14,0,0.333,10.5,3승0무7패,5패,3-0-6,4-0-8
20200528,10,SK,20,4,16,0,0.200,13,3승0무7패,1승,2-0-7,2-0-9
20200529,1,NC,21,17,4,0,0.810,0,7승0무3패,1패,9-0-2,8-0-2
20200529,2,LG,21,15,6,0,0.714,2,8승0무2패,5승,8-0-4,7-0-2
20200529,3,두산,21,13,8,0,0.619,4,6승0무4패,1승,5-0-4,8-0-4
20200529,4,키움,22,11,11,0,0.500,6.5,4승0무6패,1승,7-0-3,4-0-8
20200529,4,KIA,22,11,11,0,0.500,6.5,6승0무4패,3패,5-0-5,6-0-6
20200529,6,롯데,21,10,11,0,0.476,7,3승0무7패,3패,6-0-5,4-0-6
20200529,7,KT,21,9,12,0,0.429,8,5승0무5패,1패,7-0-5,2-0-7
20200529,8,삼성,22,9,13,0,0.409,8.5,5승0무5패,3승,5-0-8,4-0-5
20200529,9,한화,22,7,15,0,0.318,10.5,2승0무8패,6패,3-0-6,4-0-9
20200529,10,SK,21,5,16,0,0.238,12,4승0무6패,2승,3-0-7,2-0-9
20200530,1,NC,22,17,5,0,0.773,0,6승0무4패,2패,9-0-2,8-0-3
20200530,2,LG,22,15,7,0,0.682,2,7승0무3패,1패,8-0-4,7-0-3
20200530,3,두산,22,14,8,0,0.636,3,7승0무3패,2승,6-0-4,8-0-4
20200530,4,키움,23,12,11,0,0.522,5.5,4승0무6패,2승,8-0-3,4-0-8
20200530,4,KIA,23,12,11,0,0.522,5.5,6승0무4패,1승,6-0-5,6-0-6
20200530,6,롯데,22,10,12,0,0.455,7,3승0무7패,4패,6-0-5,4-0-7
20200530,7,삼성,23,10,13,0,0.435,7.5,6승0무4패,4승,6-0-8,4-0-5
20200530,8,KT,22,9,13,0,0.409,8,4승0무6패,2패,7-0-5,2-0-8
20200530,9,한화,23,7,16,0,0.304,10.5,2승0무8패,7패,3-0-6,4-0-10
20200530,10,SK,22,6,16,0,0.273,11,5승0무5패,3승,4-0-7,2-0-9
20200531,1,NC,23,18,5,0,0.783,0,7승0무3패,1승,9-0-2,9-0-3
20200531,2,LG,23,16,7,0,0.696,2,8승0무2패,1승,8-0-4,8-0-3
20200531,3,두산,23,14,9,0,0.609,4,6승0무4패,1패,6-0-5,8-0-4
20200531,4,키움,24,12,12,0,0.500,6.5,4승0무6패,1패,8-0-4,4-0-8
20200531,4,KIA,24,12,12,0,0.500,6.5,5승0무5패,1패,6-0-6,6-0-6
20200531,6,롯데,23,11,12,0,0.478,7,4승0무6패,1승,6-0-5,5-0-7
20200531,7,KT,23,10,13,0,0.435,8,4승0무6패,1승,7-0-5,3-0-8
20200531,8,삼성,24,10,14,0,0.417,8.5,5승0무5패,1패,6-0-9,4-0-5
20200531,9,SK,23,7,16,0,0.304,11,5승0무5패,4승,5-0-7,2-0-9
20200531,10,한화,24,7,17,0,0.292,11.5,2승0무8패,8패,3-0-6,4-0-11
20200602,1,NC,24,18,6,0,0.750,0,6승0무4패,1패,9-0-3,9-0-3
20200602,2,LG,24,16,8,0,0.667,2,7승0무3패,1패,8-0-5,8-0-3
20200602,3,두산,24,15,9,0,0.625,3,7승0무3패,1승,6-0-5,9-0-4
20200602,4,키움,25,13,12,0,0.520,5.5,4승0무6패,1승,8-0-4,5-0-8
20200602,4,KIA,25,13,12,0,0.520,5.5,5승0무5패,1승,7-0-6,6-0-6
20200602,6,롯데,24,11,13,0,0.458,7,4승0무6패,1패,6-0-5,5-0-8
20200602,7,삼성,25,11,14,0,0.440,7.5,6승0무4패,1승,6-0-9,5-0-5
20200602,8,KT,24,10,14,0,0.417,8,4승0무6패,1패,7-0-6,3-0-8
20200602,9,SK,24,8,16,0,0.333,10,6승0무4패,5승,5-0-7,3-0-9
20200602,10,한화,25,7,18,0,0.280,11.5,1승0무9패,9패,3-0-7,4-0-11
20200603,1,NC,25,19,6,0,0.760,0,7승0무3패,1승,10-0-3,9-0-3
20200603,2,LG,25,16,9,0,0.640,3,6승0무4패,2패,8-0-6,8-0-3
20200603,3,두산,25,15,10,0,0.600,4,6승0무4패,1패,6-0-5,9-0-5
20200603,4,키움,26,14,12,0,0.538,5.5,5승0무5패,2승,8-0-4,6-0-8
20200603,4,KIA,26,14,12,0,0.538,5.5,5승0무5패,2승,8-0-6,6-0-6
20200603,6,삼성,26,12,14,0,0.462,7.5,7승0무3패,2승,6-0-9,6-0-5
20200603,7,KT,25,11,14,0,0.440,8,5승0무5패,1승,8-0-6,3-0-8
20200603,7,롯데,25,11,14,0,0.440,8,3승0무7패,2패,6-0-5,5-0-9
20200603,9,SK,25,8,17,0,0.320,11,6승0무4패,1패,5-0-7,3-0-10
20200603,10,한화,26,7,19,0,0.269,12.5,0승0무10패,10패,3-0-8,4-0-11
20200604,1,NC,26,20,6,0,0.769,0,7승0무3패,2승,11-0-3,9-0-3
20200604,2,LG,26,17,9,0,0.654,3,7승0무3패,1승,9-0-6,8-0-3
20200604,3,두산,26,16,10,0,0.615,4,6승0무4패,1승,6-0-5,10-0-5
20200604,4,키움,27,15,12,0,0.556,5.5,5승0무5패,3승,8-0-4,7-0-8
20200604,4,KIA,27,15,12,0,0.556,5.5,5승0무5패,3승,9-0-6,6-0-6
20200604,6,삼성,27,12,15,0,0.444,8.5,7승0무3패,1패,6-0-9,6-0-6
20200604,7,KT,26,11,15,0,0.423,9,4승0무6패,1패,8-0-7,3-0-8
20200604,7,롯데,26,11,15,0,0.423,9,3승0무7패,3패,6-0-5,5-0-10
20200604,9,SK,26,8,18,0,0.308,12,6승0무4패,2패,5-0-7,3-0-11
20200604,10,한화,27,7,20,0,0.259,13.5,0승0무10패,11패,3-0-9,4-0-11
20200605,1,NC,27,21,6,0,0.778,0,7승0무3패,3승,11-0-3,10-0-3
20200605,2,두산,27,17,10,0,0.630,4,7승0무3패,2승,7-0-5,10-0-5
20200605,2,LG,27,17,10,0,0.630,4,6승0무4패,1패,9-0-6,8-0-4
20200605,4,키움,28,16,12,0,0.571,5.5,6승0무4패,4승,9-0-4,7-0-8
20200605,5,KIA,28,15,13,0,0.536,6.5,5승0무5패,1패,9-0-6,6-0-7
20200605,6,롯데,27,12,15,0,0.444,9,3승0무7패,1승,7-0-5,5-0-10
20200605,7,삼성,28,12,16,0,0.429,9.5,6승0무4패,2패,6-0-9,6-0-7
20200605,8,KT,27,11,16,0,0.407,10,4승0무6패,2패,8-0-7,3-0-9
20200605,9,SK,27,9,18,0,0.333,12,6승0무4패,1승,6-0-7,3-0-11
20200605,10,한화,28,7,21,0,0.250,14.5,0승0무10패,12패,3-0-10,4-0-11
20200606,1,NC,28,22,6,0,0.786,0,7승0무3패,4승,11-0-3,11-0-3
20200606,2,두산,28,18,10,0,0.643,4,7승0무3패,3승,8-0-5,10-0-5
20200606,3,LG,28,17,11,0,0.607,5,5승0무5패,2패,9-0-6,8-0-5
20200606,4,키움,29,17,12,0,0.586,5.5,7승0무3패,5승,10-0-4,7-0-8
20200606,5,KIA,29,15,14,0,0.517,7.5,4승0무6패,2패,9-0-6,6-0-8
20200606,6,롯데,28,13,15,0,0.464,9,3승0무7패,2승,8-0-5,5-0-10
20200606,7,삼성,29,12,17,0,0.414,10.5,6승0무4패,3패,6-0-9,6-0-8
20200606,8,KT,28,11,17,0,0.393,11,4승0무6패,3패,8-0-7,3-0-10
20200606,9,SK,28,10,18,0,0.357,12,7승0무3패,2승,7-0-7,3-0-11
20200606,10,한화,29,7,22,0,0.241,15.5,0승0무10패,13패,3-0-11,4-0-11
20200607,1,NC,29,23,6,0,0.793,0,7승0무3패,5승,11-0-3,12-0-3
20200607,2,두산,29,19,10,0,0.655,4,7승0무3패,4승,9-0-5,10-0-5
20200607,3,LG,29,18,11,0,0.621,5,5승0무5패,1승,9-0-6,9-0-5
20200607,4,키움,30,17,13,0,0.567,6.5,7승0무3패,1패,10-0-5,7-0-8
20200607,5,KIA,30,15,15,0,0.500,8.5,4승0무6패,3패,9-0-6,6-0-9
20200607,6,롯데,29,14,15,0,0.483,9,4승0무6패,3승,9-0-5,5-0-10
20200607,7,삼성,30,13,17,0,0.433,10.5,6승0무4패,1승,6-0-9,7-0-8
20200607,8,KT,29,11,18,0,0.379,12,3승0무7패,4패,8-0-7,3-0-11
20200607,9,SK,29,10,19,0,0.345,13,7승0무3패,1패,7-0-8,3-0-11
20200607,10,한화,30,7,23,0,0.233,16.5,0승0무10패,14패,3-0-12,4-0-11
20200609,1,NC,30,24,6,0,0.800,0,7승0무3패,6승,12-0-3,12-0-3
20200609,2,두산,30,19,11,0,0.633,5,7승0무3패,1패,9-0-5,10-0-6
