날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20160827,4,KIA,116,57,58,1,0.496,16.5,5승0무5패,3승,30-0-27,27-1-31
20160827,5,LG,115,56,58,1,0.491,17,6승0무4패,3승,31-1-24,25-0-34
20160827,6,SK,119,58,61,0,0.487,17.5,4승0무6패,2패,29-0-32,29-0-29
20160827,7,한화,115,51,61,3,0.455,21,4승0무6패,2승,28-2-26,23-1-35
20160827,8,롯데,115,51,64,0,0.443,22.5,3승0무7패,3패,30-0-25,21-0-39
20160827,9,삼성,114,50,63,1,0.442,22.5,5승0무5패,1승,25-0-31,25-1-32
20160827,10,KT,113,43,68,2,0.387,28.5,4승0무6패,1패,22-0-36,21-2-32
20160828,1,두산,118,75,42,1,0.641,0,7승0무3패,1승,37-1-22,38-0-20
20160828,2,NC,110,64,44,2,0.593,6.5,5승0무5패,2패,29-2-21,35-0-23
20160828,3,넥센,116,65,50,1,0.565,9,7승0무3패,1승,38-0-26,27-1-24
20160828,4,KIA,117,57,59,1,0.491,17.5,5승0무5패,1패,30-0-28,27-1-31
20160828,5,LG,116,56,59,1,0.487,18,6승0무4패,1패,31-1-25,25-0-34
20160828,6,SK,120,58,62,0,0.483,18.5,3승0무7패,3패,29-0-33,29-0-29
20160828,7,한화,116,52,61,3,0.460,21,5승0무5패,3승,28-2-26,24-1-35
20160828,8,롯데,115,51,64,0,0.443,23,3승0무7패,3패,30-0-25,21-0-39
20160828,9,삼성,114,50,63,1,0.442,23,5승0무5패,1승,25-0-31,25-1-32
20160828,10,KT,114,44,68,2,0.393,28.5,4승0무6패,1승,22-0-36,22-2-32
20160830,1,두산,119,76,42,1,0.644,0,7승0무3패,2승,38-1-22,38-0-20
20160830,2,NC,111,65,44,2,0.596,6.5,5승0무5패,1승,29-2-21,36-0-23
20160830,3,넥센,117,65,51,1,0.560,10,6승0무4패,1패,38-0-26,27-1-25
20160830,4,SK,121,59,62,0,0.488,18.5,4승0무6패,1승,29-0-33,30-0-29
20160830,5,KIA,118,57,60,1,0.487,18.5,5승0무5패,2패,30-0-29,27-1-31
20160830,6,LG,117,56,60,1,0.483,19,6승0무4패,2패,31-1-25,25-0-35
20160830,7,한화,117,52,62,3,0.456,22,5승0무5패,1패,28-2-26,24-1-36
20160830,8,롯데,116,52,64,0,0.448,23,4승0무6패,1승,31-0-25,21-0-39
20160830,9,삼성,115,51,63,1,0.447,23,5승0무5패,2승,26-0-31,25-1-32
20160830,10,KT,115,44,69,2,0.389,29.5,4승0무6패,1패,22-0-37,22-2-32
20160831,1,두산,119,76,42,1,0.644,0,7승0무3패,2승,38-1-22,38-0-20
20160831,2,NC,112,66,44,2,0.600,6,6승0무4패,2승,29-2-21,37-0-23
20160831,3,넥센,118,66,51,1,0.564,9.5,6승0무4패,1승,38-0-26,28-1-25
20160831,4,KIA,119,58,60,1,0.492,18,6승0무4패,1승,31-0-29,27-1-31
20160831,5,SK,122,59,63,0,0.484,19,4승0무6패,1패,29-0-33,30-0-30
20160831,6,LG,118,56,61,1,0.479,19.5,5승0무5패,3패,31-1-25,25-0-36
20160831,7,한화,117,52,62,3,0.456,22,5승0무5패,1패,28-2-26,24-1-36
20160831,8,롯데,117,53,64,0,0.453,22.5,5승0무5패,2승,32-0-25,21-0-39
20160831,9,삼성,116,51,64,1,0.443,23.5,5승0무5패,1패,26-0-32,25-1-32
20160831,10,KT,116,44,70,2,0.386,30,4승0무6패,2패,22-0-38,22-2-32
20160901,1,두산,120,77,42,1,0.647,0,7승0무3패,3승,39-1-22,38-0-20
20160901,2,NC,113,67,44,2,0.604,6,6승0무4패,3승,29-2-21,38-0-23
20160901,3,넥센,119,67,51,1,0.568,9.5,6승0무4패,2승,39-0-26,28-1-25
20160901,4,KIA,120,59,60,1,0.496,18,6승0무4패,2승,31-0-29,28-1-31
20160901,5,LG,119,57,61,1,0.483,19.5,6승0무4패,1승,31-1-25,26-0-36
20160901,6,SK,123,59,64,0,0.480,20,3승0무7패,2패,29-0-33,30-0-31
20160901,7,한화,118,52,63,3,0.452,23,4승0무6패,2패,28-2-27,24-1-36
20160901,8,롯데,118,53,65,0,0.449,23.5,4승0무6패,1패,32-0-26,21-0-39
20160901,9,삼성,117,51,65,1,0.440,24.5,4승0무6패,2패,26-0-33,25-1-32
20160901,10,KT,117,44,71,2,0.383,31,3승0무7패,3패,22-0-38,22-2-33
20160902,1,두산,121,78,42,1,0.650,0,7승0무3패,4승,40-1-22,38-0-20
20160902,2,NC,113,67,44,2,0.604,6.5,6승0무4패,3승,29-2-21,38-0-23
20160902,3,넥센,120,68,51,1,0.571,9.5,7승0무3패,3승,40-0-26,28-1-25
20160902,4,KIA,120,59,60,1,0.496,18.5,6승0무4패,2승,31-0-29,28-1-31
20160902,5,LG,120,57,62,1,0.479,20.5,5승0무5패,1패,31-1-25,26-0-37
20160902,6,SK,124,59,65,0,0.476,21,3승0무7패,3패,29-0-33,30-0-32
20160902,7,한화,119,53,63,3,0.457,23,5승0무5패,1승,29-2-27,24-1-36
20160902,8,롯데,118,53,65,0,0.449,24,4승0무6패,1패,32-0-26,21-0-39
20160902,9,삼성,117,51,65,1,0.440,25,4승0무6패,2패,26-0-33,25-1-32
20160902,10,KT,118,44,72,2,0.379,32,3승0무7패,4패,22-0-38,22-2-34
20160903,1,두산,122,78,43,1,0.645,0,6승0무4패,1패,40-1-23,38-0-20
20160903,2,NC,114,67,45,2,0.598,6.5,6승0무4패,1패,29-2-22,38-0-23
20160903,3,넥센,121,68,52,1,0.567,9.5,6승0무4패,1패,40-0-27,28-1-25
20160903,4,KIA,121,59,61,1,0.492,18.5,5승0무5패,1패,31-0-30,28-1-31
20160903,5,SK,125,60,65,0,0.480,20,4승0무6패,1승,29-0-33,31-0-32
20160903,6,LG,121,57,63,1,0.475,20.5,4승0무6패,2패,31-1-25,26-0-38
20160903,7,한화,120,54,63,3,0.462,22,6승0무4패,2승,29-2-27,25-1-36
20160903,8,롯데,119,54,65,0,0.454,23,5승0무5패,1승,32-0-26,22-0-39
20160903,9,삼성,118,52,65,1,0.444,24,4승0무6패,1승,26-0-33,26-1-32
20160903,10,KT,119,45,72,2,0.385,31,4승0무6패,1승,23-0-38,22-2-34
20160904,1,두산,123,79,43,1,0.648,0,7승0무3패,1승,41-1-23,38-0-20
20160904,2,NC,115,67,46,2,0.593,7.5,5승0무5패,2패,29-2-23,38-0-23
20160904,3,넥센,122,69,52,1,0.570,9.5,6승0무4패,1승,41-0-27,28-1-25
20160904,4,KIA,122,60,61,1,0.496,18.5,6승0무4패,1승,32-0-30,28-1-31
20160904,5,SK,126,61,65,0,0.484,20,4승0무6패,2승,29-0-33,32-0-32
20160904,6,LG,122,57,64,1,0.471,21.5,4승0무6패,3패,31-1-25,26-0-39
20160904,7,한화,121,54,64,3,0.458,23,5승0무5패,1패,29-2-27,25-1-37
20160904,8,롯데,120,54,66,0,0.450,24,5승0무5패,1패,32-0-26,22-0-40
20160904,9,삼성,119,52,66,1,0.441,25,4승0무6패,1패,26-0-33,26-1-33
20160904,10,KT,120,46,72,2,0.390,31,4승0무6패,2승,24-0-38,22-2-34
20160905,1,두산,123,79,43,1,0.648,0,7승0무3패,1승,41-1-23,38-0-20
20160905,2,NC,115,67,46,2,0.593,7.5,5승0무5패,2패,29-2-23,38-0-23
20160905,3,넥센,122,69,52,1,0.570,9.5,6승0무4패,1승,41-0-27,28-1-25
20160905,4,KIA,122,60,61,1,0.496,18.5,6승0무4패,1승,32-0-30,28-1-31
20160905,5,SK,126,61,65,0,0.484,20,4승0무6패,2승,29-0-33,32-0-32
20160905,6,LG,122,57,64,1,0.471,21.5,4승0무6패,3패,31-1-25,26-0-39
20160905,7,한화,121,54,64,3,0.458,23,5승0무5패,1패,29-2-27,25-1-37
20160905,8,롯데,120,54,66,0,0.450,24,5승0무5패,1패,32-0-26,22-0-40
20160905,9,삼성,119,52,66,1,0.441,25,4승0무6패,1패,26-0-33,26-1-33
20160905,10,KT,120,46,72,2,0.390,31,4승0무6패,2승,24-0-38,22-2-34
20160906,1,두산,124,79,44,1,0.642,0,7승0무3패,1패,41-1-23,38-0-21
20160906,2,NC,116,68,46,2,0.596,6.5,5승0무5패,1승,30-2-23,38-0-23
20160906,3,넥센,123,69,53,1,0.566,9.5,5승0무5패,1패,41-0-27,28-1-26
20160906,4,KIA,123,60,62,1,0.492,18.5,6승0무4패,1패,32-0-30,28-1-32
20160906,5,SK,127,62,65,0,0.488,19,4승0무6패,3승,30-0-33,32-0-32
20160906,6,LG,123,58,64,1,0.475,20.5,4승0무6패,1승,32-1-25,26-0-39
20160906,7,롯데,121,55,66,0,0.455,23,5승0무5패,1승,33-0-26,22-0-40
20160906,8,한화,122,54,65,3,0.454,23,5승0무5패,2패,29-2-27,25-1-38
20160906,9,삼성,120,53,66,1,0.445,24,5승0무5패,1승,27-0-33,26-1-33
20160906,10,KT,121,46,73,2,0.387,31,4승0무6패,1패,24-0-38,22-2-35
20160907,1,두산,125,80,44,1,0.645,0,7승0무3패,1승,41-1-23,39-0-21
20160907,2,NC,117,69,46,2,0.600,6.5,6승0무4패,2승,31-2-23,38-0-23
20160907,3,넥센,124,69,54,1,0.561,10.5,5승0무5패,2패,41-0-27,28-1-27
20160907,4,SK,128,63,65,0,0.492,19,5승0무5패,4승,31-0-33,32-0-32
20160907,5,KIA,124,60,63,1,0.488,19.5,5승0무5패,2패,32-0-30,28-1-33
20160907,6,LG,124,59,64,1,0.480,20.5,4승0무6패,2승,33-1-25,26-0-39
20160907,7,롯데,122,55,67,0,0.451,24,4승0무6패,1패,33-0-27,22-0-40
20160907,8,한화,123,54,66,3,0.450,24,5승0무5패,3패,29-2-27,25-1-39
20160907,9,삼성,121,53,67,1,0.442,25,4승0무6패,1패,27-0-34,26-1-33
20160907,10,KT,122,47,73,2,0.392,31,4승0무6패,1승,24-0-38,23-2-35
20160908,1,두산,126,81,44,1,0.648,0,7승0무3패,2승,41-1-23,40-0-21
20160908,2,NC,118,69,47,2,0.595,7.5,5승0무5패,1패,31-2-23,38-0-24
20160908,3,넥센,125,69,55,1,0.556,11.5,5승0무5패,3패,41-0-27,28-1-28
20160908,4,SK,129,64,65,0,0.496,19,6승0무4패,5승,32-0-33,32-0-32
20160908,5,KIA,125,61,63,1,0.492,19.5,5승0무5패,1승,33-0-30,28-1-33
20160908,6,LG,125,59,65,1,0.476,21.5,3승0무7패,1패,33-1-26,26-0-39
20160908,7,롯데,123,56,67,0,0.455,24,5승0무5패,1승,34-0-27,22-0-40
20160908,8,한화,124,55,66,3,0.455,24,5승0무5패,1승,30-2-27,25-1-39
20160908,9,삼성,122,53,68,1,0.438,26,4승0무6패,2패,27-0-34,26-1-34
20160908,10,KT,123,47,74,2,0.388,32,4승0무6패,1패,24-0-38,23-2-36
20160909,1,두산,127,81,45,1,0.643,0,7승0무3패,1패,41-1-23,40-0-22
20160909,2,NC,119,70,47,2,0.598,6.5,6승0무4패,1승,31-2-23,39-0-24
20160909,3,넥센,126,69,56,1,0.552,11.5,4승0무6패,4패,41-0-27,28-1-29
20160909,4,SK,130,65,65,0,0.500,18,7승0무3패,6승,33-0-33,32-0-32
20160909,5,KIA,126,61,64,1,0.488,19.5,4승0무6패,1패,33-0-31,28-1-33
20160909,6,LG,126,60,65,1,0.480,20.5,4승0무6패,1승,34-1-26,26-0-39
20160909,7,한화,125,56,66,3,0.459,23,5승0무5패,2승,31-2-27,25-1-39
20160909,8,롯데,124,56,68,0,0.452,24,5승0무5패,1패,34-0-28,22-0-40
20160909,9,삼성,123,54,68,1,0.443,25,5승0무5패,1승,27-0-34,27-1-34
20160909,10,KT,124,47,75,2,0.385,32,3승0무7패,2패,24-0-38,23-2-37
20160910,1,두산,128,81,46,1,0.638,0,6승0무4패,2패,41-1-23,40-0-23
20160910,2,NC,120,70,48,2,0.593,6.5,6승0무4패,1패,31-2-23,39-0-25
20160910,3,넥센,127,70,56,1,0.556,10.5,5승0무5패,1승,42-0-27,28-1-29
20160910,4,SK,131,65,66,0,0.496,18,6승0무4패,1패,33-0-33,32-0-33
20160910,5,KIA,127,61,65,1,0.484,19.5,4승0무6패,2패,33-0-31,28-1-34
20160910,5,LG,127,61,65,1,0.484,19.5,5승0무5패,2승,35-1-26,26-0-39
20160910,7,한화,126,57,66,3,0.463,22,5승0무5패,3승,32-2-27,25-1-39
20160910,8,롯데,125,56,69,0,0.448,24,5승0무5패,2패,34-0-28,22-0-41
20160910,9,삼성,124,55,68,1,0.447,24,5승0무5패,2승,28-0-34,27-1-34
20160910,10,KT,125,48,75,2,0.390,31,4승0무6패,1승,25-0-38,23-2-37
20160911,1,두산,129,82,46,1,0.641,0,6승0무4패,1승,41-1-23,41-0-23
20160911,2,NC,121,70,49,2,0.588,7.5,5승0무5패,2패,31-2-23,39-0-26
20160911,3,넥센,128,70,57,1,0.551,11.5,4승0무6패,1패,42-0-28,28-1-29
20160911,4,SK,132,65,67,0,0.492,19,6승0무4패,2패,33-0-33,32-0-34
20160911,5,KIA,128,62,65,1,0.488,19.5,5승0무5패,1승,33-0-31,29-1-34
20160911,5,LG,128,62,65,1,0.488,19.5,6승0무4패,3승,36-1-26,26-0-39
20160911,7,한화,127,58,66,3,0.468,22,6승0무4패,4승,33-2-27,25-1-39
20160911,8,삼성,125,56,68,1,0.452,24,5승0무5패,3승,29-0-34,27-1-34
20160911,9,롯데,126,56,70,0,0.444,25,4승0무6패,3패,34-0-28,22-0-42
20160911,10,KT,126,48,76,2,0.387,32,4승0무6패,1패,25-0-39,23-2-37
20160912,1,두산,129,82,46,1,0.641,0,6승0무4패,1승,41-1-23,41-0-23
20160912,2,NC,121,70,49,2,0.588,7.5,5승0무5패,2패,31-2-23,39-0-26
20160912,3,넥센,128,70,57,1,0.551,11.5,4승0무6패,1패,42-0-28,28-1-29
20160912,4,SK,132,65,67,0,0.492,19,6승0무4패,2패,33-0-33,32-0-34
20160912,5,KIA,128,62,65,1,0.488,19.5,5승0무5패,1승,33-0-31,29-1-34
20160912,5,LG,128,62,65,1,0.488,19.5,6승0무4패,3승,36-1-26,26-0-39
20160912,7,한화,127,58,66,3,0.468,22,6승0무4패,4승,33-2-27,25-1-39
20160912,8,삼성,125,56,68,1,0.452,24,5승0무5패,3승,29-0-34,27-1-34
20160912,9,롯데,126,56,70,0,0.444,25,4승0무6패,3패,34-0-28,22-0-42
20160912,10,KT,126,48,76,2,0.387,32,4승0무6패,1패,25-0-39,23-2-37
20160913,1,두산,130,83,46,1,0.643,0,6승0무4패,2승,42-1-23,41-0-23
20160913,2,NC,122,70,50,2,0.583,8.5,4승0무6패,3패,31-2-24,39-0-26
20160913,3,넥센,129,70,58,1,0.547,12.5,3승0무7패,2패,42-0-28,28-1-30
20160913,4,KIA,129,63,65,1,0.492,19.5,5승0무5패,2승,34-0-31,29-1-34
20160913,4,LG,129,63,65,1,0.492,19.5,6승0무4패,4승,36-1-26,27-0-39
20160913,6,SK,133,65,68,0,0.489,20,6승0무4패,3패,33-0-33,32-0-35
20160913,7,한화,128,59,66,3,0.472,22,7승0무3패,5승,33-2-27,26-1-39
20160913,8,롯데,127,57,70,0,0.449,25,4승0무6패,1승,34-0-28,23-0-42
20160913,9,삼성,126,56,69,1,0.448,25,5승0무5패,1패,29-0-35,27-1-34
20160913,10,KT,127,48,77,2,0.384,33,4승0무6패,2패,25-0-40,23-2-37
20160914,1,두산,131,84,46,1,0.646,0,6승0무4패,3승,43-1-23,41-0-23
20160914,2,NC,123,71,50,2,0.587,8.5,4승0무6패,1승,32-2-24,39-0-26
20160914,3,넥센,130,71,58,1,0.550,12.5,3승0무7패,1승,42-0-28,29-1-30
20160914,4,KIA,130,63,66,1,0.488,20.5,4승0무6패,1패,34-0-32,29-1-34
20160914,4,LG,130,63,66,1,0.488,20.5,6승0무4패,1패,36-1-26,27-0-40
20160914,6,SK,134,65,69,0,0.485,21,6승0무4패,4패,33-0-33,32-0-36
20160914,7,한화,129,59,67,3,0.468,23,6승0무4패,1패,33-2-27,26-1-40
20160914,8,롯데,128,58,70,0,0.453,25,5승0무5패,2승,34-0-28,24-0-42
20160914,9,삼성,127,57,69,1,0.452,25,6승0무4패,1승,30-0-35,27-1-34
20160914,10,KT,128,48,78,2,0.381,34,4승0무6패,3패,25-0-41,23-2-37
20160915,1,두산,132,85,46,1,0.649,0,7승0무3패,4승,43-1-23,42-0-23
20160915,2,NC,124,71,51,2,0.582,9.5,4승0무6패,1패,32-2-25,39-0-26
20160915,3,넥센,131,72,58,1,0.554,12.5,4승0무6패,2승,43-0-28,29-1-30
20160915,4,LG,131,64,66,1,0.492,20.5,7승0무3패,1승,37-1-26,27-0-40
20160915,5,KIA,131,63,67,1,0.485,21.5,4승0무6패,2패,34-0-32,29-1-35
20160915,6,SK,135,65,70,0,0.481,22,5승0무5패,5패,33-0-34,32-0-36
20160915,7,한화,130,60,67,3,0.472,23,6승0무4패,1승,34-2-27,26-1-40
20160915,8,삼성,128,58,69,1,0.457,25,6승0무4패,2승,30-0-35,28-1-34
20160915,9,롯데,129,58,71,0,0.450,26,4승0무6패,1패,34-0-28,24-0-43
20160915,10,KT,129,48,79,2,0.378,35,3승0무7패,4패,25-0-41,23-2-38
20160916,1,두산,133,86,46,1,0.652,0,7승0무3패,5승,43-1-23,43-0-23
20160916,2,NC,125,71,52,2,0.577,10.5,4승0무6패,2패,32-2-26,39-0-26
20160916,3,넥센,132,73,58,1,0.557,12.5,4승0무6패,3승,44-0-28,29-1-30
20160916,4,LG,132,65,66,1,0.496,20.5,8승0무2패,2승,38-1-26,27-0-40
20160916,5,KIA,132,63,68,1,0.481,22.5,3승0무7패,3패,34-0-32,29-1-36
20160916,6,SK,136,65,71,0,0.478,23,4승0무6패,6패,33-0-35,32-0-36
20160916,7,한화,131,60,68,3,0.469,24,6승0무4패,1패,34-2-28,26-1-40
20160916,8,삼성,129,59,69,1,0.461,25,7승0무3패,3승,30-0-35,29-1-34
20160916,9,롯데,130,59,71,0,0.454,26,5승0무5패,1승,34-0-28,25-0-43
20160916,10,KT,130,48,80,2,0.375,36,2승0무8패,5패,25-0-41,23-2-39
20160917,1,두산,134,87,46,1,0.654,0,8승0무2패,6승,43-1-23,44-0-23
20160917,2,NC,126,72,52,2,0.581,10.5,4승0무6패,1승,32-2-26,40-0-26
20160917,3,넥센,132,73,58,1,0.557,13,4승0무6패,3승,44-0-28,29-1-30
20160917,4,LG,133,66,66,1,0.500,20.5,8승0무2패,3승,39-1-26,27-0-40
20160917,5,KIA,132,63,68,1,0.481,23,3승0무7패,3패,34-0-32,29-1-36
20160917,6,SK,137,65,72,0,0.474,24,3승0무7패,7패,33-0-36,32-0-36
20160917,7,한화,131,60,68,3,0.469,24.5,6승0무4패,1패,34-2-28,26-1-40
20160917,8,삼성,130,59,70,1,0.457,26,6승0무4패,1패,30-0-35,29-1-35
20160917,9,롯데,130,59,71,0,0.454,26.5,5승0무5패,1승,34-0-28,25-0-43
20160917,10,KT,131,48,81,2,0.372,37,2승0무8패,6패,25-0-42,23-2-39
20160918,1,두산,135,88,46,1,0.657,0,8승0무2패,7승,43-1-23,45-0-23
20160918,2,NC,127,73,52,2,0.584,10.5,4승0무6패,2승,32-2-26,41-0-26
20160918,3,넥센,133,73,59,1,0.553,14,4승0무6패,1패,44-0-28,29-1-31
20160918,4,LG,134,67,66,1,0.504,20.5,8승0무2패,4승,40-1-26,27-0-40
20160918,5,KIA,133,64,68,1,0.485,23,4승0무6패,1승,34-0-32,30-1-36
20160918,6,SK,138,65,73,0,0.471,25,2승0무8패,8패,33-0-37,32-0-36
20160918,7,한화,132,60,69,3,0.465,25.5,6승0무4패,2패,34-2-29,26-1-40
20160918,8,롯데,131,60,71,0,0.458,26.5,5승0무5패,2승,35-0-28,25-0-43
20160918,9,삼성,131,59,71,1,0.454,27,6승0무4패,2패,30-0-35,29-1-36
20160918,10,KT,132,48,82,2,0.369,38,1승0무9패,7패,25-0-43,23-2-39
20160919,1,두산,135,88,46,1,0.657,0,8승0무2패,7승,43-1-23,45-0-23
20160919,2,NC,127,73,52,2,0.584,10.5,4승0무6패,2승,32-2-26,41-0-26
20160919,3,넥센,134,74,59,1,0.556,13.5,5승0무5패,1승,44-0-28,30-1-31
20160919,4,LG,134,67,66,1,0.504,20.5,8승0무2패,4승,40-1-26,27-0-40
20160919,5,KIA,134,65,68,1,0.489,22.5,5승0무5패,2승,34-0-32,31-1-36
20160919,6,SK,138,65,73,0,0.471,25,2승0무8패,8패,33-0-37,32-0-36
20160919,7,한화,133,60,70,3,0.462,26,6승0무4패,3패,34-2-30,26-1-40
20160919,8,롯데,132,60,72,0,0.455,27,5승0무5패,1패,35-0-29,25-0-43
20160919,9,삼성,131,59,71,1,0.454,27,6승0무4패,2패,30-0-35,29-1-36
20160919,10,KT,132,48,82,2,0.369,38,1승0무9패,7패,25-0-43,23-2-39
20160920,1,두산,136,89,46,1,0.659,0,8승0무2패,8승,44-1-23,45-0-23
20160920,2,NC,128,73,53,2,0.579,11.5,4승0무6패,1패,32-2-26,41-0-27
20160920,3,넥센,135,74,60,1,0.552,14.5,5승0무5패,1패,44-0-28,30-1-32
20160920,4,LG,135,68,66,1,0.507,20.5,9승0무1패,5승,40-1-26,28-0-40
20160920,5,KIA,135,66,68,1,0.493,22.5,5승0무5패,3승,35-0-32,31-1-36
20160920,6,SK,138,65,73,0,0.471,25.5,2승0무8패,8패,33-0-37,32-0-36
20160920,7,한화,134,60,71,3,0.458,27,5승0무5패,4패,34-2-31,26-1-40
20160920,8,롯데,132,60,72,0,0.455,27.5,5승0무5패,1패,35-0-29,25-0-43
20160920,9,삼성,132,59,72,1,0.450,28,6승0무4패,3패,30-0-35,29-1-37
20160920,10,KT,133,49,82,2,0.374,38,2승0무8패,1승,26-0-43,23-2-39
20160921,1,두산,136,89,46,1,0.659,0,8승0무2패,8승,44-1-23,45-0-23
20160921,2,NC,129,73,53,3,0.579,11.5,3승1무6패,1패,32-2-26,41-1-27
20160921,3,넥센,136,74,61,1,0.548,15,5승0무5패,2패,44-0-28,30-1-33
20160921,4,LG,136,68,66,2,0.507,20.5,8승1무1패,5승,40-2-26,28-0-40
20160921,5,KIA,136,67,68,1,0.496,22,6승0무4패,4승,36-0-32,31-1-36
20160921,6,SK,138,65,73,0,0.471,25.5,2승0무8패,8패,33-0-37,32-0-36
20160921,7,롯데,133,61,72,0,0.459,27,5승0무5패,1승,35-0-29,26-0-43
20160921,8,한화,134,60,71,3,0.458,27,5승0무5패,4패,34-2-31,26-1-40
20160921,9,삼성,133,59,73,1,0.447,28.5,5승0무5패,4패,30-0-36,29-1-37
20160921,10,KT,133,49,82,2,0.374,38,2승0무8패,1승,26-0-43,23-2-39
20160922,1,두산,137,90,46,1,0.662,0,9승0무1패,9승,45-1-23,45-0-23
20160922,2,NC,130,74,53,3,0.583,11.5,4승1무5패,1승,32-2-26,42-1-27
20160922,3,넥센,136,74,61,1,0.548,15.5,5승0무5패,2패,44-0-28,30-1-33
20160922,4,LG,136,68,66,2,0.507,21,8승1무1패,5승,40-2-26,28-0-40
20160922,5,KIA,136,67,68,1,0.496,22.5,6승0무4패,4승,36-0-32,31-1-36
20160922,6,SK,138,65,73,0,0.471,26,2승0무8패,8패,33-0-37,32-0-36
20160922,7,롯데,133,61,72,0,0.459,27.5,5승0무5패,1승,35-0-29,26-0-43
20160922,8,한화,135,60,72,3,0.455,28,4승0무6패,5패,34-2-32,26-1-40
20160922,9,삼성,133,59,73,1,0.447,29,5승0무5패,4패,30-0-36,29-1-37
20160922,10,KT,134,49,83,2,0.371,39,2승0무8패,1패,26-0-43,23-2-40
20160923,1,두산,138,90,47,1,0.657,0,9승0무1패,1패,45-1-23,45-0-24
20160923,2,NC,131,75,53,3,0.586,10.5,5승1무4패,2승,33-2-26,42-1-27
20160923,3,넥센,136,74,61,1,0.548,15,5승0무5패,2패,44-0-28,30-1-33
20160923,4,LG,136,68,66,2,0.507,20.5,8승1무1패,5승,40-2-26,28-0-40
20160923,5,KIA,137,67,69,1,0.493,22.5,6승0무4패,1패,36-0-32,31-1-37
20160923,6,SK,139,65,74,0,0.468,26,1승0무9패,9패,33-0-37,32-0-37
20160923,7,롯데,133,61,72,0,0.459,27,5승0무5패,1승,35-0-29,26-0-43
20160923,8,한화,135,60,72,3,0.455,27.5,4승0무6패,5패,34-2-32,26-1-40
20160923,9,삼성,134,60,73,1,0.451,28,5승0무5패,1승,31-0-36,29-1-37
20160923,10,KT,135,50,83,2,0.376,38,2승0무8패,1승,27-0-43,23-2-40
20160924,1,두산,138,90,47,1,0.657,0,9승0무1패,1패,45-1-23,45-0-24
20160924,2,NC,132,76,53,3,0.589,10,6승1무3패,3승,34-2-26,42-1-27
20160924,3,넥센,137,74,62,1,0.544,15.5,4승0무6패,3패,44-0-28,30-1-34
20160924,4,LG,137,68,67,2,0.504,21,7승1무2패,1패,40-2-27,28-0-40
20160924,5,KIA,137,67,69,1,0.493,22.5,6승0무4패,1패,36-0-32,31-1-37
20160924,6,SK,139,65,74,0,0.468,26,1승0무9패,9패,33-0-37,32-0-37
20160924,7,한화,136,61,72,3,0.459,27,4승0무6패,1승,34-2-32,27-1-40
20160924,8,삼성,135,61,73,1,0.455,27.5,5승0무5패,2승,32-0-36,29-1-37
20160924,8,롯데,134,61,73,0,0.455,27.5,5승0무5패,1패,35-0-29,26-0-44
20160924,10,KT,135,50,83,2,0.376,38,2승0무8패,1승,27-0-43,23-2-40
20160925,1,두산,138,90,47,1,0.657,0,9승0무1패,1패,45-1-23,45-0-24
20160925,2,NC,133,77,53,3,0.592,9.5,6승1무3패,4승,35-2-26,42-1-27
20160925,3,넥센,138,74,63,1,0.540,16,4승0무6패,4패,44-0-28,30-1-35
20160925,4,LG,137,68,67,2,0.504,21,7승1무2패,1패,40-2-27,28-0-40
20160925,5,KIA,138,67,70,1,0.489,23,5승0무5패,2패,36-0-32,31-1-38
20160925,6,SK,140,66,74,0,0.471,25.5,1승0무9패,1승,34-0-37,32-0-37
20160925,7,삼성,136,62,73,1,0.459,27,6승0무4패,3승,33-0-36,29-1-37
20160925,8,한화,137,61,73,3,0.455,27.5,3승0무7패,1패,34-2-32,27-1-41
20160925,9,롯데,135,61,74,0,0.452,28,5승0무5패,2패,35-0-29,26-0-45
20160925,10,KT,136,51,83,2,0.381,37.5,3승0무7패,2승,28-0-43,23-2-40
20160926,1,두산,138,90,47,1,0.657,0,9승0무1패,1패,45-1-23,45-0-24
20160926,2,NC,133,77,53,3,0.592,9.5,6승1무3패,4승,35-2-26,42-1-27
20160926,3,넥센,138,74,63,1,0.540,16,4승0무6패,4패,44-0-28,30-1-35
20160926,4,LG,137,68,67,2,0.504,21,7승1무2패,1패,40-2-27,28-0-40
20160926,5,KIA,138,67,70,1,0.489,23,5승0무5패,2패,36-0-32,31-1-38
20160926,6,SK,140,66,74,0,0.471,25.5,1승0무9패,1승,34-0-37,32-0-37
20160926,7,삼성,136,62,73,1,0.459,27,6승0무4패,3승,33-0-36,29-1-37
20160926,8,한화,137,61,73,3,0.455,27.5,3승0무7패,1패,34-2-32,27-1-41
20160926,9,롯데,135,61,74,0,0.452,28,5승0무5패,2패,35-0-29,26-0-45
20160926,10,KT,136,51,83,2,0.381,37.5,3승0무7패,2승,28-0-43,23-2-40
20160927,1,두산,139,90,48,1,0.652,0,8승0무2패,2패,45-1-23,45-0-25
20160927,2,NC,134,77,54,3,0.588,9.5,6승1무3패,1패,35-2-27,42-1-27
20160927,3,넥센,138,74,63,1,0.540,15.5,4승0무6패,4패,44-0-28,30-1-35
20160927,4,LG,138,69,67,2,0.507,20,7승1무2패,1승,40-2-27,29-0-40
