순위,선수ID,선수명,팀명,ERA,GS,Wgs,Wgr,GF,SVO,TS,GDP,GO,AO,GO/AO
17,79293,오현택,두산,6.10,0,0,1,3,5,0,4,20,19,1.05
18,66201,고봉재,두산,6.17,0,0,3,12,1,0,5,23,23,1.00
19,63248,함덕주,두산,6.23,0,0,0,3,3,0,1,9,8,1.13
20,61215,안규영,두산,6.61,9,1,0,0,0,0,9,44,58,0.76
21,61214,이현호,두산,7.09,1,0,0,12,2,0,4,44,57,0.77
22,64204,홍영현,두산,7.11,0,0,1,1,1,0,2,8,4,2.00
23,61295,강동연,두산,8.22,0,0,0,7,1,0,0,9,5,1.80
24,79235,조승수,두산,10.80,0,0,0,3,0,0,1,9,14,0.64
1,78243,박민석,NC,1.66,0,0,0,9,6,0,1,22,13,1.69
2,66920,최성영,NC,1.93,0,0,0,6,1,0,0,4,3,1.33
3,78352,임창민,NC,2.57,0,0,1,48,31,3,3,51,61,0.84
4,75852,김선규,NC,2.93,0,0,1,5,0,0,5,25,10,2.50
5,76118,원종현,NC,3.18,0,0,3,8,20,0,5,80,55,1.45
6,63938,해커,NC,3.45,23,13,0,0,0,0,12,172,114,1.51
7,64995,배재환,NC,4.09,1,0,1,4,0,0,2,21,28,0.75
8,65933,구창모,NC,4.19,9,4,0,7,3,0,8,63,64,0.98
9,61323,이태양,NC,4.21,10,2,0,0,0,0,3,46,54,0.85
10,63950,장현식,NC,4.48,5,0,1,6,3,0,3,75,83,0.90
11,75867,김진성,NC,4.48,0,0,6,11,18,0,1,58,88,0.66
13,60263,이재학,NC,4.58,24,12,0,1,0,0,9,102,129,0.79
14,62966,최금강,NC,5.00,11,5,6,4,7,0,11,113,118,0.96
15,63959,임정호,NC,5.40,0,0,1,5,11,1,2,20,19,1.05
16,62929,이민호,NC,5.51,21,6,3,7,5,0,13,138,137,1.01
17,66990,임서준,NC,5.68,1,0,0,1,0,0,0,6,8,0.75
18,78366,민태호,NC,6.04,0,0,2,7,1,0,3,29,31,0.94
19,66960,정수민,NC,6.19,11,3,0,3,0,0,10,50,47,1.06
20,66928,박준영,NC,6.95,0,0,1,8,7,0,3,40,25,1.60
21,79657,박상혁,NC,7.71,0,0,0,0,0,0,0,3,1,3.00
22,64907,강장산,NC,11.57,0,0,0,1,0,0,0,3,1,3.00
23,64960,김학성,NC,14.54,1,0,0,3,0,0,1,6,6,1.00
1,64396,김윤환,넥센,0.00,0,0,0,0,0,0,0,1,2,0.50
1,65392,김정인,넥센,0.00,1,0,0,1,0,0,0,4,1,4.00
1,66359,유재훈,넥센,0.00,0,0,0,0,0,0,0,0,0,-
4,76350,김세현,넥센,2.60,0,0,2,53,44,6,5,67,61,1.10
5,64350,하영민,넥센,3.14,1,0,1,3,2,0,5,36,25,1.44
6,72261,황덕균,넥센,3.31,0,0,1,2,0,0,2,23,20,1.15
7,62322,밴헤켄,넥센,3.38,12,7,0,0,0,0,5,56,68,0.82
8,66323,코엘로,넥센,3.77,12,6,0,0,0,0,1,49,79,0.62
10,65368,정용준,넥센,4.00,0,0,0,3,0,0,0,8,16,0.50
11,72749,마정길,넥센,4.10,0,0,6,11,10,0,4,37,92,0.40
12,74359,오주원,넥센,4.41,0,0,3,11,14,1,4,56,49,1.14
13,75342,이보근,넥센,4.45,0,0,5,7,28,0,6,82,48,1.71
14,62338,박종윤,넥센,4.50,1,0,0,0,0,0,0,4,2,2.00
15,76430,김태혁,넥센,4.62,0,0,6,4,29,0,3,70,70,1.00
16,75258,금민철,넥센,5.13,2,0,1,8,0,0,1,37,23,1.61
17,66324,맥그레거,넥센,5.20,14,6,0,0,0,0,9,119,74,1.61
18,60339,김건태,넥센,5.26,4,1,0,11,0,0,6,58,90,0.64
19,65348,박주현,넥센,6.35,23,6,1,3,0,0,13,109,153,0.71
20,60342,정회찬,넥센,6.52,0,0,0,5,1,0,1,9,17,0.53
21,97541,이정훈,넥센,7.00,0,0,0,10,1,0,3,22,19,1.16
22,65320,최원태,넥센,7.23,11,2,0,3,0,0,4,61,70,0.87
23,65343,김택형,넥센,7.62,0,0,2,2,11,0,1,32,13,2.46
24,75750,양훈,넥센,8.28,13,1,0,3,0,0,7,94,79,1.19
25,79358,강윤구,넥센,18.00,1,0,0,0,0,0,0,1,2,0.50
26,61396,박정준,넥센,19.29,0,0,0,4,0,0,0,6,5,1.20
1,79339,전인환,LG,0.00,0,0,0,2,0,0,1,7,6,1.17
3,66138,허프,LG,3.13,11,7,0,0,0,0,6,88,80,1.10
4,78148,정찬헌,LG,3.38,0,0,0,4,0,0,1,11,6,1.83
5,60181,김지용,LG,3.57,0,0,3,9,17,0,3,40,85,0.47
6,61891,임정우,LG,3.82,0,0,3,54,35,6,7,59,53,1.11
8,79140,최동환,LG,4.41,0,0,2,7,2,0,1,25,54,0.46
9,76650,진해수,LG,4.67,0,0,0,8,18,1,2,59,41,1.44
10,73117,우규민,LG,4.91,24,6,0,1,0,0,14,159,136,1.17
11,77147,봉중근,LG,4.95,5,0,1,0,2,0,2,36,52,0.69
12,70839,신승현,LG,4.96,0,0,3,6,13,1,5,42,53,0.79
14,66145,김대현,LG,5.40,0,0,0,1,0,0,0,3,3,1.00
14,71118,이동현,LG,5.40,0,0,4,9,12,0,5,33,48,0.69
16,60146,이승현,LG,5.49,0,0,3,19,5,0,2,38,46,0.83
17,66154,코프랜드,LG,5.54,13,2,0,0,0,0,9,109,48,2.27
18,62463,이준형,LG,6.18,13,2,0,2,1,0,10,112,48,2.33
19,60105,배민관,LG,6.35,0,0,0,2,0,0,0,7,9,0.78
20,76757,유원상,LG,6.38,0,0,2,1,0,0,2,19,33,0.58
21,61101,임찬규,LG,6.51,10,2,1,2,0,0,3,38,55,0.69
22,61329,윤지웅,LG,6.55,0,0,4,5,18,0,4,56,31,1.81
23,60164,유경국,LG,6.75,2,0,0,0,0,0,2,8,6,1.33
24,62146,최성훈,LG,7.15,0,0,2,4,2,0,0,43,14,3.07
25,96462,정현욱,LG,7.29,0,0,1,5,1,0,3,30,13,2.31
26,66160,유재유,LG,13.50,1,0,0,2,0,0,0,9,7,1.29
27,74139,장진용,LG,20.25,2,0,0,0,0,0,0,4,10,0.40
1,75620,윤석민,KIA,3.19,3,1,1,5,7,0,3,32,32,1.00
3,97336,최영필,KIA,3.61,3,0,4,9,14,0,4,45,64,0.70
5,95657,임창용,KIA,4.37,0,0,3,25,21,2,3,25,38,0.66
6,72641,김진우,KIA,4.80,0,0,2,1,2,0,1,19,13,1.46
7,65696,김명찬,KIA,4.85,0,0,0,4,0,0,1,20,7,2.86
8,61666,한승혁,KIA,4.86,0,0,3,7,8,1,2,26,35,0.74
9,61643,홍건희,KIA,4.98,9,3,1,16,15,0,5,72,104,0.69
10,70142,김광수,KIA,5.16,0,0,2,13,25,1,7,48,62,0.77
12,62648,김윤동,KIA,5.43,5,0,0,10,5,1,3,55,50,1.10
13,66659,정동현,KIA,6.00,3,1,0,2,1,0,2,24,22,1.09
14,60634,임기준,KIA,6.03,6,0,0,3,1,0,3,31,35,0.89
15,72523,고효준,KIA,6.07,6,0,0,1,2,0,5,45,37,1.22
16,63638,박준표,KIA,6.27,2,0,4,6,8,0,10,67,46,1.46
17,60636,심동섭,KIA,6.45,0,0,5,4,19,0,3,32,46,0.70
18,76610,한기주,KIA,7.62,5,2,2,11,2,0,7,77,53,1.45
19,79617,정용운,KIA,7.89,3,0,0,2,1,0,1,16,32,0.50
20,75668,곽정철,KIA,7.90,0,0,0,12,6,0,2,22,39,0.56
21,72321,배힘찬,KIA,7.94,0,0,0,3,1,0,0,7,8,0.88
22,66609,전상현,KIA,8.10,1,0,0,2,0,0,0,7,19,0.37
23,65665,이준영,KIA,8.66,1,0,0,2,3,0,0,17,29,0.59
24,61715,유창식,KIA,20.25,0,0,0,0,0,0,1,2,0,-
1,73228,전병두,SK,0.00,1,0,0,0,0,0,0,1,0,-
1,65827,조한욱,SK,0.00,0,0,0,2,0,0,0,4,1,4.00
3,76858,박희수,SK,3.29,0,0,4,40,30,3,3,73,51,1.43
5,77829,김광현,SK,3.88,21,10,1,2,0,0,13,159,116,1.37
6,66859,김주한,SK,4.25,1,0,3,9,3,0,2,65,57,1.14
7,79847,김태훈,SK,4.30,2,0,0,2,0,0,1,26,8,3.25
8,71845,채병용,SK,4.30,0,0,6,14,17,0,11,79,87,0.91
9,61895,서진용,SK,4.73,0,0,0,8,4,0,1,24,24,1.00
10,62056,정영일,SK,4.74,0,0,1,10,0,0,3,24,26,0.92
11,74838,윤희상,SK,4.84,22,9,0,0,0,0,13,142,125,1.14
12,64893,박민호,SK,4.91,0,0,0,13,2,0,2,50,36,1.39
13,61557,이정담,SK,5.06,0,0,0,4,0,0,0,8,8,1.00
14,75340,전유수,SK,5.13,0,0,2,10,4,0,7,57,54,1.06
15,63810,세든,SK,5.37,12,5,0,0,0,0,4,71,70,1.01
16,75250,박정배,SK,5.40,0,0,2,14,16,0,4,60,57,1.05
17,75138,신재웅,SK,5.50,0,0,0,2,8,0,1,21,15,1.40
18,60841,박종훈,SK,5.66,28,8,0,0,0,0,14,168,116,1.45
19,73248,김승회,SK,5.92,0,0,1,4,4,0,5,25,22,1.14
20,62869,문승원,SK,6.64,12,4,0,3,0,0,10,72,59,1.22
21,66825,라라,SK,6.70,9,1,1,1,0,0,7,59,35,1.69
22,60845,문광은,SK,9.53,0,0,1,5,2,0,2,22,13,1.69
23,73632,임준혁,SK,10.06,11,2,0,0,0,0,3,31,49,0.63
24,64861,이건욱,SK,27.00,0,0,0,0,0,0,0,0,1,0.00
1,74857,정우람,한화,3.33,0,0,8,41,24,2,1,58,84,0.69
2,72447,권혁,한화,3.87,0,0,6,14,15,0,10,80,109,0.73
3,65742,로저스,한화,4.30,6,2,0,1,0,0,2,49,29,1.69
4,79764,장민재,한화,4.68,13,5,1,9,1,0,15,140,104,1.35
5,78760,정대훈,한화,4.89,0,0,1,12,0,0,2,43,42,1.02
6,60768,이태양,한화,4.97,25,5,0,1,1,0,16,120,132,0.91
7,74731,송창식,한화,4.98,1,0,8,4,6,0,6,74,130,0.57
8,99314,송신영,한화,5.02,3,0,0,4,0,0,3,16,15,1.07
9,63791,송창현,한화,5.06,0,0,0,1,0,0,0,9,11,0.82
10,77452,이동걸,한화,5.40,0,0,0,2,0,0,0,8,6,1.33
11,99737,박정진,한화,5.57,1,0,4,7,7,0,10,76,75,1.01
12,74167,심수창,한화,5.96,10,1,4,10,6,0,13,122,119,1.03
13,71260,이재우,한화,6.04,3,0,0,6,0,0,4,21,31,0.68
14,66742,서캠프,한화,6.31,8,0,2,2,2,0,0,35,45,0.78
15,73801,송은범,한화,6.42,27,2,0,0,0,0,9,155,104,1.49
16,66750,카스티요,한화,6.43,15,5,2,1,1,0,9,95,79,1.20
17,73750,윤규진,한화,6.82,16,4,3,4,4,0,10,84,118,0.71
18,74748,정재원,한화,7.59,0,0,0,9,0,0,1,28,20,1.40
19,60757,김경태,한화,7.71,0,0,0,5,0,0,1,12,8,1.50
20,66748,마에스트리,한화,9.42,8,2,0,0,0,0,2,27,32,0.84
21,65769,김범수,한화,9.53,0,0,1,3,0,0,0,3,9,0.33
22,60764,김용주,한화,9.77,2,0,0,4,0,0,2,14,18,0.78
23,66741,김재영,한화,10.32,2,0,0,2,0,0,3,12,13,0.92
24,65764,김민우,한화,15.83,3,0,0,1,0,0,0,5,14,0.36
25,73738,안영명,한화,20.25,1,0,0,0,0,0,0,3,5,0.60
26,79758,황재규,한화,24.55,0,0,0,1,0,0,0,3,6,0.50
1,72551,이정민,롯데,3.16,0,0,5,14,9,0,12,83,69,1.20
2,76540,배장호,롯데,3.80,0,0,0,3,1,0,4,30,23,1.30
3,75321,손승락,롯데,4.26,0,0,7,40,26,2,6,55,33,1.67
5,62655,홍성민,롯데,4.46,0,0,1,8,11,1,3,41,51,0.80
6,71801,정대현,롯데,5.19,0,0,1,3,7,0,1,20,20,1.00
8,70615,강영식,롯데,5.40,0,0,0,1,9,0,2,6,16,0.38
8,60559,박시영,롯데,5.40,2,1,1,12,4,0,3,61,63,0.97
10,64021,박세웅,롯데,5.76,27,7,0,0,0,0,16,127,131,0.97
11,63512,박진형,롯데,5.81,14,5,1,4,2,0,7,94,93,1.01
12,72862,윤길현,롯데,6.00,0,0,7,14,29,0,3,53,71,0.75
13,64764,박한길,롯데,6.06,0,0,0,6,0,0,3,24,12,2.00
14,64596,김유영,롯데,6.55,0,0,0,8,6,0,1,40,30,1.33
15,73211,노경은,롯데,6.85,20,3,0,0,1,0,10,122,93,1.31
16,63935,이성민,롯데,7.08,6,3,3,12,0,0,12,81,61,1.33
17,66565,김성재,롯데,7.36,0,0,0,2,0,0,1,2,4,0.50
18,77591,송승준,롯데,8.71,10,1,0,0,0,0,4,50,30,1.67
19,72535,이명우,롯데,9.27,2,0,2,6,7,0,1,44,25,1.76
20,62528,김원중,롯데,9.39,2,0,0,0,0,0,0,4,13,0.31
21,78552,강승현,롯데,9.72,0,0,0,4,0,0,1,8,9,0.89
22,61569,이경우,롯데,13.50,0,0,0,0,0,0,0,4,1,4.00
23,65509,차재용,롯데,20.25,0,0,0,1,0,0,1,4,3,1.33
1,66492,김승현,삼성,0.00,0,0,0,2,0,0,0,4,1,4.00
2,61411,심창민,삼성,2.97,0,0,2,42,34,2,2,50,87,0.57
3,72649,신용운,삼성,3.38,0,0,0,2,2,0,2,9,8,1.13
4,60457,김현우,삼성,3.48,0,0,1,7,0,0,1,15,25,0.60
5,71851,김건한,삼성,3.72,3,1,0,0,0,0,0,10,14,0.71
6,99445,권오준,삼성,3.88,0,0,1,8,7,0,3,36,55,0.65
7,79448,박민규,삼성,4.26,0,0,0,4,0,0,2,6,7,0.86
10,61365,김대우,삼성,5.05,0,0,6,7,11,0,7,66,85,0.78
11,77927,장필준,삼성,5.13,1,0,4,18,13,0,9,75,69,1.09
12,66493,임대한,삼성,5.14,0,0,0,10,0,0,7,33,29,1.14
13,66402,웹스터,삼성,5.70,12,4,0,0,0,0,9,94,47,2.00
14,77446,백정현,삼성,5.77,4,2,4,8,12,0,0,54,67,0.81
15,72463,안지만,삼성,5.79,0,0,2,11,11,0,1,24,43,0.56
16,79440,정인욱,삼성,6.81,23,4,0,2,0,0,6,102,153,0.67
17,76355,장원삼,삼성,7.01,13,2,3,1,2,0,6,82,85,0.96
18,76461,김기태,삼성,7.08,15,4,0,1,0,0,3,73,108,0.68
19,74630,박근홍,삼성,7.46,0,0,0,8,16,0,1,24,51,0.47
20,66423,플란데,삼성,7.60,13,2,0,0,0,0,4,86,59,1.46
21,79791,김동호,삼성,7.64,0,0,0,9,2,0,7,44,26,1.69
22,66440,벨레스터,삼성,8.03,3,0,0,0,0,0,2,14,15,0.93
23,66446,레온,삼성,11.25,2,0,0,0,0,0,1,4,9,0.44
24,66451,최충연,삼성,12.91,3,0,0,0,0,0,0,14,3,4.67
25,75268,조현근,삼성,13.50,0,0,0,1,0,0,0,3,7,0.43
26,61457,임현준,삼성,36.00,0,0,0,1,0,0,0,2,1,2.00
1,65042,홍성무,KT,4.00,0,0,0,2,0,0,0,6,10,0.60
2,79191,배우열,KT,4.02,0,0,1,13,5,0,8,42,35,1.20
4,65062,김재윤,KT,4.97,0,0,8,31,20,3,1,36,46,0.78
5,65060,주권,KT,5.10,26,6,0,3,0,0,10,154,161,0.96
6,65057,이창재,KT,5.13,0,0,3,8,3,0,5,35,44,0.80
7,66047,박세진,KT,5.14,3,0,0,1,0,0,4,26,22,1.18
8,66049,마리몬,KT,5.23,12,6,0,0,0,0,4,80,52,1.54
9,99563,김사율,KT,5.34,0,0,0,15,2,1,2,30,36,0.83
10,64017,심재민,KT,5.47,0,0,2,13,8,0,5,61,53,1.15
11,64001,고영표,KT,5.59,0,0,2,5,9,0,4,68,34,2.00
12,65058,정성곤,KT,5.83,9,0,0,5,0,0,7,86,51,1.69
13,67845,밴와트,KT,5.95,27,6,0,0,0,0,13,149,143,1.04
14,64041,안현준,KT,6.00,0,0,0,4,0,0,1,11,12,0.92
15,75149,홍성용,KT,6.02,0,0,2,5,20,1,3,50,47,1.06
16,66050,로위,KT,6.30,13,3,0,1,0,0,6,56,49,1.14
17,77318,장시환,KT,6.33,7,1,2,13,13,1,10,97,51,1.90
18,65048,김민수,KT,6.75,0,0,0,3,1,0,0,12,6,2.00
18,65056,엄상백,KT,6.75,6,0,1,8,9,0,6,60,87,0.69
18,75730,윤근영,KT,6.75,0,0,0,0,0,0,0,9,3,3.00
21,66032,피노,KT,7.15,8,2,0,0,1,0,3,35,50,0.70
22,60264,정대현,KT,7.29,22,4,0,0,0,0,10,102,100,1.02
23,77563,이상화,KT,7.99,0,0,0,3,0,0,4,24,46,0.52
24,65067,조무근,KT,8.61,0,0,2,5,3,0,6,34,37,0.92
25,60848,최원재,KT,8.68,0,0,0,2,0,0,0,6,10,0.60
26,64029,류희운,KT,10.80,0,0,0,4,0,0,1,11,10,1.10
27,61929,채선관,KT,27.00,0,0,0,0,0,0,0,0,0,-
